uid,pair_id,side,text,Segment,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,quantity
p00591_A,00591,A,apparently i told him it was unwise,1,85.71,71.43,42.86,28.57,14.29,0,0,14.29,0,14.29,0,0,14.29,14.29,0,0,0
p00592_A,00592,A,mr eager we want your assistance will you interpret for us,1,81.82,54.55,36.36,36.36,0,18.18,18.18,0,0,0,0,9.09,9.09,0,0,0,0
p00593_A,00593,A,i ve brought someone to see you,1,85.71,57.14,42.86,28.57,14.29,0,14.29,0,0,14.29,0,14.29,0,0,0,0,0
p00594_A,00594,A,we are to raise ladies to our level,1,62.5,62.5,25,25,0,25,0,0,0,0,0,25,12.5,0,0,0,0
p00595_A,00595,A,let me introduce mr honeychurch whose sister you will remember at florence,1,58.33,41.67,25,25,8.33,0,8.33,0,0,0,0,8.33,8.33,0,0,0,0
p00596_A,00596,A,mr emerson he will call i shall call you or your son will return our calls before ten days have elapsed i trust that you have realized about the ten days interval it does not count that i helped you with the stair eyes yesterday it does not count that they are going to bathe this afternoon,1,73.68,61.4,28.07,17.54,5.26,1.75,7.02,1.75,1.75,10.53,3.51,7.02,14.04,1.75,3.51,3.51,10.53
p00597_A,00597,A,here s my mother,1,50,50,25,25,25,0,0,0,0,0,0,0,0,25,0,0,0
p00598_A,00598,A,what s that,1,66.67,66.67,66.67,0,0,0,0,0,0,66.67,0,0,0,0,0,0,0
p00599_A,00599,A,i don t follow you mr emerson to whom do you refer trust whom,1,64.29,50,35.71,35.71,7.14,0,14.29,0,0,0,0,7.14,7.14,0,0,0,0
p00600_A,00600,A,oh rubbish miss honeychurch,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00601_A,00601,A,i am more grieved than i can possibly express it is lamentable lamentable incredible,1,71.43,64.29,21.43,14.29,14.29,0,0,0,0,7.14,0,7.14,21.43,7.14,7.14,0,7.14
p00602_A,00602,A,nothing mr emerson except that he no longer interests me marry george miss honeychurch he will do admirably,1,50,44.44,22.22,16.67,5.56,0,0,11.11,0,5.56,0,5.56,5.56,0,0,11.11,5.56
p00603_A,00603,A,where aren t they i tell you i m getting fairly sick,1,75,50,33.33,33.33,16.67,0,8.33,0,8.33,0,0,0,0,16.67,0,0,0
p00604_A,00604,A,time they did,1,66.67,66.67,33.33,33.33,0,0,0,0,33.33,0,0,0,33.33,0,0,0,0
p00605_A,00605,A,it s his third go isn t it,1,62.5,50,37.5,12.5,0,0,0,12.5,0,25,0,0,0,0,0,0,12.5
p00606_A,00606,A,i didn t mean to be unkind but i do think lucy might have got this off her chest in italy i don t know how girls manage things but she can t have said properly before or she wouldn t have to say it again now over the whole thing i can t explain i do feel so uncomfortable,1,75,56.67,20,13.33,8.33,0,0,5,0,6.67,1.67,10,15,6.67,8.33,0,1.67
p00607_A,00607,A,i feel never mind,1,75,50,25,25,25,0,0,0,0,0,0,0,0,25,0,25,0
p00608_A,00608,A,yes mother you told me a jolly good letter,1,66.67,33.33,22.22,22.22,11.11,0,11.11,0,0,0,11.11,0,0,0,0,0,0
p00609_A,00609,A,nor me,1,100,100,50,50,50,0,0,0,0,0,0,0,0,0,50,50,0
p00610_A,00610,A,he asked me for my permission also,1,85.71,71.43,42.86,42.86,28.57,0,0,14.29,0,0,0,14.29,0,14.29,14.29,0,0
p00611_A,00611,A,why so why shouldn t my permission be asked,1,66.67,55.56,11.11,11.11,11.11,0,0,0,0,0,0,0,11.11,33.33,11.11,0,0
p00612_A,00612,A,i said to cecil,1,75,50,25,25,25,0,0,0,0,0,0,25,0,0,0,0,0
p00613_A,00613,A,the bother is this,1,75,75,25,0,0,0,0,0,0,25,25,0,25,0,0,0,0
p00614_A,00614,A,i don t see you ought to go peeping like that,1,72.73,54.55,27.27,18.18,9.09,0,9.09,0,0,9.09,0,18.18,9.09,0,0,0,0
p00615_A,00615,A,the bother is this i have put my foot in it with cecil most awfully not content with permission which i did give that is to say i said well not content with that he wanted to know whether i wasn t off my head with joy he practically put it like this wasn t it a splendid thing for lucy and for windy corner generally if he married her and he would have an answer he said it would strengthen his hand,1,78.31,66.27,27.71,15.66,7.23,0,0,8.43,0,12.05,3.61,13.25,8.43,4.82,4.82,2.41,1.2
p00616_A,00616,A,i answered no there fly into a stew i can t help it had to say it i had to say no he ought never to have asked me,1,79.31,65.52,24.14,17.24,13.79,0,0,3.45,0,6.9,3.45,13.79,17.24,6.9,0,10.34,0
p00617_A,00617,A,oh do keep quiet mother i had to say no when i couldn t say yes i tried to laugh as if i didn t mean what i said and as cecil laughed too and went away it may be all right but i feel my foot s in it oh do keep quiet though and let a man do some work,1,75.81,53.23,16.13,11.29,11.29,0,0,0,0,4.84,1.61,9.68,9.68,4.84,14.52,1.61,3.23
p00618_A,00618,A,not a bit i only let out i didn t like him i don t hate him but i don t like him what i mind is that he ll tell lucy,1,71.88,59.38,34.38,28.13,15.63,0,0,12.5,0,6.25,3.13,9.38,3.13,3.13,3.13,3.13,3.13
p00619_A,00619,A,i liked him till just now i suppose it s having him spoiling lucy s first week at home and it s also something that mr beebe said not knowing,1,73.33,56.67,26.67,13.33,6.67,0,0,6.67,0,13.33,0,6.67,3.33,10,10,3.33,6.67
p00620_A,00620,A,you know mr beebe s funny way when you never quite know what he means he said i was very cute i asked him what he meant he said i couldn t make him say any more but it set me thinking since cecil has come after lucy he hasn t been so pleasant at least i can t explain,1,80,55,28.33,23.33,8.33,0,3.33,11.67,0,5,0,5,6.67,8.33,8.33,1.67,3.33
p00621_A,00621,A,suppose lucy marries cecil would she live in a flat or in the country,1,71.43,50,7.14,7.14,0,0,0,7.14,0,0,14.29,14.29,7.14,0,7.14,0,0
p00622_A,00622,A,cross it out too,1,100,75,25,0,0,0,0,0,0,25,0,25,0,25,0,0,0
p00623_A,00623,A,look out,1,100,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0
p00624_A,00624,A,steady on,1,100,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0
p00625_A,00625,A,well he bounces better than the beautiful white devil,1,77.78,44.44,11.11,11.11,0,0,0,11.11,0,0,11.11,11.11,0,11.11,11.11,0,0
p00626_A,00626,A,rather not more like anderson,1,80,80,0,0,0,0,0,0,0,0,0,20,0,20,0,20,20
p00627_A,00627,A,i don t know whether they re any emersons,1,55.56,44.44,22.22,22.22,11.11,0,0,0,11.11,0,0,0,0,0,11.11,0,0
p00628_A,00628,A,well i can t help it i can t be trodden on can i,1,71.43,71.43,28.57,21.43,21.43,0,0,0,0,7.14,0,7.14,28.57,7.14,0,0,0
p00629_A,00629,A,look here mother a fellow must wash and a fellow s got to dry and if another fellow,1,72.22,50,5.56,0,0,0,0,0,0,5.56,11.11,5.56,5.56,5.56,16.67,0,5.56
p00630_A,00630,A,and me i ve swallowed one i ve swallowed a pollywog it wriggleth in my tummy i shall die emerson you beast you ve got on my bags,1,60.71,53.57,32.14,28.57,21.43,0,7.14,0,0,3.57,3.57,7.14,3.57,0,3.57,0,3.57
p00631_A,00631,A,this year next year now never,1,100,50,16.67,0,0,0,0,0,0,16.67,0,0,0,33.33,0,16.67,33.33
p00632_A,00632,A,so would i,1,100,100,33.33,33.33,33.33,0,0,0,0,0,0,0,33.33,33.33,33.33,0,0
p00633_A,00633,A,i must say cousin charlotte was very kind to me that year i called on my bike she thanked me for coming till i felt like such a fool and fussed round no end to get an egg boiled for my tea just right,1,75,56.82,20.45,18.18,15.91,0,0,2.27,0,2.27,4.55,15.91,4.55,4.55,4.55,2.27,2.27
p00634_A,00634,A,for goodness sake go out of my drawing room then i think things are coming to a head,1,72.22,55.56,16.67,11.11,11.11,0,0,0,0,5.56,5.56,22.22,5.56,0,5.56,0,0
p00635_A,00635,A,i am glad that cecil is asking her this once more,1,90.91,72.73,36.36,18.18,9.09,0,0,9.09,0,18.18,0,0,18.18,9.09,0,0,18.18
p00636_A,00636,A,freddy i do call the way you talk unkind,1,66.67,44.44,22.22,22.22,11.11,0,11.11,0,0,0,11.11,0,11.11,0,0,0,0
p00637_A,00637,A,do you indeed dear how interesting,1,83.33,66.67,16.67,16.67,0,0,16.67,0,0,0,0,0,16.67,33.33,0,0,0
p00638_A,00638,A,just listen to what i have written to mrs vyse i said dear mrs vyse,1,73.33,46.67,20,13.33,13.33,0,0,0,0,6.67,0,13.33,6.67,6.67,0,0,0
p00639_A,00639,A,i said i was rather amused at cecil asking my permission at all he has always gone in for unconventionality and parents nowhere and so forth when it comes to the point he can t get on without me,1,79.49,66.67,20.51,15.38,10.26,0,0,5.13,0,5.13,2.56,17.95,7.69,12.82,10.26,2.56,2.56
p00640_A,00640,A,you what do you mean,1,80,80,60,40,0,0,40,0,0,20,0,0,20,0,0,0,0
p00641_A,00641,A,how very odd of him,1,100,80,20,20,0,0,0,20,0,0,0,20,0,40,0,0,0
p00642_A,00642,A,what do you know about lucy or girls or anything what ever did you say,1,86.67,73.33,33.33,13.33,0,0,13.33,0,0,20,0,6.67,13.33,13.33,13.33,0,0
p00643_A,00643,A,what a helpful answer,1,75,50,25,0,0,0,0,0,0,25,25,0,0,0,0,0,0
p00644_A,00644,A,freddy you must come there they still are,1,87.5,75,25,25,0,0,12.5,0,12.5,0,0,0,25,25,0,0,0
p00645_A,00645,A,peeping like that can t i look out of my own window still page 322,1,60,53.33,20,13.33,13.33,0,0,0,0,6.67,0,20,6.67,6.67,0,0,0
p00646_A,00646,A,i hope you gave a careful answer dear,1,87.5,37.5,25,25,12.5,0,12.5,0,0,0,12.5,0,0,0,0,0,0
p00647_A,00647,A,ridiculous child you think you re so holy and truthful but really it s only abominable conceit do you suppose that a man like cecil would take the slightest notice of anything you say i hope he boxed your ears how dare you say no,1,77.78,53.33,24.44,17.78,2.22,0,13.33,2.22,0,6.67,4.44,4.44,4.44,8.89,6.67,2.22,0
p00648_A,00648,A,no i shall not keep quiet you know all that has passed between them in rome you know why he is down here and yet you deliberately insult him and try to turn him out of my house,1,89.47,71.05,26.32,23.68,5.26,0,7.89,7.89,2.63,2.63,0,15.79,7.89,7.89,5.26,5.26,2.63
p00649_A,00649,A,well i like him i know his mother he s good he s clever he s rich he s well connected oh you needn t kick the piano he s well connected i ll say it again if you like he s well connected and he has beautiful manners,1,67.35,53.06,30.61,28.57,6.12,0,4.08,18.37,0,2.04,2.04,4.08,2.04,10.2,4.08,0,0
p00650_A,00650,A,mr beebe i don t see how mr beebe comes in,1,45.45,27.27,9.09,9.09,9.09,0,0,0,0,0,0,9.09,0,9.09,0,0,0
p00651_A,00651,A,you never can dear but i can you are jealous of cecil because he may stop lucy knitting you silk ties will this do then i put in at the top i must write the letter out again i said that because i didn t want mrs vyse to think us old fashioned she goes in for lectures and improving her mind and all the time a thick layer of flue under the beds and the maid s dirty thumb marks where you turn on the electric light she keeps that flat abominably,1,72.04,55.91,18.28,15.05,5.38,1.08,4.3,4.3,0,3.23,7.53,10.75,7.53,3.23,7.53,1.08,2.15
p00652_A,00652,A,don t interrupt so foolishly where was i oh yes no i ll cross that last bit out it looks patronizing i ll stop at or shall i cross that out too,1,75,56.25,21.88,12.5,12.5,0,0,0,0,9.38,0,9.38,6.25,12.5,6.25,3.13,3.13
p00653_A,00653,A,then the whole thing runs,1,80,60,20,0,0,0,0,0,0,20,20,0,0,0,20,0,20
p00654_A,00654,A,hush dear,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00655_A,00655,A,emerson freddy do you know what emersons they are,1,66.67,55.56,33.33,22.22,0,0,11.11,0,11.11,11.11,0,0,22.22,0,0,0,0
p00656_A,00656,A,i was merely going to remark freddy that i trusted they were no relations of emerson the philosopher a most trying man pray does that satisfy you,1,70.37,59.26,22.22,14.81,7.41,0,3.7,0,3.7,7.41,7.41,7.41,11.11,3.7,0,3.7,3.7
p00657_A,00657,A,murdered his wife lucy don t desert us go on playing bumble puppy really the pension bertolini must have been the oddest place that s the second murderer i ve heard of as being there whatever was charlotte doing to stop by the by we really must ask charlotte here some time,1,63.46,53.85,11.54,7.69,1.92,3.85,0,1.92,0,3.85,7.69,11.54,11.54,7.69,1.92,0,3.85
p00658_A,00658,A,good gracious me dear so it s you what miserable management why not have a comfortable bath at home with hot and cold laid on,1,80,52,16,8,4,0,4,0,0,8,4,12,4,8,8,4,0
p00659_A,00659,A,dear no doubt you re right as usual but you are in no position to argue come lucy oh look don t look oh poor mr beebe how unfortunate again,1,66.67,36.67,6.67,6.67,0,0,6.67,0,0,0,0,10,3.33,6.67,6.67,6.67,0
p00660_A,00660,A,then depend upon it it is the boiler i know myself how water preys upon one s mind i would rather anything else even a misfortune with the meat,1,75.86,68.97,20.69,10.34,10.34,0,0,0,0,10.34,10.34,10.34,6.9,13.79,3.45,0,3.45
p00661_A,00661,A,this isn t very kind of you two you have each other and all these woods to walk in so full of beautiful things and poor charlotte has only the water turned off and plumbers you are young dears and however clever young people are and however many books they read they will never guess what it feels like to grow old,1,80.65,61.29,16.13,8.06,0,0,4.84,0,3.23,8.06,1.61,9.68,8.06,9.68,12.9,1.61,6.45
p00662_A,00662,A,mr beebe i m thankful simply thankful,1,57.14,28.57,14.29,14.29,14.29,0,0,0,0,0,0,0,0,14.29,0,0,0
p00663_A,00663,A,oh cecil oh cecil do tell me,1,71.43,28.57,14.29,14.29,14.29,0,0,0,0,0,0,0,14.29,0,0,0,0
p00664_A,00664,A,i am so glad welcome as one of the family this is indeed a joyous day i feel sure that you will make our dear lucy happy,1,85.19,59.26,22.22,14.81,7.41,3.7,3.7,0,0,7.41,7.41,7.41,11.11,7.41,7.41,0,7.41
p00665_A,00665,A,we mothers,1,50,50,50,50,0,50,0,0,0,0,0,0,0,0,0,0,0
p00666_A,00666,A,not a kiss for me,1,80,80,20,20,20,0,0,0,0,0,20,20,0,0,0,20,0
p00667_A,00667,A,plenty of society,1,66.67,33.33,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,33.33
p00668_A,00668,A,difference i don t see any difference fences are fences especially when they are in the same place,1,61.11,50,11.11,11.11,5.56,0,0,0,5.56,0,5.56,5.56,11.11,11.11,5.56,0,0
p00669_A,00669,A,oh i see dear poetry i tell you who has no as you call them and that s mr beebe,1,75,55,35,30,10,0,10,0,5,5,0,5,5,0,10,5,0
p00670_A,00670,A,let s hope that mrs harris there warn t no sich person,1,41.67,25,8.33,0,0,0,0,0,0,8.33,0,0,0,8.33,0,8.33,0
p00671_A,00671,A,my goodness gracious me child you ll blow my head off whatever is there to shout over i forbid you and cecil to hate any more clergymen,1,70.37,59.26,25.93,22.22,14.81,0,7.41,0,0,3.7,0,14.81,3.7,3.7,3.7,0,3.7
p00672_A,00672,A,men don t gossip over tea cups if they get drunk there s an end of them they lie down comfortably and sleep it off if they re vulgar they somehow keep it to themselves it doesn t spread so give me a man of course provided he s clean,1,58,50,22,16,2,0,0,2,12,6,4,12,0,6,8,0,0
p00673_A,00673,A,gracious alive whoever were those unfortunate people oh dears look away and poor mr beebe too whatever has happened,1,78.95,42.11,15.79,5.26,0,0,0,0,0,10.53,0,5.26,10.53,5.26,5.26,0,0
p00674_A,00674,A,oh poor mr beebe was that his waistcoat we left in the path cecil mr beebe s waistcoat,1,44.44,33.33,16.67,11.11,0,5.56,0,5.56,0,5.56,5.56,5.56,5.56,0,0,0,0
p00675_A,00675,A,i fancy mr beebe jumped back into the pond,1,55.56,33.33,11.11,11.11,11.11,0,0,0,0,0,11.11,11.11,0,0,0,0,0
p00676_A,00676,A,then if you re so selfish mr floyd must share a room with freddy,1,57.14,50,7.14,7.14,0,0,7.14,0,0,0,7.14,7.14,7.14,7.14,21.43,0,0
p00677_A,00677,A,i promessi sposi she has accepted me,1,57.14,57.14,42.86,42.86,28.57,0,0,14.29,0,0,0,0,14.29,0,0,0,0
p00678_A,00678,A,i hope so,1,100,66.67,33.33,33.33,33.33,0,0,0,0,0,0,0,0,33.33,33.33,0,0
p00679_A,00679,A,we were speaking of motives,1,80,60,20,20,0,20,0,0,0,0,0,20,20,0,0,0,0
p00680_A,00680,A,come this way immediately,1,75,50,25,0,0,0,0,0,0,25,0,0,0,25,0,0,0
p00681_A,00681,A,no business of ours,1,75,75,25,25,0,25,0,0,0,0,0,25,0,0,0,25,0
p00682_A,00682,A,he is the clever sort like myself,1,85.71,71.43,28.57,28.57,14.29,0,0,14.29,0,0,14.29,14.29,14.29,0,0,0,0
p00683_A,00683,A,hear hear,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00684_A,00684,A,i say lucy,1,66.67,33.33,33.33,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0
p00685_A,00685,A,would you take them into the garden and tell mrs honeychurch all about it and i d stop here and tell my mother,1,73.91,60.87,21.74,17.39,8.7,0,4.35,0,4.35,4.35,4.35,8.7,4.35,8.7,13.04,0,4.35
p00686_A,00686,A,i suppose miss bartlett must come since she boils eggs so well,1,66.67,50,16.67,16.67,8.33,0,0,8.33,0,0,0,8.33,8.33,16.67,16.67,0,0
p00687_A,00687,A,we go with lucy,1,75,50,25,25,0,25,0,0,0,0,0,25,0,0,0,0,0
p00688_A,00688,A,i didn t mean the egg was well boiled because in point of fact she forgot to take it off and as a matter of fact i don t care for eggs i only meant how jolly kind she seemed,1,67.5,52.5,15,12.5,7.5,0,0,5,0,2.5,5,17.5,2.5,7.5,7.5,0,0
p00689_A,00689,A,mr beebe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00690_A,00690,A,i ve come for tea mr vyse do you suppose that i shall get it,1,73.33,53.33,33.33,20,13.33,0,6.67,0,0,13.33,0,6.67,13.33,0,0,0,0
p00691_A,00691,A,i ve come for tea and for gossip isn t this news,1,50,41.67,16.67,8.33,8.33,0,0,0,0,8.33,0,16.67,0,0,8.33,0,0
p00692_A,00692,A,i met sir harry otway as i came up i have every reason to hope that i am first in the field he has bought cissie and albert from mr flack,1,70.97,58.06,19.35,16.13,12.9,0,0,3.23,0,3.23,3.23,16.13,9.68,0,6.45,0,6.45
p00693_A,00693,A,unpardonable question to have stopped a week at windy corner and not to have met cissie and albert the semi detached villas that have been run up opposite the church i ll set mrs honeychurch after you,1,59.46,48.65,8.11,5.41,2.7,0,2.7,0,0,2.7,8.11,13.51,10.81,0,8.11,2.7,2.7
p00694_A,00694,A,let me see mr vyse i forget what is your profession,1,72.73,45.45,36.36,27.27,18.18,0,9.09,0,0,9.09,0,0,9.09,0,0,0,0
p00695_A,00695,A,you are very fortunate it is a wonderful opportunity the possession of leisure,1,76.92,61.54,15.38,7.69,0,0,7.69,0,0,7.69,15.38,7.69,15.38,7.69,0,0,0
p00696_A,00696,A,oh freddy s a good sort isn t he,1,33.33,22.22,11.11,11.11,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0
p00697_A,00697,A,where are the others i insist on extracting tea before evening service,1,58.33,58.33,16.67,8.33,8.33,0,0,0,0,8.33,8.33,16.67,8.33,8.33,8.33,0,0
p00698_A,00698,A,i know the faults of mary she leaves the dust pans standing on the stairs,1,53.33,46.67,13.33,13.33,6.67,0,0,6.67,0,0,20,13.33,0,0,0,0,0
p00699_A,00699,A,ah he has too many no one but his mother can remember the faults of freddy try the faults of miss honeychurch they are not innumerable,1,69.23,57.69,15.38,11.54,0,0,0,7.69,3.85,3.85,7.69,7.69,11.54,3.85,3.85,7.69,3.85
p00700_A,00700,A,i quite agree at present she has none,1,87.5,75,37.5,25,12.5,0,0,12.5,0,12.5,0,12.5,12.5,12.5,0,12.5,12.5
p00701_A,00701,A,i m not cynical i m only thinking of my pet theory about miss honeychurch does it seem reasonable that she should play so wonderfully and live so quietly i suspect that one day she will be wonderful in both the water tight compartments in her will break down and music and life will mingle then we shall have her heroically good heroically bad too heroic perhaps to be good or bad,1,72.22,59.72,16.67,12.5,5.56,1.39,0,5.56,0,4.17,1.39,8.33,12.5,11.11,9.72,1.39,4.17
p00702_A,00702,A,well i must say i ve only seen her at tunbridge wells where she was not wonderful and at florence since i came to summer street she has been away you saw her didn t you at rome and in the alps oh i forgot of course you knew her before no she wasn t wonderful in florence either but i kept on expecting that she would be,1,77.94,63.24,23.53,22.06,7.35,0,4.41,10.29,0,1.47,1.47,16.18,8.82,4.41,8.82,2.94,0
p00703_A,00703,A,i could as easily tell you what tune she ll play next there was simply the sense that she had found wings and meant to use them i can show you a beautiful picture in my italian diary miss honeychurch as a kite miss bartlett holding the string picture number two the string breaks,1,62.96,50,18.52,14.81,5.56,0,3.7,3.7,1.85,3.7,9.26,7.41,7.41,3.7,5.56,0,3.7
p00704_A,00704,A,no i mightn t have seen miss honeychurch rise but i should certainly have heard miss bartlett fall,1,61.11,44.44,11.11,11.11,11.11,0,0,0,0,0,0,0,16.67,5.56,5.56,5.56,0
p00705_A,00705,A,broken what do you mean,1,80,60,40,20,0,0,20,0,0,20,0,0,20,0,0,0,0
p00706_A,00706,A,i am sorry i must apologize i had no idea you were intimate with her or i should never have talked in this flippant superficial way mr vyse you ought to have stopped me,1,79.41,67.65,26.47,23.53,14.71,0,5.88,2.94,0,2.94,0,8.82,23.53,2.94,2.94,5.88,0
p00707_A,00707,A,not that but you ought to have stopped me i know miss honeychurch only a little as time goes perhaps i oughtn t to have discussed her so freely with any one certainly not with you,1,80.56,69.44,19.44,16.67,8.33,0,5.56,2.78,0,2.78,2.78,13.89,8.33,11.11,8.33,5.56,5.56
p00708_A,00708,A,no i have said nothing indiscreet i foresaw at florence that her quiet uneventful childhood must end and it has ended i realized dimly enough that she might take some momentous step she has taken it she has learnt you will let me talk freely as i have begun freely she has learnt what it is to love the greatest lesson some people will tell you that our earthly life provides she has learnt through you let it be your care that her knowledge is profitable to her,1,78.41,60.23,30.68,20.45,5.68,1.14,4.55,9.09,0,10.23,1.14,5.68,15.91,0,2.27,2.27,3.41
p00709_A,00709,A,i know i know i can t think why mrs honeychurch allows it,1,69.23,46.15,30.77,23.08,23.08,0,0,0,0,7.69,0,0,7.69,7.69,0,0,0
p00710_A,00710,A,news i don t understand you news,1,28.57,28.57,28.57,28.57,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0
p00711_A,00711,A,has he indeed,1,100,100,33.33,33.33,0,0,0,33.33,0,0,0,0,33.33,33.33,0,0,0
p00712_A,00712,A,i m shockingly stupid over local affairs i can t even remember the difference between a parish council and a local government board perhaps there is no difference or perhaps those aren t the right names i only go into the country to see my friends and to enjoy the scenery it is very remiss of me italy and london are the only places where i don t feel to exist on sufferance,1,64.38,53.42,10.96,8.22,8.22,0,0,0,0,2.74,9.59,10.96,5.48,9.59,5.48,1.37,0
p00713_A,00713,A,i have no profession it is another example of my decadence my attitude quite an indefensible one is that so long as i am no trouble to any one i have a right to do as i like i know i ought to be getting money out of people or devoting myself to things i don t care a straw about but somehow i ve not been able to begin,1,78.57,71.43,21.43,15.71,15.71,0,0,0,0,5.71,4.29,17.14,12.86,5.71,7.14,4.29,5.71
p00714_A,00714,A,i am glad that you approve i daren t face the healthy person for example freddy honeychurch,1,58.82,41.18,23.53,17.65,11.76,0,5.88,0,0,5.88,5.88,5.88,5.88,0,0,0,0
p00715_A,00715,A,admirable the sort who has made england what she is,1,70,60,30,20,0,0,0,10,0,10,10,0,20,0,0,0,0
p00716_A,00716,A,i suppose anne never told them you were here in this house one is so coached in the servants the day one arrives the fault of anne is that she begs your pardon when she hears you perfectly and kicks the chair legs with her feet the faults of mary i forget the faults of mary but they are very grave shall we look in the garden,1,77.61,62.69,19.4,16.42,2.99,1.49,4.48,4.48,2.99,2.99,10.45,10.45,7.46,8.96,5.97,1.49,4.48
p00717_A,00717,A,the fault of euphemia is that she will not simply will not chop the suet sufficiently small the faults of freddy,1,66.67,61.9,9.52,4.76,0,0,0,4.76,0,4.76,14.29,9.52,14.29,4.76,0,9.52,4.76
p00718_A,00718,A,she has none,1,100,100,66.67,33.33,0,0,0,33.33,0,33.33,0,0,33.33,0,0,33.33,33.33
p00719_A,00719,A,at present,1,50,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0
p00720_A,00720,A,and at present you think her not wonderful as far as life goes,1,84.62,53.85,15.38,15.38,0,0,7.69,7.69,0,0,0,23.08,0,0,23.08,7.69,0
p00721_A,00721,A,in what way,1,66.67,66.67,33.33,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0
p00722_A,00722,A,but the string never broke,1,80,60,0,0,0,0,0,0,0,0,20,0,0,20,20,20,0
p00723_A,00723,A,it has broken now,1,100,75,25,0,0,0,0,0,0,25,0,0,25,25,0,0,0
p00724_A,00724,A,i meant that she is going to marry me,1,77.78,66.67,44.44,33.33,22.22,0,0,11.11,0,11.11,0,11.11,11.11,0,0,0,0
p00725_A,00725,A,i am sorry i have given you a shock i fear that lucy s choice does not meet with your approval,1,71.43,57.14,28.57,23.81,14.29,0,9.52,0,0,4.76,4.76,4.76,14.29,0,0,4.76,0
p00726_A,00726,A,you are conscious of having said something indiscreet,1,87.5,62.5,25,12.5,0,0,12.5,0,0,12.5,0,12.5,25,0,0,0,0
p00727_A,00727,A,have you heard oh mr beebe have you heard the news,1,72.73,45.45,18.18,18.18,0,0,18.18,0,0,0,9.09,0,18.18,0,0,0,0
p00728_A,00728,A,here lennie the bass,1,50,50,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0
p00729_A,00729,A,oh must you yes do not the scissors thank you charlotte when both my hands are full already i m perfectly certain that the orange cactus will go before i can get to it yes charlotte i don t want you do go there s nothing to stop about for either in the house or out of it,1,81.03,62.07,17.24,12.07,6.9,0,5.17,0,0,5.17,5.17,13.79,10.34,8.62,6.9,3.45,3.45
p00730_A,00730,A,it gets too dark this comes of putting off we might have known the weather would break up soon and now lucy wants to go to greece i don t know what the world s coming to,1,72.97,54.05,13.51,5.41,2.7,2.7,0,0,0,8.11,5.41,16.22,8.11,8.11,2.7,0,0
p00731_A,00731,A,i don t see why greece is necessary but as you do i suppose it is all right it must be something i can t understand lucy let s tell her lucy,1,71.88,53.13,25,15.63,9.38,0,3.13,3.13,0,9.38,0,3.13,15.63,3.13,6.25,0,3.13
p00732_A,00732,A,indeed i have mrs honeychurch i m going to do what i am always supposed to do but generally i m too shy i want to invoke every kind of blessing on them grave and gay great and small i want them all their lives to be supremely good and supremely happy as husband and wife as father and mother and now i want my tea,1,71.21,57.58,18.18,16.67,12.12,0,0,0,4.55,1.52,0,10.61,9.09,7.58,13.64,0,3.03
p00733_A,00733,A,but they really are coming now i wrote to miss teresa a few days ago she was wondering how often the butcher called and my reply of once a month must have impressed her favourably they are coming i heard from them this morning,1,84.09,63.64,20.45,18.18,6.82,0,0,4.55,6.82,2.27,6.82,6.82,9.09,13.64,4.55,0,9.09
p00734_A,00734,A,these particular emersons consisted of a father and a son the son a goodly if not a good young man not a fool i fancy but very immature pessimism et cetera our special joy was the father such a sentimental darling and people declared he had murdered his wife,1,57.14,46.94,10.2,8.16,2.04,2.04,0,4.08,0,2.04,16.33,2.04,4.08,2.04,8.16,4.08,0
p00735_A,00735,A,hi hi ladies,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00736_A,00736,A,come for a walk with me you have worried them as much as they can stand mrs honeychurch i only called in aimlessly i shall take her up to tea at the beehive tavern if i may,1,81.08,67.57,21.62,21.62,10.81,0,2.7,2.7,5.41,0,5.41,21.62,10.81,2.7,8.11,0,2.7
p00737_A,00737,A,mrs honeychurch go to greece she must come up to the house and let s talk it over do you in the first place mind her breaking with vyse,1,68.97,55.17,13.79,10.34,0,0,3.45,6.9,0,3.45,6.9,20.69,6.9,0,3.45,0,3.45
p00738_A,00738,A,good now come up to the house,1,71.43,57.14,0,0,0,0,0,0,0,0,14.29,28.57,0,14.29,0,0,0
