uid,pair_id,side,text
p00631_A,00631,A,national gallery
p00632_A,00632,A,looking at italian art there you are and yet you talk of coincidence and fate you naturally seek out things italian and so do we and our friends this narrows the field immeasurably we meet again in it
p00633_A,00633,A,it is fate that i am here but you can call it italy if it makes you less unhappy
p00634_A,00634,A,and so for this and for other reasons my history of coincidence is still to write we are all so glad that you have come
p00635_A,00635,A,here we are
p00636_A,00636,A,oh good
p00637_A,00637,A,in there s the pond i wish it was bigger
p00638_A,00638,A,it s distinctly successful as ponds go no apologies are necessary for the pond aren t those masses of willow herb splendid i love willow herb in seed what s the name of this aromatic plant these abrupt changes of vegetation this little spongeous tract of water plants and on either side of it all the growths are tough or brittle heather bracken hurts pines very charming very charming
p00639_A,00639,A,mr beebe aren t you bathing water s wonderful
p00640_A,00640,A,water s water
p00641_A,00641,A,apooshoo apooshoo apooshoo
p00642_A,00642,A,is it worth it
p00643_A,00643,A,hee poof i ve swallowed a pollywog mr beebe water s wonderful water s simply ripping
p00644_A,00644,A,water s not so bad
p00645_A,00645,A,water s wonderful mr beebe do
p00646_A,00646,A,apooshoo kouf
p00647_A,00647,A,i may as well wash too
p00648_A,00648,A,race you round it then a try a try
p00649_A,00649,A,hi hi ladies
p00650_A,00650,A,gracious alive whoever were those unfortunate people oh dears look away and poor mr beebe too whatever has happened
p00651_A,00651,A,come this way immediately
p00652_A,00652,A,oh poor mr beebe was that his waistcoat we left in the path cecil mr beebe s waistcoat
p00653_A,00653,A,no business of ours
p00654_A,00654,A,i fancy mr beebe jumped back into the pond
p00655_A,00655,A,well i can t help it i can t be trodden on can i
p00656_A,00656,A,good gracious me dear so it s you what miserable management why not have a comfortable bath at home with hot and cold laid on
p00657_A,00657,A,look here mother a fellow must wash and a fellow s got to dry and if another fellow
p00658_A,00658,A,dear no doubt you re right as usual but you are in no position to argue come lucy oh look don t look oh poor mr beebe how unfortunate again
p00659_A,00659,A,and me i ve swallowed one i ve swallowed a pollywog it wriggleth in my tummy i shall die emerson you beast you ve got on my bags
p00660_A,00660,A,hush dears and do be sure you dry yourselves thoroughly first all these colds come of not drying thoroughly
p00661_A,00661,A,hullo hullo miss honeychurch hullo
p00662_A,00662,A,bow lucy better bow whoever is it i shall bow
p00663_A,00663,A,lucy is anything the matter with cecil
p00664_A,00664,A,no i don t think so mother cecil s all right
p00665_A,00665,A,perhaps he s tired because otherwise because otherwise i cannot account for him
p00666_A,00666,A,i do think mrs butterworth is rather tiresome if you mean that
p00667_A,00667,A,cecil has told you to think so you were devoted to her as a little girl and nothing will describe her goodness to you through the typhoid fever no it is just the same thing everywhere
p00668_A,00668,A,let me just put your bonnet away may i
p00669_A,00669,A,surely he could answer her civilly for one half hour
p00670_A,00670,A,cecil has a very high standard for people it s part of his ideals it is really that that makes him sometimes seem
p00671_A,00671,A,oh rubbish if high ideals make a young man rude the sooner he gets rid of them the better
p00672_A,00672,A,now mother i ve seen you cross with mrs butterworth yourself
p00673_A,00673,A,not in that way at times i could wring her neck but not in that way no it is the same with cecil all over
p00674_A,00674,A,by the by i never told you i had a letter from charlotte while i was away in london
p00675_A,00675,A,since cecil came back from london nothing appears to please him whenever i speak he winces i see him lucy it is useless to contradict me no doubt i am neither artistic nor literary nor intellectual nor musical but i cannot help the drawing room furniture your father bought it and we must put up with it will cecil kindly remember
p00676_A,00676,A,i i see what you mean and certainly cecil oughtn t to but he does not mean to be uncivil he once explained it is the things that upset him he is easily upset by ugly things he is not uncivil to people
p00677_A,00677,A,is it a thing or a person when freddy sings
p00678_A,00678,A,you can t expect a really musical person to enjoy comic songs as we do
p00679_A,00679,A,then why didn t he leave the room why sit wriggling and sneering and spoiling everyone s pleasure
p00680_A,00680,A,we mustn t be unjust to people
p00681_A,00681,A,go and dress dear you ll be late
p00682_A,00682,A,all right mother
p00683_A,00683,A,don t say and stop go
p00684_A,00684,A,i say those are topping people
p00685_A,00685,A,my dear baby how tiresome you ve been you have no business to take them bathing in the sacred lake it s much too public it was all right for you but most awkward for everyone else do be more careful you forget the place is growing half suburban
p00686_A,00686,A,i say is anything on to morrow week
p00687_A,00687,A,not that i know of
p00688_A,00688,A,then i want to ask the emersons up to sunday tennis
p00689_A,00689,A,oh i wouldn t do that freddy i wouldn t do that with all this muddle
p00690_A,00690,A,what s wrong with the court they won t mind a bump or two and i ve ordered new balls
p00691_A,00691,A,lucy what a noise you re making i have something to say to you did you say you had had a letter from charlotte
p00692_A,00692,A,yes i really can t stop i must dress too
p00693_A,00693,A,how s charlotte
p00694_A,00694,A,all right
p00695_A,00695,A,lucy you ve a bad habit of hurrying away in the middle of one s sentences did charlotte mention her boiler
p00696_A,00696,A,her what
p00697_A,00697,A,don t you remember that her boiler was to be had out in october and her bath cistern cleaned out and all kinds of terrible to doings
p00698_A,00698,A,i can t remember all charlotte s worries i shall have enough of my own now that you are not pleased with cecil
p00699_A,00699,A,lucy what s emerson like
p00700_A,00700,A,i saw him in florence
p00701_A,00701,A,is he the clever sort or is he a decent chap
p00702_A,00702,A,ask cecil it is cecil who brought him here
p00703_A,00703,A,he is the clever sort like myself
p00704_A,00704,A,how well did you know them at the bertolini
p00705_A,00705,A,oh very slightly i mean charlotte knew them even less than i did
p00706_A,00706,A,oh that reminds me you never told me what charlotte said in her letter
p00707_A,00707,A,one thing and another among other things that an awful friend of hers had been bicycling through summer street wondered if she d come up and see us and mercifully didn t
p00708_A,00708,A,lucy i do call the way you talk unkind
p00709_A,00709,A,she was a novelist
p00710_A,00710,A,this year next year now never
p00711_A,00711,A,i have been thinking lucy of that letter of charlotte s how is she
p00712_A,00712,A,i tore the thing up
p00713_A,00713,A,didn t she say how she was how does she sound cheerful
p00714_A,00714,A,oh yes i suppose so no not very cheerful i suppose
p00715_A,00715,A,then depend upon it it is the boiler i know myself how water preys upon one s mind i would rather anything else even a misfortune with the meat
p00716_A,00716,A,so would i
p00717_A,00717,A,and i have been thinking surely we could squeeze charlotte in here next week and give her a nice holiday while plumbers at tunbridge wells finish i have not seen poor charlotte for so long
p00718_A,00718,A,mother no it s impossible we can t have charlotte on the top of the other things we re squeezed to death as it is freddy s got a friend coming tuesday there s cecil and you ve promised to take in minnie beebe because of the diphtheria scare it simply can t be done
p00719_A,00719,A,nonsense it can
p00720_A,00720,A,if minnie sleeps in the bath not otherwise
p00721_A,00721,A,minnie can sleep with you
p00722_A,00722,A,i won t have her
p00723_A,00723,A,then if you re so selfish mr floyd must share a room with freddy
p00724_A,00724,A,miss bartlett miss bartlett miss bartlett
p00725_A,00725,A,it s impossible i don t want to make difficulties but it really isn t fair on the maids to fill up the house so
p00726_A,00726,A,the truth is dear you don t like charlotte
p00727_A,00727,A,no i don t and no more does cecil she gets on our nerves you haven t seen her lately and don t realize how tiresome she can be though so good so please mother don t worry us this last summer but spoil us by not asking her to come
p00728_A,00728,A,hear hear
p00729_A,00729,A,this isn t very kind of you two you have each other and all these woods to walk in so full of beautiful things and poor charlotte has only the water turned off and plumbers you are young dears and however clever young people are and however many books they read they will never guess what it feels like to grow old
p00730_A,00730,A,i must say cousin charlotte was very kind to me that year i called on my bike she thanked me for coming till i felt like such a fool and fussed round no end to get an egg boiled for my tea just right
p00731_A,00731,A,i know dear she is kind to everyone and yet lucy makes this difficulty when we try to give her some little return
p00732_A,00732,A,i can t help it mother i don t like charlotte i admit it s horrid of me
p00733_A,00733,A,from your own account you told her as much
p00734_A,00734,A,well she would leave florence so stupidly she flurried
p00735_A,00735,A,i suppose miss bartlett must come since she boils eggs so well
p00736_A,00736,A,i didn t mean the egg was well boiled because in point of fact she forgot to take it off and as a matter of fact i don t care for eggs i only meant how jolly kind she seemed
p00737_A,00737,A,a nice fellow he will work off his crudities in time i rather mistrust young men who slip into life gracefully
p00738_A,00738,A,he seems in better spirits he laughs more
p00739_A,00739,A,i shall never forgive myself i have upset everything bursting in on young people but i insist on paying for my cab up grant that at any rate
p00740_A,00740,A,just what i ve been trying to convince cousin charlotte of lucy for the last half hour
p00741_A,00741,A,i do not feel myself an ordinary visitor
p00742_A,00742,A,all right if you d really rather five shillings and i gave a bob to the driver
p00743_A,00743,A,but who am i to give the sovereign to
p00744_A,00744,A,let s leave it all till mother comes back
p00745_A,00745,A,no dear your mother may take quite a long drive now that she is not hampered with me we all have our little foibles and mine is the prompt settling of accounts please please i know i am a sad spoil sport but it would make me wretched i should practically be robbing the one who lost
p00746_A,00746,A,freddy owes me fifteen shillings so it will work out right if you give the pound to me
p00747_A,00747,A,fifteen shillings how is that mr vyse
p00748_A,00748,A,because don t you see freddy paid your cab give me the pound and we shall avoid this deplorable gambling
p00749_A,00749,A,but i don t see that i don t see why mr vyse is to have the quid but i don t see no thank you i m done i don t see why freddy don t poke me miss honeychurch your brother s hurting me ow what about mr floyd s ten shillings ow no i don t see and i never shall see why miss what s her name shouldn t pay that bob for the driver
p00750_A,00750,A,i had forgotten the driver thank you dear for reminding me a shilling was it can any one give me change for half a crown
p00751_A,00751,A,i ll get it cecil give me that sovereign no give me up that sovereign i ll get euphemia to change it and we ll start the whole thing again from the beginning
p00752_A,00752,A,have you told him about him yet
p00753_A,00753,A,no i haven t let me see a sovereign s worth of silver no i haven t told cecil or any one i promised you i shouldn t here is your money all shillings except two half crowns would you count it you can settle your debt nicely now
p00754_A,00754,A,how dreadful how more than dreadful if mr vyse should come to hear of it from some other source
p00755_A,00755,A,oh no charlotte george emerson is all right and what other source is there
p00756_A,00756,A,for instance the driver i saw him looking through the bushes at you remember he had a violet between his teeth
p00757_A,00757,A,we shall get the silly affair on our nerves if we aren t careful how could a florentine cab driver ever get hold of cecil
p00758_A,00758,A,we must think of every possibility
p00759_A,00759,A,oh it s all right
p00760_A,00760,A,or perhaps old mr emerson knows in fact he is certain to know
p00761_A,00761,A,i don t care if he does i was grateful to you for your letter but even if the news does get round i think i can trust cecil to laugh at it
p00762_A,00762,A,to contradict it
p00763_A,00763,A,no to laugh at it
p00764_A,00764,A,very well dear you know best perhaps gentlemen are different to what they were when i was young ladies are certainly different
p00765_A,00765,A,now charlotte
p00766_A,00766,A,i am no match for you in conversation dearest i blush when i think how i interfered at florence and you so well able to look after yourself and so much cleverer in all ways than i am you will never forgive me
p00767_A,00767,A,shall we go out then they will smash all the china if we don t
p00768_A,00768,A,dear one moment we may not have this chance for a chat again have you seen the young one yet
p00769_A,00769,A,yes i have
p00770_A,00770,A,what happened
p00771_A,00771,A,we met at the rectory
p00772_A,00772,A,what line is he taking up
p00773_A,00773,A,no line he talked about italy like any other person it is really all right what advantage would he get from being a cad to put it bluntly i do wish i could make you see it my way he really won t be any nuisance charlotte
p00774_A,00774,A,once a cad always a cad that is my poor opinion
p00775_A,00775,A,cecil said one day and i thought it so profound that there are two kinds of cads the conscious and the subconscious
p00776_A,00776,A,once a cad always a cad
p00777_A,00777,A,well i don t blame them need she go
p00778_A,00778,A,lucy lucy what s that book who s been taking a book out of the shelf and leaving it about to spoil
p00779_A,00779,A,it s only the library book that cecil s been reading
p00780_A,00780,A,it s a special collection i forget what for i do beg no vulgar clinking in the plate with halfpennies see that minnie has a nice bright sixpence where is the child minnie that book s all warped gracious how plain you look put it under the atlas to press minnie
p00781_A,00781,A,oh mrs honeychurch
p00782_A,00782,A,dear marian i am very sorry but i have no small change nothing but sovereigns and half crowns could any one give me
p00783_A,00783,A,yes easily jump in gracious me how smart you look what a lovely frock you put us all to shame
p00784_A,00784,A,good bye be good
p00785_A,00785,A,very much we find though that the miss alans were coming and that we have turned them out women mind such a thing i am very much upset about it
p00786_A,00786,A,i believe that there was some misunderstanding
p00787_A,00787,A,and i wonder whether we ought to write to the miss alans and offer to give it up what do you think
p00788_A,00788,A,oh stop now you have come
p00789_A,00789,A,so george says he says that the miss alans must go to the wall yet it does seem so unkind
p00790_A,00790,A,there is only a certain amount of kindness in the world
p00791_A,00791,A,yes that s exactly what i say why all this twiddling and twaddling over two miss alans
p00792_A,00792,A,there is a certain amount of kindness just as there is a certain amount of light we cast a shadow on something wherever we stand and it is no good moving from place to place to save things because the shadow always follows choose a place where you won t do harm yes choose a place where you won t do very much harm and stand in it for all you are worth facing the sunshine
p00793_A,00793,A,i see you re going to be clever i hope you didn t go behaving like that to poor freddy
p00794_A,00794,A,no i didn t he behaved that way to me it is his philosophy only he starts life with it and i have tried the note of interrogation first
p00795_A,00795,A,what do you mean no never mind what you mean don t explain he looks forward to seeing you this afternoon do you play tennis do you mind tennis on sunday
p00796_A,00796,A,george mind tennis on sunday george after his education distinguish between sunday
p00797_A,00797,A,very well george doesn t mind tennis on sunday no more do i that s settled mr emerson if you could come with your son we should be so pleased and then he wants to give up his house to the miss alans
p00798_A,00798,A,i know
p00799_A,00799,A,you know our cousin miss bartlett you met her with my daughter in florence
p00800_A,00800,A,yes indeed
p00801_A,00801,A,i i ll come up to tennis if i can manage it
p00802_A,00802,A,george don t go george has been in such good spirits today and i am sure he will end by coming up this afternoon
p00803_A,00803,A,the emersons have been so nice george emerson has improved enormously
p00804_A,00804,A,how are my proteges
p00805_A,00805,A,proteges you shall see for yourself how your proteges are george emerson is coming up this afternoon he is a most interesting man to talk to only don t
p00806_A,00806,A,now play us the other garden the one in parsifal
p00807_A,00807,A,not very dutiful
p00808_A,00808,A,oh i had no idea
p00809_A,00809,A,our performer has changed her mind
p00810_A,00810,A,i vote tennis
p00811_A,00811,A,yes so do i i vote you have a men s four
p00812_A,00812,A,all right
p00813_A,00813,A,not for me thank you i will not spoil the set
p00814_A,00814,A,oh come along cecil i m bad floyd s rotten and so i dare say s emerson
p00815_A,00815,A,i am not bad
p00816_A,00816,A,then certainly i won t play
p00817_A,00817,A,i agree with you mr vyse you had much better not play much better not
p00818_A,00818,A,i shall miss every ball anyway so what does it matter
p00819_A,00819,A,then it will have to be lucy you must fall back on lucy there is no other way out of it lucy go and change your frock
p00820_A,00820,A,the scene is laid in florence
p00821_A,00821,A,what fun cecil read away come mr emerson sit down after all your energy
p00822_A,00822,A,you and are you tired
p00823_A,00823,A,of course i m not
p00824_A,00824,A,do you mind being beaten
p00825_A,00825,A,yes i don t see you re such a splendid player though the light was behind you and it was in my eyes
p00826_A,00826,A,i never said i was
p00827_A,00827,A,why you did
p00828_A,00828,A,you didn t attend
p00829_A,00829,A,you said oh don t go in for accuracy at this house we all exaggerate and we get very angry with people who don t leonora is leonora the heroine who s the book by
p00830_A,00830,A,joseph emery prank
p00831_A,00831,A,indeed why it s miss lavish it s miss lavish s novel and she s publishing it under somebody else s name
p00832_A,00832,A,who may miss lavish be
p00833_A,00833,A,oh a dreadful person mr emerson you remember miss lavish
p00834_A,00834,A,of course i do i saw her the day i arrived at summer street it was she who told me that you lived here
p00835_A,00835,A,weren t you pleased no wonder the novel s bad i never liked miss lavish but i suppose one ought to read it as one s met her
p00836_A,00836,A,all modern books are bad every one writes for money in these days
p00837_A,00837,A,oh cecil
p00838_A,00838,A,it is so i will inflict joseph emery prank on you no longer
p00839_A,00839,A,how do you like this view of ours mr emerson
p00840_A,00840,A,i never notice much difference in views
p00841_A,00841,A,what do you mean
p00842_A,00842,A,because they re all alike because all that matters in them is distance and air
p00843_A,00843,A,h m
p00844_A,00844,A,my father says that there is only one perfect view the view of the sky straight over our heads and that all these views on earth are but bungled copies of it
p00845_A,00845,A,i expect your father has been reading dante
p00846_A,00846,A,he told us another day that views are really crowds crowds of trees and houses and hills and are bound to resemble each other like human crowds and that the power they have over us is sometimes supernatural for the same reason for a crowd is more than the people who make it up something gets added to it no one knows how just as something has got added to those hills
p00847_A,00847,A,what a splendid idea i shall enjoy hearing your father talk again i m so sorry he s not so well
p00848_A,00848,A,no he isn t well
p00849_A,00849,A,there s an absurd account of a view in this book also that men fall into two classes those who forget views and those who remember them even in small rooms
p00850_A,00850,A,mr emerson have you any brothers or sisters
p00851_A,00851,A,none why
p00852_A,00852,A,you spoke of
p00853_A,00853,A,my mother i was meaning
p00854_A,00854,A,oh cecil how you made me jump
p00855_A,00855,A,i will inflict joseph emery prank on you no longer
p00856_A,00856,A,i can just remember us all three going into the country for the day and seeing as far as hindhead it is the first thing that i remember cecil do read the thing about the view
p00857_A,00857,A,not while mr emerson is here to entertain us
p00858_A,00858,A,no read away i think nothing s funnier than to hear silly things read out loud if mr emerson thinks us frivolous he can go
p00859_A,00859,A,mr emerson go and find tennis balls
p00860_A,00860,A,am i really to go
p00861_A,00861,A,no of course not really
p00862_A,00862,A,chapter two find me chapter two if it isn t bothering you here hand me the book
p00863_A,00863,A,it isn t worth reading it s too silly to read i never saw such rubbish it oughtn t to be allowed to be printed
p00864_A,00864,A,this isn t the passage i wanted there is another much funnier further on
p00865_A,00865,A,do you know about it please they are on a hillside and florence is in the distance
p00866_A,00866,A,my good lucia i am all at sea i know nothing about it whatever
p00867_A,00867,A,there are violets i cannot believe it is a coincidence charlotte charlotte how could you have told her i have thought before speaking it must be you
p00868_A,00868,A,told her what
p00869_A,00869,A,about that dreadful afternoon in february
p00870_A,00870,A,oh lucy dearest girl she hasn t put that in her book
p00871_A,00871,A,not so that one could recognize it yes
p00872_A,00872,A,then never never never more shall eleanor lavish be a friend of mine
p00873_A,00873,A,so you did tell
p00874_A,00874,A,i did just happen when i had tea with her at rome in the course of conversation
p00875_A,00875,A,but charlotte what about the promise you gave me when we were packing why did you tell miss lavish when you wouldn t even let me tell mother
p00876_A,00876,A,i will never forgive eleanor she has betrayed my confidence
p00877_A,00877,A,why did you tell her though this is a most serious thing cecil happened to read out the passage aloud to me and to mr emerson it upset mr emerson and he insulted me again behind cecil s back ugh is it possible that men are such brutes behind cecil s back as we were walking up the garden what is to be done now can you tell me
p00878_A,00878,A,oh lucy i shall never forgive myself never to my dying day fancy if your prospects
p00879_A,00879,A,i know i see now why you wanted me to tell cecil and what you meant by you knew that you had told miss lavish and that she was not reliable however what s done s done you have put me in a most awkward position how am i to get out of it he must that man must have such a setting down that he won t forget and who s to give it him i can t tell mother now owing to you nor cecil charlotte owing to you i am caught up every way i think i shall go mad i have no one to help me that s why i ve sent for you what s wanted is a man with a whip yes but it s no good agreeing what s to be done we women go maundering on what does a girl do when she comes across a cad
p00880_A,00880,A,i always said he was a cad dear give me credit for that at all events from the very first moment when he said his father was having a bath
p00881_A,00881,A,oh bother the credit and who s been right or wrong we ve both made a muddle of it george emerson is still down the garden there and is he to be left unpunished or isn t he i want to know you were ready enough at the bertolini when you rushed me off to rome can t you speak again to him now
p00882_A,00882,A,willingly would i move heaven and earth
p00883_A,00883,A,i want something more definite will you speak to him it is the least you can do surely considering it all happened because you broke your word
p00884_A,00884,A,never again shall eleanor lavish be a friend of mine
p00885_A,00885,A,yes or no please yes or no
p00886_A,00886,A,it is the kind of thing that only a gentleman can settle
p00887_A,00887,A,oh lucy but that is brave of you i admire you
p00888_A,00888,A,freddy has taken him into the dining room the others are going down the garden come let us get this over quickly come i want you in the room of course
p00889_A,00889,A,lucy do you mind doing it
p00890_A,00890,A,how can you ask such a ridiculous question
p00891_A,00891,A,try the jam the jam s jolly good
p00892_A,00892,A,no nothing to eat
p00893_A,00893,A,you go down to the others charlotte and i will give mr emerson all he wants where s mother
p00894_A,00894,A,she s started on her sunday writing she s in the drawing room
p00895_A,00895,A,no discussion
p00896_A,00896,A,but i can t
p00897_A,00897,A,go please i do not want to call in mr vyse
p00898_A,00898,A,you don t mean you don t mean that you are going to marry that man
p00899_A,00899,A,you are merely ridiculous
p00900_A,00900,A,you cannot live with vyse he s only for an acquaintance he is for society and cultivated talk he should know no one intimately least of all a woman have you ever talked to vyse without feeling tired
p00901_A,00901,A,i can scarcely discuss
p00902_A,00902,A,no but have you ever he is the sort who are all right so long as they keep to things books pictures but kill when they come to people that s why i ll speak out through all this muddle even now it s shocking enough to lose you in any case but generally a man must deny himself joy and i would have held back if your cecil had been a different person i would never have let myself go but i saw him first in the national gallery when he winced because my father mispronounced the names of great painters then he brings us here and we find it is to play some silly trick on a kind neighbour that is the man all over playing tricks on people on the most sacred form of life that he can find next i meet you together and find him protecting and teaching you and your mother to be shocked when it was for you to settle whether you were shocked or no cecil all over again he daren t let a woman decide he s the type who s kept europe back for a thousand years every moment of his life he s forming you telling you what s charming or amusing or ladylike telling you what a man thinks womanly and you you of all women listen to his voice instead of to your own so it was at the rectory when i met you both again so it has been the whole of this afternoon therefore not because the book made me do that and i wish to goodness i had more self control i m not ashamed i don t apologize but it has frightened you and you may not have noticed that i love you or would you have told me to go and dealt with a tremendous thing so lightly but therefore therefore i settled to fight him
p00903_A,00903,A,you say mr vyse wants me to listen to him mr emerson pardon me for suggesting that you have caught the habit
p00904_A,00904,A,lucy be quick there s no time for us to talk now come to me as you came in the spring and afterwards i will be gentle and explain i have cared for you since that man died i cannot live without you i thought but i meet you again when all the world is glorious water and sun as you came through the wood i saw that nothing else mattered i called i wanted to live and have my chance of joy
p00905_A,00905,A,and mr vyse does he not matter that i love cecil and shall be his wife shortly a detail of no importance i suppose may i ask what you intend to gain by this exhibition
p00906_A,00906,A,it is our last chance i shall do all that i can you wouldn t stop us this second time if you understood i have been into the dark and i am going back into it unless you will try to understand it is being young it is being certain that lucy cares for me really it is that love and youth matter intellectually
p00907_A,00907,A,oh lucia come back here oh what an awful man
p00908_A,00908,A,well he amuses me either i m mad or else he is and i m inclined to think it s the latter one more fuss through with you charlotte many thanks i think though that this is the last my admirer will hardly trouble me again
p00909_A,00909,A,well it isn t everyone who could boast such a conquest dearest is it oh one oughtn t to laugh really it might have been very serious but you were so sensible and brave so unlike the girls of my day
p00910_A,00910,A,hullo lucy there s still light enough for another set if you two ll hurry
p00911_A,00911,A,mr emerson has had to go
p00912_A,00912,A,what a nuisance that spoils the four i say cecil do play do there s a good chap it s floyd s last day do play tennis with us just this once
p00913_A,00913,A,my dear freddy i am no athlete as you well remarked this very morning i plead guilty to being such a chap and will not inflict myself on you
p00914_A,00914,A,i am very sorry about it i have carefully thought things over we are too different i must ask you to release me and try to forget that there ever was such a foolish girl
p00915_A,00915,A,different how how
p00916_A,00916,A,i haven t had a really good education for one thing my italian trip came too late and i am forgetting all that i learnt there i shall never be able to talk to your friends or behave as a wife of yours should
p00917_A,00917,A,i don t understand you you aren t like yourself you re tired lucy
p00918_A,00918,A,tired that is exactly like you you always think women don t mean what they say
p00919_A,00919,A,well you sound tired as if something has worried you
p00920_A,00920,A,what if i do it doesn t prevent me from realizing the truth i can t marry you and you will thank me for saying so some day
p00921_A,00921,A,you had that bad headache yesterday all right i see it s much more than headaches but give me a moment s time you must excuse me if i say stupid things but my brain has gone to pieces part of it lives three minutes back when i was sure that you loved me and the other part i find it difficult i am likely to say the wrong thing
p00922_A,00922,A,there are days when one sees clearly and this is one of them things must come to a breaking point some time and it happens to be to day if you want to know quite a little thing decided me to speak to you when you wouldn t play tennis with freddy
p00923_A,00923,A,i never do play tennis i never could play i don t understand a word you say
p00924_A,00924,A,you can play well enough to make up a four i thought it abominably selfish of you
p00925_A,00925,A,no i can t well never mind the tennis why couldn t you couldn t you have warned me if you felt anything wrong you talked of our wedding at lunch at least you let me talk
p00926_A,00926,A,i knew you wouldn t understand i might have known there would have been these dreadful explanations of course it isn t the tennis that was only the last straw to all i have been feeling for weeks surely it was better not to speak until i felt certain often before i have wondered if i was fitted for your wife for instance in london and are you fitted to be my husband i don t think so you don t like freddy nor my mother there was always a lot against our engagement cecil but all our relations seemed pleased and we met so often and it was no good mentioning it until well until all things came to a point they have to day i see clearly i must speak that s all
p00927_A,00927,A,i cannot think you were right i cannot tell why but though all that you say sounds true i feel that you are not treating me fairly it s all too horrible
p00928_A,00928,A,what s the good of a scene
p00929_A,00929,A,no good but surely i have a right to hear a little more
p00930_A,00930,A,don t open the window and you d better draw the curtain too freddy or any one might be outside i really think we had better go to bed if you don t mind i shall only say things that will make me unhappy afterwards as you say it is all too horrible and it is no good talking
p00931_A,00931,A,but i love you and i did think you loved me
p00932_A,00932,A,i did not i thought i did at first i am sorry and ought to have refused you this last time too
p00933_A,00933,A,you don t love me evidently i dare say you are right not to but it would hurt a little less if i knew why
p00934_A,00934,A,because you re the sort who can t know any one intimately i don t mean exactly that but you will question me though i beg you not to and i must say something it is that more or less when we were only acquaintances you let me be myself but now you re always protecting me i won t be protected i will choose for myself what is ladylike and right to shield me is an insult can t i be trusted to face the truth but i must get it second hand through you a woman s place you despise my mother i know you do because she s conventional and bothers over puddings but oh goodness conventional cecil you re that for you may understand beautiful things but you don t know how to use them and you wrap yourself up in art and books and music and would try to wrap up me i won t be stifled not by the most glorious music for people are more glorious and you hide them from me that s why i break off my engagement you were all right as long as you kept to things but when you came to people
p00935_A,00935,A,it is true
p00936_A,00936,A,true on the whole
p00937_A,00937,A,true every word it is a revelation it is i
p00938_A,00938,A,anyhow those are my reasons for not being your wife
p00939_A,00939,A,it is true i fell to pieces the very first day we were engaged i behaved like a cad to beebe and to your brother you are even greater than i thought i m not going to worry you you are far too good to me i shall never forget your insight and dear i only blame you for this you might have warned me in the early stages before you felt you wouldn t marry me and so have given me a chance to improve i have never known you till this evening i have just used you as a peg for my silly notions of what a woman should be but this evening you are a different person new thoughts even a new voice
p00940_A,00940,A,what do you mean by a new voice
p00941_A,00941,A,i mean that a new person seems speaking through you
p00942_A,00942,A,if you think i am in love with someone else you are very much mistaken
p00943_A,00943,A,of course i don t think that you are not that kind lucy
p00944_A,00944,A,oh yes you do think it it s your old idea the idea that has kept europe back i mean the idea that women are always thinking of men if a girl breaks off her engagement everyone says it s disgusting brutal as if a girl can t break it off for the sake of freedom
p00945_A,00945,A,i may have said that in the past i shall never say it again you have taught me better of course there is no question of someone else in this no jilting or any such nauseous stupidity i beg your pardon most humbly if my words suggested that there was i only meant that there was a force in you that i hadn t known of up till now
p00946_A,00946,A,all right cecil that will do don t apologize to me it was my mistake
p00947_A,00947,A,it is a question between ideals yours and mine pure abstract ideals and yours are the nobler i was bound up in the old vicious notions and all the time you were splendid and new i must actually thank you for what you have done for showing me what i really am solemnly i thank you for showing me a true woman will you shake hands
p00948_A,00948,A,of course i will good night cecil good bye that s all right i m sorry about it thank you very much for your gentleness
p00949_A,00949,A,let me light your candle shall i thank you good night again god bless you lucy
p00950_A,00950,A,i was coming to show you this delightful letter from those friends of miss honeychurch isn t it wonderful isn t it romance most certainly they will go to constantinople they are taken in a snare that cannot fail they will end by going round the world isn t romance capricious i never notice it in you young people you do nothing but play lawn tennis and say that romance is dead while the miss alans are struggling with all the weapons of propriety against the terrible thing so they call it out of decency but in their hearts they want a pension with magic windows opening on the foam of perilous seas in fairyland forlorn no ordinary view will content the miss alans they want the pension keats
p00951_A,00951,A,i m awfully sorry to interrupt mr beebe but have you any matches
p00952_A,00952,A,i have
p00953_A,00953,A,then you don t see the wonder of this greek visit i haven t been to greece myself and don t mean to go and i can t imagine any of my friends going it is altogether too big for our little lot don t you think so italy is just about as much as we can manage italy is heroic but greece is godlike or devilish i am not sure which and in either case absolutely out of our suburban focus all right freddy i am not being clever upon my word i am not i took the idea from another fellow and give me those matches when you ve done with them i was saying if our poor little cockney lives must have a background let it be italian big enough in all conscience the ceiling of the sistine chapel for me there the contrast is just as much as i can realize but not the parthenon not the frieze of phidias at any price and here comes the victoria
p00954_A,00954,A,you re quite right greece is not for our little lot
p00955_A,00955,A,i m so glad you only talked about books cecil s hard hit lucy won t marry him if you d gone on about her as you did about them he might have broken down
p00956_A,00956,A,but when
p00957_A,00957,A,late last night i must go
p00958_A,00958,A,perhaps they won t want me down there
p00959_A,00959,A,no go on good bye
p00960_A,00960,A,oh how do you do mr beebe gracious what a mess everything is look at my scarlet pompoms and the wind blowing your skirts about and the ground so hard that not a prop will stick in and then the carriage having to go out when i had counted on having powell who give every one their due does tie up dahlias properly
p00961_A,00961,A,how do you do
p00962_A,00962,A,here lennie the bass
