uid,pair_id,side,text,Segment,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,quantity
p00204_A,00204,A,By no means Not every one would consider such a fact to be of moment Indeed I have never heard any one speak of it,1,84,72,8,4,4,0,0,0,0,4,4,16,12,8,0,12,12
p00205_A,00205,A,Because I have had occasion to do so Whither are you bound I like you and was therefore coming to pay you a visit,1,83.33,79.17,20.83,20.83,8.33,0,12.5,0,0,0,4.17,12.5,20.83,12.5,12.5,0,0
p00206_A,00206,A,That I never doubted,1,100,75,50,25,25,0,0,0,0,25,0,0,0,25,0,25,0
p00207_A,00207,A,And concerning this Marquis and Mlle Polina you know nothing beyond surmise,1,66.67,58.33,16.67,8.33,0,0,8.33,0,0,8.33,0,16.67,0,8.33,16.67,8.33,0
p00208_A,00208,A,Then you have done very wrong to speak of them to me or even to imagine things about them,1,94.74,84.21,26.32,21.05,5.26,0,5.26,0,10.53,5.26,0,26.32,10.53,15.79,10.53,0,0
p00209_A,00209,A,I feel the same about it As for Mlle Polina well you yourself know that if necessity drives one enters into relation with people whom one simply detests Even between this couple there may be something which though unknown to you depends upon extraneous circumstances For my own part I think that you may reassure yourself or at all events partially And as for Mlle Polina s proceedings of two days ago they were of course strange not because she can have meant to get rid of you or to earn for you a thrashing from the Baron s cudgel which for some curious reason he did not use although he had it ready in his hands but because such proceedings on the part of such well of such a refined lady as Mlle Polina are to say the least of it unbecoming But she cannot have guessed that you would carry out her absurd wish to the letter,1,80.5,65.41,18.24,11.95,1.89,0,5.03,3.77,0.63,6.29,4.4,18.24,7.55,5.03,8.18,1.89,6.29
p00210_A,00210,A,Your eyes look very fiery and in them I can read suspicion Now you have no right whatever to be suspicious It is not a right which I can for a moment recognise and I absolutely refuse to answer your questions,1,80.49,68.29,24.39,17.07,7.32,0,7.32,0,2.44,7.32,4.88,9.76,12.2,7.32,4.88,4.88,0
p00211_A,00211,A,Yes I think I do know more about it than you do The affair centres around this Mlle Blanche Of that I feel certain,1,83.33,62.5,29.17,16.67,12.5,0,4.17,0,0,12.5,4.17,16.67,8.33,8.33,4.17,0,4.17
p00212_A,00212,A,Well my belief is that at the present moment Mlle Blanche has in very truth a special reason for wishing to avoid any trouble with the Baron and the Baroness It might lead not only to some unpleasantness but even to a scandal,1,67.44,62.79,6.98,2.33,2.33,0,0,0,0,4.65,11.63,16.28,6.98,9.3,4.65,2.33,2.33
p00213_A,00213,A,Also I may tell you that Mlle Blanche has been in Roulettenberg before for she was staying here three seasons ago I myself was in the place at the time and in those days Mlle Blanche was not known as Mlle de Cominges nor was her mother the Widow de Cominges even in existence In any case no one ever mentioned the latter De Griers too had not materialised and I am convinced that not only do the parties stand in no relation to one another but also they have not long enjoyed one another s acquaintance Likewise the Marquisate de Griers is of recent creation Of that I have reason to be sure owing to a certain circumstance Even the name De Griers itself may be taken to be a new invention seeing that I have a friend who once met the said Marquis under a different name altogether,1,69.33,60,13.33,7.33,4,0,0.67,1.33,0.67,6,8,11.33,12,6.67,5.33,4.67,5.33
p00214_A,00214,A,Possibly Mlle Blanche also may possess that Yet it is not three years since she received from the local police at the instance of the Baroness an invitation to leave the town And she left it,1,72.22,63.89,13.89,5.56,0,0,0,5.56,0,8.33,13.89,13.89,5.56,8.33,8.33,2.78,5.56
p00215_A,00215,A,Well I must tell you that she first appeared here in company with an Italian a prince of some sort a man who bore an historic name Barberini or something of the kind The fellow was simply a mass of rings and diamonds real diamonds too and the couple used to drive out in a marvellous carriage At first Mlle Blanche played trente et quarante with fair success but later her luck took a marked change for the worse I distinctly remember that in a single evening she lost an enormous sum But worse was to ensue for one fine morning her prince disappeared horses carriage and all Also the hotel bill which he left unpaid was enormous Upon this Mlle Zelma the name which she assumed after figuring as Madame Barberini was in despair She shrieked and howled all over the hotel and even tore her clothes in her frenzy In the hotel there was staying also a Polish count you must know that ALL travelling Poles are counts and the spectacle of Mlle Zelma tearing her clothes and catlike scratching her face with her beautiful scented nails produced upon him a strong impression So the pair had a talk together and by luncheon time she was consoled Indeed that evening the couple entered the Casino arm in arm Mlle Zelma laughing loudly according to her custom and showing even more expansiveness in her manners than she had before shown For instance she thrust her way into the file of women roulette players in the exact fashion of those ladies who to clear a space for themselves at the tables push their fellow players roughly aside Doubtless you have noticed them,1,64.89,53.19,13.48,10.28,0.71,0,1.06,6.74,1.06,3.19,9.93,13.48,4.26,4.61,6.74,0,5.67
p00216_A,00216,A,Well they are not worth noticing To the annoyance of the decent public they are allowed to remain here at all events such of them as daily change 4000 franc notes at the tables though as soon as ever these women cease to do so they receive an invitation to depart However Mlle Zelma continued to change notes of this kind but her play grew more and more unsuccessful despite the fact that such ladies luck is frequently good for they have a surprising amount of cash at their disposal Suddenly the Count too disappeared even as the Prince had done and that same evening Mlle Zelma was forced to appear in the Casino alone On this occasion no one offered her a greeting Two days later she had come to the end of her resources whereupon after staking and losing her last louis d or she chanced to look around her and saw standing by her side the Baron Burmergelm who had been eyeing her with fixed disapproval To his distaste however Mlle paid no attention but turning to him with her well known smile requested him to stake on her behalf ten louis on the red Later that evening a complaint from the Baroness led the authorities to request Mlle not to re enter the Casino If you feel in any way surprised that I should know these petty and unedifying details the reason is that I had them from a relative of mine who later that evening drove Mlle Zelma in his carriage from Roulettenberg to Spa Now mark you Mlle wants to become Madame General in order that in future she may be spared the receipt of such invitations from Casino authorities as she received three years ago At present she is not playing but that is only because according to the signs she is lending money to other players Yes that is a much more paying game I even suspect that the unfortunate General is himself in her debt as well as perhaps also De Griers Or it may be that the latter has entered into a partnership with her Consequently you yourself will see that until the marriage shall have been consummated Mlle would scarcely like to have the attention of the Baron and the Baroness drawn to herself In short to any one in her position a scandal would be most detrimental You form a member of the m nage of these people wherefore any act of yours might cause such a scandal and the more so since daily she appears in public arm in arm with the General or with Mlle Polina Now do you understand,1,71.62,60.36,14.41,10.14,0.9,0,1.58,5.63,1.58,4.28,7.88,16.44,7.66,5.63,7.21,1.13,3.6
p00217_A,00217,A,It would have done no good to warn you for the reason that you could have effected nothing Against what was I to warn you As likely as not the General knows more about Mlle Blanche even than I do yet the unhappy man still walks about with her and Mlle Polina Only yesterday I saw this Frenchwoman riding splendidly mounted with De Griers while the General was careering in their wake on a roan horse He had said that morning that his legs were hurting him yet his riding seat was easy enough As he passed I looked at him and the thought occurred to me that he was a man lost for ever However it is no affair of mine for I have only recently had the happiness to make Mlle Polina s acquaintance Also I have already told you that I do not recognise your right to ask me certain questions however sincere be my liking for you,1,78.88,64.6,21.74,16.15,6.83,0,3.73,4.97,0.62,5.59,4.97,13.66,11.18,8.07,6.21,3.11,1.24
p00218_A,00218,A,You forget in the first place that this Mlle de Cominges is the General s inamorata and in the second place that Mlle Polina the General s step daughter has a younger brother and sister who though they are the General s own children are completely neglected by this madman and robbed as well,1,64.81,53.7,12.96,5.56,0,0,1.85,0,1.85,7.41,11.11,7.41,7.41,5.56,9.26,0,3.7
p00219_A,00219,A,In whom,1,100,100,50,50,0,0,0,0,0,0,0,50,0,0,0,0,0
p00220_A,00220,A,Ah then of course their interests centre around her It is a question of succession Let that but be settled and the General will marry Mlle Polina will be set free and De Griers,1,67.65,52.94,11.76,5.88,0,0,0,2.94,2.94,5.88,5.88,8.82,14.71,2.94,11.76,0,0
p00221_A,00221,A,Will be repaid his money which is what he is now waiting for,1,84.62,76.92,30.77,15.38,0,0,0,15.38,0,15.38,0,7.69,30.77,7.69,0,0,0
p00222_A,00222,A,I know of nothing else,1,100,80,20,20,20,0,0,0,0,0,0,20,0,20,0,20,0
p00223_A,00223,A,Yes I did hear a woman s voice calling but whose I do not know The someone was calling you in Russian Ah NOW I can see whence the cries come They come from that lady there the one who is sitting on the settee the one who has just been escorted to the verandah by a crowd of lacqueys Behind her see that pile of luggage She must have arrived by train,1,75.34,60.27,17.81,13.7,4.11,0,1.37,2.74,1.37,4.11,10.96,12.33,10.96,5.48,1.37,1.37,0
p00224_A,00224,A,Ah,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00225_A,00225,A,Indeed She arrived at the Casino even before I had taken my departure by train so I knew she had been playing If I should have time I will go to the Casino to night and take a look at her The thing interests me,1,86.67,68.89,22.22,20,13.33,0,0,6.67,0,2.22,8.89,13.33,13.33,6.67,8.89,0,0
p00226_A,00226,A,To Frankfort,1,50,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0
p00227_A,00227,A,She is ill,1,100,100,66.67,66.67,33.33,0,0,33.33,0,0,0,0,66.67,0,0,0,0
p00228_A,00228,A,Yes she is in my rooms,1,83.33,66.67,33.33,33.33,16.67,0,0,16.67,0,0,0,16.67,16.67,0,0,0,0
p00229_A,00229,A,Yes I am minded to keep her there,1,87.5,62.5,25,25,12.5,0,0,12.5,0,0,0,12.5,12.5,12.5,0,0,0
p00230_A,00230,A,Yes I have It was I who told you about it Had she not been ill she would not have gone and spent the night with you,1,96.3,81.48,37.04,29.63,11.11,0,7.41,7.41,0,7.41,3.7,7.41,25.93,3.7,3.7,7.41,0
p00231_A,00231,A,Yes for last night she was to have accompanied me to the house of a relative of mine Unfortunately being ill she made a mistake and went to your rooms instead,1,83.87,67.74,19.35,19.35,9.68,0,3.23,6.45,0,0,9.68,19.35,12.9,6.45,3.23,0,0
p00232_A,00232,A,Indeed No I was not there but I was waiting in the corridor and walking about the hotel,1,88.89,77.78,11.11,11.11,11.11,0,0,0,0,0,11.11,11.11,11.11,16.67,11.11,11.11,0
p00233_A,00233,A,Yes she ought I have sent for one and if she dies I shall hold you responsible,1,100,70.59,29.41,29.41,11.76,0,5.88,11.76,0,0,0,5.88,17.65,0,11.76,0,5.88
p00234_A,00234,A,Never mind Tell me if it is true that last night you won two hundred thousand thalers,1,76.47,58.82,23.53,11.76,5.88,0,5.88,0,0,11.76,0,0,5.88,5.88,5.88,5.88,17.65
p00235_A,00235,A,Good heavens Then I suppose you will be off to Paris this morning,1,69.23,61.54,23.08,15.38,7.69,0,7.69,0,0,7.69,0,15.38,15.38,0,7.69,0,0
p00236_A,00236,A,Because all Russians who have grown rich go to Paris,1,70,50,10,10,0,0,0,0,0,0,0,10,10,0,10,0,10
p00237_A,00237,A,Indeed I am sure that you do not Moreover if you were to stay here you would lose everything that you possess and have nothing left with which to pay your expenses in Paris Well good bye now I feel sure that today will see you gone from here,1,83.67,69.39,26.53,16.33,4.08,0,12.24,0,0,10.2,0,10.2,12.24,12.24,4.08,4.08,0
p00238_A,00238,A,I daresay yet I hardly suppose that that will break the General s heart Moreover Mlle Polina has a perfect right to live where she chooses In short we may say that as a family this family has ceased to exist,1,70.73,56.1,19.51,9.76,4.88,2.44,0,2.44,0,9.76,7.32,9.76,9.76,9.76,2.44,0,2.44
p00239_A,00239,A,You here Well I had an idea that I should meet you Do not trouble to tell me anything for I know all yes all In fact your whole life during the past twenty months lies within my knowledge,1,84.62,66.67,25.64,20.51,12.82,0,7.69,0,0,5.13,5.13,12.82,7.69,5.13,0,2.56,12.82
p00240_A,00240,A,Oh dear no though I knew all the time that you were lying there,1,92.86,64.29,21.43,14.29,7.14,0,7.14,0,0,7.14,7.14,0,7.14,14.29,7.14,7.14,7.14
p00241_A,00241,A,No I am afraid I could not,1,100,85.71,28.57,28.57,28.57,0,0,0,0,0,0,0,28.57,0,0,28.57,0
p00242_A,00242,A,Well I am none the less glad to find that you retain your old independence of spirit as well as your buoyancy,1,81.82,68.18,27.27,18.18,4.55,0,13.64,0,0,9.09,4.55,18.18,4.55,9.09,9.09,4.55,9.09
p00243_A,00243,A,Your remarks please me as they always did In those words I see the clever triumphant and above all things cynical friend of former days Only Russians have the faculty of combining within themselves so many opposite qualities Yes most men love to see their best friend in abasement for generally it is on such abasement that friendship is founded All thinking persons know that ancient truth Yet on the present occasion I assure you I am sincerely glad to see that you are not cast down Tell me are you never going to give up gambling,1,74.23,58.76,18.56,12.37,5.15,0,4.12,0,3.09,6.19,3.09,14.43,7.22,8.25,3.09,2.06,5.15
p00244_A,00244,A,That you are losing I thought so You need not tell me any more I know how things stand for you have said that last in despair and therefore truthfully Have you no other employment than gambling,1,86.49,70.27,27.03,18.92,8.11,0,10.81,0,0,8.11,0,8.11,8.11,10.81,8.11,5.41,2.7
p00245_A,00245,A,You are growing blas You have not only renounced life with its interests and social ties but the duties of a citizen and a man you have not only renounced the friends whom I know you to have had and every aim in life but that of winning money but you have also renounced your memory Though I can remember you in the strong ardent period of your life I feel persuaded that you have now forgotten every better feeling of that period that your present dreams and aspirations of subsistence do not rise above pair impair rouge noir the twelve middle numbers and so forth,1,71.7,60.38,17.92,13.21,2.83,0,9.43,0,0,4.72,5.66,9.43,8.49,5.66,10.38,2.83,3.77
p00246_A,00246,A,Then you will have to be here another ten years Should I then be alive I will remind you here on this very bench of what I have just said In fact I will bet you a wager that I shall do so,1,88.37,79.07,27.91,18.6,11.63,0,6.98,0,0,9.3,2.33,9.3,23.26,11.63,6.98,0,9.3
p00247_A,00247,A,No I do not think it was she At the present moment she is in Switzerland and you will do me a favour by ceasing to ask me these questions about her,1,78.13,71.88,28.13,21.88,9.38,0,3.13,9.38,0,6.25,6.25,15.63,12.5,3.13,3.13,6.25,0
p00248_A,00248,A,Mlle Polina Is the best of all possible living beings but I repeat that I shall thank you to cease questioning me about her You never really knew her and her name on your lips is an offence to my moral feeling,1,76.19,61.9,26.19,23.81,9.52,0,7.14,7.14,0,2.38,4.76,11.9,7.14,7.14,4.76,2.38,2.38
p00249_A,00249,A,Well on condition that the matter shall end there I will tell you that for a long time Mlle Polina was ill and still is so My mother and sister entertained her for a while at their home in the north of England and thereafter Mlle Polina s grandmother you remember the mad old woman died and left Mlle Polina a personal legacy of seven thousand pounds sterling That was about six months ago and now Mlle is travelling with my sister s family my sister having since married Mlle s little brother and sister also benefited by the Grandmother s will and are now being educated in London As for the General he died in Paris last month of a stroke Mlle Blanche did well by him for she succeeded in having transferred to herself all that he received from the Grandmother That I think concludes all that I have to tell,1,68.63,58.17,14.38,10.46,4.58,0,1.31,3.92,0.65,3.92,6.54,14.38,9.15,7.19,7.84,0,6.54
p00250_A,00250,A,No nor do I know where he is Also I warn you once more that you had better avoid such hints and ignoble suppositions otherwise you will assuredly have to reckon with me,1,78.79,69.7,24.24,21.21,9.09,0,9.09,3.03,0,3.03,0,6.06,15.15,9.09,12.12,6.06,6.06
p00251_A,00251,A,Yes in spite of our old friendship,1,71.43,42.86,14.29,14.29,0,14.29,0,0,0,0,0,28.57,0,0,0,0,0
p00252_A,00252,A,If you do not care to hear their names coupled together may I ask you what you mean by the expressions and there being anything between them Why do you call them so particularly a Frenchman and a Russian lady,1,77.5,70,25,20,2.5,0,10,0,7.5,5,7.5,7.5,10,10,10,2.5,2.5
p00253_A,00253,A,Yes I belong to the well known firm of Lovell and Co,1,66.67,41.67,8.33,8.33,8.33,0,0,0,0,0,8.33,16.67,0,0,8.33,0,0
p00254_A,00254,A,You are saying this because you are feeling bitter Yet there is not the least originality in your words,1,73.68,63.16,21.05,15.79,0,0,15.79,0,0,5.26,5.26,5.26,15.79,10.53,5.26,5.26,5.26
p00255_A,00255,A,Yes you are for you are only talking nonsense Are you aware that wretched ignoble petty unfortunate man though you are it was at her request I came to Homburg in order to see you and to have a long serious talk with you and to report to her your feelings and thoughts and hopes yes and your recollections of her too,1,83.87,62.9,22.58,19.35,1.61,0,12.9,4.84,0,3.23,1.61,16.13,9.68,4.84,9.68,0,1.61
p00256_A,00256,A,Yes poor unfortunate She did love you and I may tell you this now for the reason that now you are utterly lost Even if I were also to tell you that she still loves you you would none the less have to remain where you are Yes you have ruined yourself beyond redemption Once upon a time you had a certain amount of talent and you were of a lively disposition and your good looks were not to be despised You might even have been useful to your country which needs men like you Yet you remained here and your life is now over I am not blaming you for this in my view all Russians resemble you or are inclined to do so If it is not roulette then it is something else The exceptions are very rare Nor are you the first to learn what a taskmaster is yours For roulette is not exclusively a Russian game Hitherto you have honourably preferred to serve as a lacquey rather than to act as a thief but what the future may have in store for you I tremble to think Now good bye You are in want of money I suppose Then take these ten louis d or More I shall not give you for you would only gamble it away Take care of these coins and farewell Once more take care of them,1,80,70.21,21.28,15.32,2.98,0,11.06,0.85,0.43,5.96,5.11,12.77,13.19,8.51,7.66,2.98,4.26
p00257_A,00257,A,Take care of them I am certain you are still a gentleman and therefore I give you the money as one gentleman may give money to another Also if I could be certain that you would leave both Homburg and the gaming tables and return to your own country I would give you a thousand pounds down to start life afresh but I give you ten louis d or instead of a thousand pounds for the reason that at the present time a thousand pounds and ten louis d or will be all the same to you you will lose the one as readily as you will the other Take the money therefore and good bye,1,80.17,66.38,15.52,12.93,4.31,0,7.76,0,0.86,2.59,10.34,10.34,9.48,5.17,11.21,0,10.34
p00258_A,00258,A,With pleasure,1,50,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0
p00259_A,00259,A,I really cannot say,1,100,75,25,25,25,0,0,0,0,0,0,0,25,25,0,25,0
p00260_A,00260,A,No I have never noticed whether she does so or not,1,100,90.91,18.18,18.18,9.09,0,0,9.09,0,0,0,0,18.18,18.18,27.27,27.27,0
p00261_A,00261,A,How do you know that Is every one aware of the fact,1,91.67,75,16.67,8.33,0,0,8.33,0,0,8.33,8.33,8.33,16.67,8.33,0,0,16.67
p00262_A,00262,A,Then how come you to know it,1,100,71.43,28.57,14.29,0,0,14.29,0,0,14.29,0,14.29,0,14.29,14.29,0,0
p00263_A,00263,A,What a splendid fellow you are Mr Astley And since I have not yet had my coffee and you have in all probability scarcely tasted yours let us adjourn to the Casino Caf where we can sit and smoke and have a talk I do not intend to go away I intend on the contrary to remain here,1,77.59,67.24,17.24,15.52,6.9,3.45,5.17,0,0,1.72,6.9,12.07,12.07,6.9,8.62,3.45,1.72
p00264_A,00264,A,No I fear not,1,75,75,25,25,25,0,0,0,0,0,0,0,0,0,0,50,0
p00265_A,00265,A,No I know nothing for certain about them No nothing,1,100,80,20,20,10,0,0,0,10,0,0,20,0,10,0,40,0
p00266_A,00266,A,Quite so quite so I admit that Yet that is not the question What do you make of it When I met you I was just coming to ask you your opinion For myself I could have killed this Frenchman and am not sure that I shall not do so even yet,1,88.46,80.77,30.77,19.23,11.54,0,7.69,0,0,11.54,1.92,5.77,15.38,19.23,9.62,5.77,0
p00267_A,00267,A,Do you know what I believe that you have already heard the story from some one very possibly from Mlle Polina herself,1,86.36,72.73,27.27,18.18,4.55,0,9.09,4.55,0,9.09,4.55,9.09,9.09,13.64,0,0,9.09
p00268_A,00268,A,Enough You need say no more Very well very well Then I stand confounded and have no further opinions to offer But you are a good fellow and I am glad to know what you think about it all even though I do not need your advice For instance what reason should you assign for the General taking fright in this way Why should my stupid clowning have led the world to elevate it into a serious incident Even De Griers has found it necessary to put in his oar and he only interferes on the most important occasions and to visit me and to address to me the most earnest supplications Yes he De Griers has actually been playing the suppliant to me And mark you although he came to me as early as nine o clock he had ready prepared in his hand Mlle Polina s note When I would ask was that note written Mlle Polina must have been aroused from sleep for the express purpose of writing it At all events the circumstance shows that she is an absolute slave to the Frenchman since she actually begs my pardon in the note actually begs my pardon Yet what is her personal concern in the matter Why is she interested in it at all Why too is the whole party so afraid of this precious Baron And what sort of a business do you call it for the General to be going to marry Mlle Blanche de Cominges He told me last night that because of the circumstance he must move with especial care at present What is your opinion of it all Your look convinces me that you know more about it than I do,1,74.05,61.59,19.03,12.46,4.84,0,3.46,4.15,0,6.57,5.88,13.84,8.3,6.92,6.23,1.04,3.81
p00269_A,00269,A,And what of Mlle Blanche,1,60,60,20,0,0,0,0,0,0,20,0,20,0,0,20,0,0
p00270_A,00270,A,Oh oh,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00271_A,00271,A,Yet he possesses a good circle of friends,1,50,50,12.5,12.5,0,0,0,12.5,0,0,12.5,12.5,0,12.5,0,0,0
p00272_A,00272,A,But why,1,100,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0
p00273_A,00273,A,Yes certainly,1,100,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
p00274_A,00274,A,No I do not Tell me Mr Astley why if you knew this history all along and consequently always knew who this Mlle Blanche is you never warned either myself or the General nor most of all Mlle Polina How could you do it,1,81.82,70.45,22.73,15.91,6.82,0,6.82,0,0,6.82,2.27,4.55,9.09,9.09,11.36,9.09,6.82
p00275_A,00275,A,Enough To me it is as clear as day that Mlle Polina knows all about this Mlle Blanche but cannot bring herself to part with her Frenchman wherefore she consents also to be seen in public with Mlle Blanche You may be sure that nothing else would ever have induced her either to walk about with this Frenchwoman or to send me a note not to touch the Baron Yes it is there that the influence lies before which everything in the world must bow Yet she herself it was who launched me at the Baron The devil take it but I was left no choice in the matter,1,78.9,67.89,21.1,11.01,3.67,0,0.92,5.5,0,10.09,6.42,16.51,10.09,7.34,8.26,3.67,3.67
p00276_A,00276,A,Yes yes that is so For me to go and desert the children now would mean their total abandonment whereas if I remain I should be able to defend their interests and perhaps to save a moiety of their property Yes yes that is quite true And yet and yet Oh I can well understand why they are all so interested in the General s mother,1,78.79,63.64,15.15,12.12,6.06,0,0,0,6.06,3.03,4.55,9.09,10.61,13.64,12.12,0,3.03
p00277_A,00277,A,In the old woman of Moscow who declines to die yet concerning whom they are for ever expecting telegrams to notify the fact of her death,1,69.23,61.54,15.38,15.38,0,0,0,3.85,3.85,0,7.69,26.92,3.85,7.69,0,0,0
p00278_A,00278,A,Yes and De Griers,1,50,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
p00279_A,00279,A,What You think that he is waiting for that,1,100,77.78,55.56,22.22,0,0,11.11,11.11,0,33.33,0,11.11,11.11,0,0,0,0
p00280_A,00280,A,But I do I do He is waiting also for the old woman s will for the reason that it awards Mlle Polina a dowry As soon as ever the money is received she will throw herself upon the Frenchman s neck All women are like that Even the proudest of them become abject slaves where marriage is concerned What Polina is good for is to fall head over ears in love That is my opinion Look at her especially when she is sitting alone and plunged in thought All this was pre ordained and foretold and is accursed Polina could perpetrate any mad act She she But who called me by name Who is shouting for me I heard some one calling in Russian It was a woman s voice Listen,1,71.21,61.36,17.42,12.12,4.55,0,0,5.3,0.76,5.3,5.3,12.12,12.88,6.06,6.82,0,3.03
p00281_A,00281,A,But why should she be calling me Hear her calling again See She is beckoning to us,1,88.24,70.59,29.41,29.41,5.88,5.88,0,17.65,0,0,0,5.88,17.65,11.76,5.88,0,0
p00282_A,00282,A,She is gambling away everything that she has,1,87.5,87.5,50,25,0,0,0,25,0,25,0,12.5,25,0,0,0,0
p00283_A,00283,A,Where have you been today,1,80,80,20,20,0,0,20,0,0,0,0,0,40,20,0,0,0
p00284_A,00284,A,On business,1,50,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0
p00285_A,00285,A,And she is in your rooms,1,83.33,83.33,33.33,33.33,0,0,16.67,16.67,0,0,0,16.67,16.67,0,16.67,0,0
p00286_A,00286,A,Then you are minded to keep her there,1,87.5,75,25,25,0,0,12.5,12.5,0,0,0,12.5,12.5,12.5,12.5,0,0
p00287_A,00287,A,But Mr Astley that will raise a scandal It ought not to be allowed Besides she is very ill Perhaps you had not remarked that,1,76,76,24,12,4,0,4,4,0,12,4,8,24,12,4,8,0
p00288_A,00288,A,Then you know all about it,1,100,83.33,33.33,16.67,0,0,16.67,0,0,16.67,0,16.67,0,16.67,16.67,0,16.67
p00289_A,00289,A,Indeed Then I wish you joy Mr Astley Apropos you have reminded me of something Were you beneath my window last night Every moment Mlle Polina kept telling me to open the window and see if you were there after which she always smiled,1,72.73,59.09,25,20.45,9.09,0,9.09,2.27,0,4.55,2.27,9.09,6.82,6.82,9.09,0,2.27
p00290_A,00290,A,She ought to see a doctor you know Mr Astley,1,70,50,20,20,0,0,10,10,0,0,10,10,10,0,0,0,0
p00291_A,00291,A,Pardon me but what do you mean,1,71.43,71.43,42.86,28.57,14.29,0,14.29,0,0,14.29,0,0,14.29,0,14.29,0,0
p00292_A,00292,A,No I won a hundred thousand florins,1,85.71,71.43,14.29,14.29,14.29,0,0,0,0,0,14.29,0,0,0,0,14.29,28.57
p00293_A,00293,A,Why,1,100,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
p00294_A,00294,A,But what could I do in Paris in summer time I love her Mr Astley Surely you know that,1,68.42,63.16,31.58,21.05,10.53,0,5.26,5.26,0,10.53,0,10.53,10.53,5.26,5.26,0,0
p00295_A,00295,A,Good bye But I am not going to Paris Likewise pardon me what is to become of this family I mean that the affair of the General and Mlle Polina will soon be all over the town,1,67.57,62.16,16.22,8.11,8.11,0,0,0,0,8.11,8.11,13.51,10.81,2.7,5.41,2.7,2.7
p00296_A,00296,A,How closely you watch the doings of your old friends That does you infinite credit But stop a moment You have reminded me of something Was it you who bailed me out of Roulettenberg prison when I was lying there for a debt of two hundred g lden someone did so,1,78.43,70.59,25.49,17.65,5.88,0,9.8,0,0,7.84,5.88,11.76,9.8,9.8,5.88,0,7.84
p00297_A,00297,A,Perhaps you could tell me who did bail me out,1,90,80,40,40,20,0,10,0,0,0,0,10,20,10,0,0,0
p00298_A,00298,A,What a strange thing For I know no Russians at all here so it cannot have been a Russian who befriended me In Russia we Orthodox folk do go bail for one another but in this case I thought it must have been done by some English stranger who was not conversant with the ways of the country,1,75.86,68.97,20.69,10.34,5.17,1.72,0,0,0,10.34,6.9,13.79,13.79,3.45,3.45,5.17,6.9
p00299_A,00299,A,Which means that you are vexed at not having found me more abased and humiliated than I am,1,83.33,72.22,27.78,16.67,11.11,0,5.56,0,0,11.11,0,11.11,16.67,0,11.11,5.56,5.56
p00300_A,00300,A,Damn the gambling Yes I should certainly have given it up were it not that,1,86.67,73.33,26.67,6.67,6.67,0,0,0,0,20,6.67,6.67,20,6.67,0,6.67,0
p00301_A,00301,A,No none whatever,1,100,100,66.67,0,0,0,0,0,0,66.67,0,0,0,0,0,66.67,33.33
p00302_A,00302,A,Enough Mr Astley Kindly do not recall to me any more recollections for I can remember things for myself Only for a time have I put them out of my head Only until I shall have rehabilitated myself am I keeping my memory dulled When that hour shall come you will see me arise from the dead,1,82.46,70.18,24.56,21.05,17.54,0,1.75,0,1.75,3.51,3.51,14.04,14.04,7.02,3.51,1.75,5.26
p00303_A,00303,A,Say no more And to show you that I have not wholly forgotten the past may I enquire where Mlle Polina is If it was not you who bailed me out of prison it must have been she Yet never have I heard a word concerning her,1,82.98,74.47,25.53,19.15,8.51,0,4.26,4.26,0,6.38,4.26,8.51,14.89,8.51,4.26,8.51,4.26
p00304_A,00304,A,Which means that she has dealt you a serious wound,1,80,60,40,20,0,0,10,10,0,20,10,0,10,0,0,0,0
p00305_A,00305,A,Indeed On what subject then have I a better right to speak to you than on this With it are bound up all your recollections and mine However do not be alarmed I have no wish to probe too far into your private your secret affairs My interest in Mlle Polina does not extend beyond her outward circumstances and surroundings About them you could tell me in two words,1,76.81,68.12,21.74,17.39,7.25,0,7.25,1.45,1.45,4.35,1.45,18.84,10.14,7.25,7.25,4.35,2.9
p00306_A,00306,A,And De Griers Is he too travelling in Switzerland,1,55.56,55.56,11.11,11.11,0,0,0,11.11,0,0,0,11.11,11.11,11.11,11.11,0,0
p00307_A,00307,A,What In spite of our old friendship,1,71.43,57.14,28.57,14.29,0,14.29,0,0,0,14.29,0,28.57,0,0,0,0,0
p00308_A,00308,A,Then I beg your pardon a thousand times Mr Astley I meant nothing offensive to Mlle Polina for I have nothing of which to accuse her Moreover the question of there being anything between this Frenchman and this Russian lady is not one which you and I need discuss nor even attempt to understand,1,72.22,64.81,22.22,12.96,7.41,0,3.7,1.85,0,9.26,3.7,12.96,5.56,5.56,7.41,7.41,3.7
