pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,novel,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
01308,Cyril Fielding,Adela Quested,1509,1510,he has some news for you you ll find him on the verandah he prefers not to come in,does he tell me to come out to him,Adela Quested; Hamidullah,M,major,F,major,APassageToIndia,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0
01309,Adela Quested,Hamidullah,1510,1511,does he tell me to come out to him,whether he tells you or not you will go i think,Cyril Fielding; Hamidullah,F,major,M,intermediate,APassageToIndia,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0
01310,Hamidullah,Adela Quested,1511,1512,whether he tells you or not you will go i think,perfectly right,Adela Quested; Cyril Fielding,M,intermediate,F,major,APassageToIndia,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
01311,Adela Quested,Cyril Fielding,1512,1513,perfectly right,thank goodness that s over,Cyril Fielding; Hamidullah,F,major,M,major,APassageToIndia,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
01312,Cyril Fielding,Hamidullah,1513,1514,thank goodness that s over,it was insulting of him not to come in,Hamidullah,M,major,M,intermediate,APassageToIndia,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0
01313,Cyril Fielding,Hamidullah,1515,1516,he couldn t very well after my behaviour to him at the club heaslop doesn t come out badly besides fate has treated him pretty roughly to day he has had a cable to the effect that his mother s dead poor old soul,oh really mrs moore i m sorry,Hamidullah,M,major,M,intermediate,APassageToIndia,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0
01314,Hamidullah,Cyril Fielding,1516,1517,oh really mrs moore i m sorry,she died at sea,Cyril Fielding,M,intermediate,M,major,APassageToIndia,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
01315,Cyril Fielding,Hamidullah,1517,1518,she died at sea,the heat i suppose,Hamidullah,M,major,M,intermediate,APassageToIndia,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
01316,Hamidullah,Cyril Fielding,1520,1521,may is no month to allow an old lady to travel in,quite so heaslop ought never to have let her go and he knows it shall we be off,Cyril Fielding,M,intermediate,M,major,APassageToIndia,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0
01317,Cyril Fielding,Hamidullah,1521,1522,quite so heaslop ought never to have let her go and he knows it shall we be off,let us wait until the happy couple leave the compound clear they really are intolerable dawdling there ah well fielding you don t believe in providence i remember i do this is heaslop s punishment for abducting our witness in order to stop us establishing our alibi,Hamidullah,M,major,M,intermediate,APassageToIndia,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
01318,Hamidullah,Cyril Fielding,1522,1523,let us wait until the happy couple leave the compound clear they really are intolerable dawdling there ah well fielding you don t believe in providence i remember i do this is heaslop s punishment for abducting our witness in order to stop us establishing our alibi,you go rather too far there the poor old lady s evidence could have had no value shout and shriek mahmoud ali as he will she couldn t see through the kawa dol even if she had wanted to only miss quested could have saved him,Cyril Fielding,M,intermediate,M,major,APassageToIndia,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
01319,Cyril Fielding,Hamidullah,1523,1524,you go rather too far there the poor old lady s evidence could have had no value shout and shriek mahmoud ali as he will she couldn t see through the kawa dol even if she had wanted to only miss quested could have saved him,she loved aziz he says also india and he loved her,Hamidullah,M,major,M,intermediate,APassageToIndia,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0
01320,Hamidullah,Cyril Fielding,1524,1525,she loved aziz he says also india and he loved her,love is of no value in a witness as a barrister ought to know but i see there is about to be an esmiss esmoor legend at chandrapore my dear hamidullah and i will not impede its growth,Cyril Fielding,M,intermediate,M,major,APassageToIndia,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0
01321,Cyril Fielding,Hamidullah,1525,1526,love is of no value in a witness as a barrister ought to know but i see there is about to be an esmiss esmoor legend at chandrapore my dear hamidullah and i will not impede its growth,oh this is unbearable,Hamidullah,M,major,M,intermediate,APassageToIndia,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0
01322,Adela Quested,Cyril Fielding,1527,1528,mr fielding has ronny told you of this new misfortune ah me,heaslop is waiting for you i think,Cyril Fielding; Hamidullah,F,major,M,major,APassageToIndia,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0
01323,Cyril Fielding,Adela Quested,1528,1529,heaslop is waiting for you i think,i do so long to be alone she was my best friend far more to me than to him i can t bear to be with ronny i can t explain could you do me the very great kindness of letting me stop after all,Adela Quested; Hamidullah,M,major,F,major,APassageToIndia,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1
01324,Adela Quested,Cyril Fielding,1529,1530,i do so long to be alone she was my best friend far more to me than to him i can t bear to be with ronny i can t explain could you do me the very great kindness of letting me stop after all,i should be pleased but does mr heaslop wish it,Cyril Fielding; Hamidullah,F,major,M,major,APassageToIndia,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0
01325,Cyril Fielding,Adela Quested,1530,1531,i should be pleased but does mr heaslop wish it,i didn t ask him we are too much upset it s so complex not like what unhappiness is supposed to be each of us ought to be alone and think do come and see ronny again,Adela Quested; Hamidullah,M,major,F,major,APassageToIndia,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
01326,Adela Quested,Cyril Fielding,1531,1532,i didn t ask him we are too much upset it s so complex not like what unhappiness is supposed to be each of us ought to be alone and think do come and see ronny again,i think he should come in this time do ask him to come,Cyril Fielding; Hamidullah,F,major,M,major,APassageToIndia,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
01327,Ronny Heaslop,Cyril Fielding,1533,1534,i came to bring miss quested away but her visit to the turtons has ended and there is no other arrangement so far mine are bachelor quarters now,say no more miss quested stops here i only wanted to be assured of your approval miss quested you had better send for your own servant if he can be found but i will leave orders with mine to do all they can for you also i ll let the scouts know they have guarded the college ever since it was closed and may as well go on i really think you ll be as safe here as anywhere i shall be back thursday,Adela Quested; Cyril Fielding; Hamidullah,M,major,M,major,APassageToIndia,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
01328,Cyril Fielding,Hamidullah,1534,1535,say no more miss quested stops here i only wanted to be assured of your approval miss quested you had better send for your own servant if he can be found but i will leave orders with mine to do all they can for you also i ll let the scouts know they have guarded the college ever since it was closed and may as well go on i really think you ll be as safe here as anywhere i shall be back thursday,we hear sir that your mother has died may we ask where the cable came from,Adela Quested; Hamidullah; Ronny Heaslop,M,major,M,intermediate,APassageToIndia,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
01329,Hamidullah,Adela Quested,1537,1538,ah you were boasting she had reached aden in court,but she died on leaving bombay she was dead when they called her name this morning she must have been buried at sea,Adela Quested; Cyril Fielding; Ronny Heaslop,M,intermediate,F,major,APassageToIndia,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0
01330,Adela Quested,Hamidullah,1538,1539,but she died on leaving bombay she was dead when they called her name this morning she must have been buried at sea,it is clearly to be understood sir that neither mr fielding nor any of us are responsible for this lady s safety at government college,Cyril Fielding; Hamidullah; Ronny Heaslop,F,major,M,intermediate,APassageToIndia,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0
01331,Hamidullah,Cyril Fielding,1539,1540,it is clearly to be understood sir that neither mr fielding nor any of us are responsible for this lady s safety at government college,mr amritrao have you considered what sum miss quested ought to pay as compensation,Adela Quested; Cyril Fielding; Ronny Heaslop,M,intermediate,M,major,APassageToIndia,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1
01332,Cyril Fielding,Mr. Amritrao,1540,1541,mr amritrao have you considered what sum miss quested ought to pay as compensation,twenty thousand rupees,Hamidullah; Mr. Amritrao,M,major,M,minor,APassageToIndia,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
01333,Mr. Amritrao,Cyril Fielding,1541,1542,twenty thousand rupees,aziz are you awake,Cyril Fielding; Hamidullah,M,minor,M,major,APassageToIndia,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
01334,Cyril Fielding,Dr. Aziz,1542,1543,aziz are you awake,no so let us have a talk let us dream plans for the future,Dr. Aziz,M,major,M,major,APassageToIndia,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0
01335,Dr. Aziz,Cyril Fielding,1543,1544,no so let us have a talk let us dream plans for the future,i am useless at dreaming,Cyril Fielding,M,major,M,major,APassageToIndia,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0
01336,Cyril Fielding,Dr. Aziz,1544,1545,i am useless at dreaming,good night then dear fellow are you content with our day s work cyril,Dr. Aziz,M,major,M,major,APassageToIndia,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1
01337,Dr. Aziz,Cyril Fielding,1545,1546,good night then dear fellow are you content with our day s work cyril,are you,Cyril Fielding,M,major,M,major,APassageToIndia,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0
01338,Cyril Fielding,Dr. Aziz,1546,1547,are you,except that i ate too much i say panna lal and callendar ll get the sack,Dr. Aziz,M,major,M,major,APassageToIndia,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1
01339,Dr. Aziz,Cyril Fielding,1547,1548,except that i ate too much i say panna lal and callendar ll get the sack,there ll be a general move at chandrapore,Cyril Fielding,M,major,M,major,APassageToIndia,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0
01340,Cyril Fielding,Dr. Aziz,1548,1549,there ll be a general move at chandrapore,and you ll get promotion,Dr. Aziz,M,major,M,major,APassageToIndia,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
01341,Dr. Aziz,Cyril Fielding,1549,1550,and you ll get promotion,they can t well move me down whatever their feelings,Cyril Fielding,M,major,M,major,APassageToIndia,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0
01342,Cyril Fielding,Dr. Aziz,1550,1551,they can t well move me down whatever their feelings,in any case we spend our holidays together and visit kashmir possibly persia for i shall have plenty of money paid to me on account of the injury sustained by my character while with me you shall never spend a single pie this is what i have always wished and as the result of my misfortunes it has come,Dr. Aziz,M,major,M,major,APassageToIndia,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
01343,Dr. Aziz,Cyril Fielding,1551,1552,in any case we spend our holidays together and visit kashmir possibly persia for i shall have plenty of money paid to me on account of the injury sustained by my character while with me you shall never spend a single pie this is what i have always wished and as the result of my misfortunes it has come,you have won a great victory,Cyril Fielding,M,major,M,major,APassageToIndia,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0
01344,Cyril Fielding,Dr. Aziz,1552,1553,you have won a great victory,i know my dear chap i know your voice need not become so solemn and anxious i know what you are going to say next let oh let miss quested off paying so that the english may say the approval of your compatriots no longer interests me i have become anti british and ought to have done so sooner it would have saved me numerous misfortunes,Dr. Aziz,M,major,M,major,APassageToIndia,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
01345,Dr. Aziz,Cyril Fielding,1553,1554,i know my dear chap i know your voice need not become so solemn and anxious i know what you are going to say next let oh let miss quested off paying so that the english may say the approval of your compatriots no longer interests me i have become anti british and ought to have done so sooner it would have saved me numerous misfortunes,including knowing me,Cyril Fielding,M,major,M,major,APassageToIndia,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
01346,Cyril Fielding,Dr. Aziz,1554,1555,including knowing me,i say shall we go and pour water on to mohammed latif s face he is so funny when this is done to him asleep,Dr. Aziz,M,major,M,major,APassageToIndia,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0
01347,Dr. Aziz,Cyril Fielding,1555,1556,i say shall we go and pour water on to mohammed latif s face he is so funny when this is done to him asleep,yes certainly you must let off miss quested easily she must pay all your costs that is only fair but do not treat her like a conquered enemy,Cyril Fielding,M,major,M,major,APassageToIndia,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
01348,Cyril Fielding,Dr. Aziz,1556,1557,yes certainly you must let off miss quested easily she must pay all your costs that is only fair but do not treat her like a conquered enemy,is she wealthy i depute you to find out,Dr. Aziz,M,major,M,major,APassageToIndia,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
01349,Dr. Aziz,Cyril Fielding,1557,1558,is she wealthy i depute you to find out,the sums mentioned at dinner when you all got so excited they would ruin her they are perfectly preposterous look here,Cyril Fielding,M,major,M,major,APassageToIndia,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1
01350,Cyril Fielding,Dr. Aziz,1558,1559,the sums mentioned at dinner when you all got so excited they would ruin her they are perfectly preposterous look here,i am looking though it gets a bit dark i see cyril fielding to be a very nice chap indeed and my best friend but in some ways a fool you think that by letting miss quested off easily i shall make a better reputation for myself and indians generally no no it will be put down to weakness and the attempt to gain promotion officially i have decided to have nothing more to do with british india as a matter of fact i shall seek service in some moslem state such as hyderabad bhopal where englishmen cannot insult me any more don t counsel me otherwise,Dr. Aziz,M,major,M,major,APassageToIndia,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
01351,Dr. Aziz,Cyril Fielding,1559,1560,i am looking though it gets a bit dark i see cyril fielding to be a very nice chap indeed and my best friend but in some ways a fool you think that by letting miss quested off easily i shall make a better reputation for myself and indians generally no no it will be put down to weakness and the attempt to gain promotion officially i have decided to have nothing more to do with british india as a matter of fact i shall seek service in some moslem state such as hyderabad bhopal where englishmen cannot insult me any more don t counsel me otherwise,in the course of a long talk with miss quested,Cyril Fielding,M,major,M,major,APassageToIndia,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
01352,Cyril Fielding,Dr. Aziz,1560,1561,in the course of a long talk with miss quested,i don t want to hear your long talks,Dr. Aziz,M,major,M,major,APassageToIndia,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
01353,Dr. Aziz,Cyril Fielding,1561,1562,i don t want to hear your long talks,be quiet in the course of a long talk with miss quested i have begun to understand her character it s not an easy one she being a prig but she is perfectly genuine and very brave when she saw she was wrong she pulled herself up with a jerk and said so i want you to realize what that means all her friends around her the entire british raj pushing her forward she stops sends the whole thing to smithereens in her place i should have funked it but she stopped and almost did she become a national heroine but my students ran us down a side street before the crowd caught flame do treat her considerately she really mustn t get the worst of both worlds i know what all these will want but you mustn t listen to them be merciful act like one of your six mogul emperors or all the six rolled into one,Cyril Fielding,M,major,M,major,APassageToIndia,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
01354,Cyril Fielding,Dr. Aziz,1562,1563,be quiet in the course of a long talk with miss quested i have begun to understand her character it s not an easy one she being a prig but she is perfectly genuine and very brave when she saw she was wrong she pulled herself up with a jerk and said so i want you to realize what that means all her friends around her the entire british raj pushing her forward she stops sends the whole thing to smithereens in her place i should have funked it but she stopped and almost did she become a national heroine but my students ran us down a side street before the crowd caught flame do treat her considerately she really mustn t get the worst of both worlds i know what all these will want but you mustn t listen to them be merciful act like one of your six mogul emperors or all the six rolled into one,not even mogul emperors showed mercy until they received an apology,Dr. Aziz,M,major,M,major,APassageToIndia,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
01355,Dr. Aziz,Cyril Fielding,1563,1564,not even mogul emperors showed mercy until they received an apology,she ll apologize if that s the trouble look i ll make you an offer dictate to me whatever form of words you like and this time to morrow i ll bring it back signed this is not instead of any public apology she may make you in law it s an addition,Cyril Fielding,M,major,M,major,APassageToIndia,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
01356,Cyril Fielding,Dr. Aziz,1564,1565,she ll apologize if that s the trouble look i ll make you an offer dictate to me whatever form of words you like and this time to morrow i ll bring it back signed this is not instead of any public apology she may make you in law it s an addition,will she sign that,Dr. Aziz,M,major,M,major,APassageToIndia,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0
01357,Dr. Aziz,Cyril Fielding,1565,1566,will she sign that,well good night good night it s time to go to sleep after that,Cyril Fielding,M,major,M,major,APassageToIndia,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0
01358,Cyril Fielding,Dr. Aziz,1566,1567,well good night good night it s time to go to sleep after that,good night i suppose it is,Dr. Aziz,M,major,M,major,APassageToIndia,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0
01359,Dr. Aziz,Cyril Fielding,1567,1568,good night i suppose it is,oh i wish you wouldn t make that kind of remark it is the one thing in you i can t put up with,Cyril Fielding,M,major,M,major,APassageToIndia,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0
01360,Cyril Fielding,Dr. Aziz,1568,1569,oh i wish you wouldn t make that kind of remark it is the one thing in you i can t put up with,i put up with all things in you so what is to be done,Dr. Aziz,M,major,M,major,APassageToIndia,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1
01361,Dr. Aziz,Cyril Fielding,1569,1570,i put up with all things in you so what is to be done,well you hurt me by saying it good night,Cyril Fielding,M,major,M,major,APassageToIndia,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0
01362,Cyril Fielding,Dr. Aziz,1570,1571,well you hurt me by saying it good night,cyril i have had an idea which will satisfy your tender mind i shall consult mrs moore her opinion will solve everything i can trust her so absolutely if she advises me to pardon this girl i shall do so she will counsel me nothing against my real and true honour as you might,Dr. Aziz,M,major,M,major,APassageToIndia,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0
01363,Dr. Aziz,Cyril Fielding,1571,1572,cyril i have had an idea which will satisfy your tender mind i shall consult mrs moore her opinion will solve everything i can trust her so absolutely if she advises me to pardon this girl i shall do so she will counsel me nothing against my real and true honour as you might,let us discuss that to morrow morning,Cyril Fielding,M,major,M,major,APassageToIndia,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
01364,Cyril Fielding,Dr. Aziz,1572,1573,let us discuss that to morrow morning,is it not strange i keep on forgetting she has left india during the shouting of her name in court i fancied she was present i had shut my eyes i confused myself on purpose to deaden the pain now this very instant i forgot again i shall be obliged to write she is now far away well on her way towards ralph and stella,Dr. Aziz,M,major,M,major,APassageToIndia,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
01365,Dr. Aziz,Cyril Fielding,1573,1574,is it not strange i keep on forgetting she has left india during the shouting of her name in court i fancied she was present i had shut my eyes i confused myself on purpose to deaden the pain now this very instant i forgot again i shall be obliged to write she is now far away well on her way towards ralph and stella,to whom,Cyril Fielding,M,major,M,major,APassageToIndia,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
01366,Cyril Fielding,Dr. Aziz,1574,1575,to whom,to those other children,Dr. Aziz,M,major,M,major,APassageToIndia,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
01367,Dr. Aziz,Cyril Fielding,1575,1576,to those other children,i have not heard of other children,Cyril Fielding,M,major,M,major,APassageToIndia,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0
01368,Cyril Fielding,Dr. Aziz,1576,1577,i have not heard of other children,just as i have two boys and a girl so has mrs moore she told me in the mosque,Dr. Aziz,M,major,M,major,APassageToIndia,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1
01369,Dr. Aziz,Cyril Fielding,1577,1578,just as i have two boys and a girl so has mrs moore she told me in the mosque,i knew her so slightly,Cyril Fielding,M,major,M,major,APassageToIndia,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0
01370,Cyril Fielding,Dr. Aziz,1578,1579,i knew her so slightly,i have seen her but three times but i know she is an oriental,Dr. Aziz,M,major,M,major,APassageToIndia,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1
01371,Dr. Aziz,Cyril Fielding,1579,1580,i have seen her but three times but i know she is an oriental,you are so fantastic miss quested you won t treat her generously while over mrs moore there is this elaborate chivalry miss quested anyhow behaved decently this morning whereas the old lady never did anything for you at all and it s pure conjecture that she would have come forward in your favour it only rests on servants gossip your emotions never seem in proportion to their objects aziz,Cyril Fielding,M,major,M,major,APassageToIndia,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
01372,Cyril Fielding,Dr. Aziz,1580,1581,you are so fantastic miss quested you won t treat her generously while over mrs moore there is this elaborate chivalry miss quested anyhow behaved decently this morning whereas the old lady never did anything for you at all and it s pure conjecture that she would have come forward in your favour it only rests on servants gossip your emotions never seem in proportion to their objects aziz,is emotion a sack of potatoes so much the pound to be measured out am i a machine i shall be told i can use up my emotions by using them next,Dr. Aziz,M,major,M,major,APassageToIndia,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
01373,Dr. Aziz,Cyril Fielding,1581,1582,is emotion a sack of potatoes so much the pound to be measured out am i a machine i shall be told i can use up my emotions by using them next,i should have thought you could it sounds common sense you can t eat your cake and have it even in the world of the spirit,Cyril Fielding,M,major,M,major,APassageToIndia,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0
01374,Cyril Fielding,Dr. Aziz,1582,1583,i should have thought you could it sounds common sense you can t eat your cake and have it even in the world of the spirit,if you are right there is no point in any friendship it all comes down to give and take or give and return which is disgusting and we had better all leap over this parapet and kill ourselves is anything wrong with you this evening that you grow so materialistic,Dr. Aziz,M,major,M,major,APassageToIndia,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1
01375,Dr. Aziz,Cyril Fielding,1583,1584,if you are right there is no point in any friendship it all comes down to give and take or give and return which is disgusting and we had better all leap over this parapet and kill ourselves is anything wrong with you this evening that you grow so materialistic,your unfairness is worse than my materialism,Cyril Fielding,M,major,M,major,APassageToIndia,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
01376,Cyril Fielding,Dr. Aziz,1584,1585,your unfairness is worse than my materialism,i see anything further to complain of because it is far better you put all your difficulties before me if we are to be friends for ever you do not like mrs moore and are annoyed because i do however you will like her in time,Dr. Aziz,M,major,M,major,APassageToIndia,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
01377,Dr. Aziz,Cyril Fielding,1585,1586,i see anything further to complain of because it is far better you put all your difficulties before me if we are to be friends for ever you do not like mrs moore and are annoyed because i do however you will like her in time,i m sorry to say mrs moore s dead,Cyril Fielding,M,major,M,major,APassageToIndia,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
01378,Hamidullah,Dr. Aziz,1587,1588,aziz he is trying to pull your leg don t believe him the villain,i do not believe him,Cyril Fielding; Dr. Aziz,M,intermediate,M,major,APassageToIndia,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
01379,Dr. Aziz,Cyril Fielding,1588,1589,i do not believe him,this really is the end and i gave her the final blow,Cyril Fielding; Hamidullah,M,major,M,major,APassageToIndia,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0
01380,Adela Quested,Cyril Fielding,1593,1594,of course i ought to have thought of it myself my instincts never help me why didn t i rush up to him after the trial yes of course i will write him an apology but please will you dictate it shall i write another nothing matters if i can undo the harm i have caused i can do this right and that right but when the two are put together they come wrong that s the defect of my character i have never realized it until now i thought that if i was just and asked questions i would come through every difficulty,our letter is a failure for a simple reason which we had better face you have no real affection for aziz or indians generally the first time i saw you you were wanting to see india not indians and it occurred to me ah that won t take us far indians know whether they are liked or not they cannot be fooled here justice never satisfies them and that is why the british empire rests on sand,Cyril Fielding,F,major,M,major,APassageToIndia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
01381,Cyril Fielding,Adela Quested,1594,1595,our letter is a failure for a simple reason which we had better face you have no real affection for aziz or indians generally the first time i saw you you were wanting to see india not indians and it occurred to me ah that won t take us far indians know whether they are liked or not they cannot be fooled here justice never satisfies them and that is why the british empire rests on sand,do i like anyone though,Adela Quested,M,major,F,major,APassageToIndia,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
01382,Dr. Aziz,Cyril Fielding,1597,1598,give in to the east you can trust me cyril can t you see that i m grateful to you for your help and want to reward you,if you want to reward me let miss quested off paying,Cyril Fielding,M,major,M,major,APassageToIndia,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0
01383,Cyril Fielding,Dr. Aziz,1598,1599,if you want to reward me let miss quested off paying,i see your trick i want revenge on them why should i be insulted and suffer and the contents of my pockets read and my wife s photograph taken to the police station also i want the money to educate my little boys as i explained to her,Dr. Aziz,M,major,M,major,APassageToIndia,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1
01384,Ronny Heaslop,Cyril Fielding,1601,1602,i wish to thank you for the help you have given miss quested she will not of course trespass on your hospitality further she has as a matter of fact decided to return to england i have just arranged about her passage for her i understand she would like to see you,i shall go round at once,Cyril Fielding,M,major,M,major,APassageToIndia,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1
01385,Cyril Fielding,Adela Quested,1602,1603,i shall go round at once,far wiser of him i ought to have spoken myself but i drifted on wondering what would happen i would willingly have gone on spoiling his life through inertia one has nothing to do one belongs nowhere and becomes a public nuisance without realizing it i speak only of india i am not astray in england i fit in there no don t think i shall do harm in england when i am forced back there i shall settle down to some career i have sufficient money left to start myself and heaps of friends of my own type i shall be quite all right but oh the trouble i ve brought on everyone here i can never get over it my carefulness as to whether we should marry or not and in the end ronny and i part and aren t even sorry we ought never to have thought of marriage weren t you amazed when our engagement was originally announced,Adela Quested,M,major,F,major,APassageToIndia,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
01386,Adela Quested,Cyril Fielding,1603,1604,far wiser of him i ought to have spoken myself but i drifted on wondering what would happen i would willingly have gone on spoiling his life through inertia one has nothing to do one belongs nowhere and becomes a public nuisance without realizing it i speak only of india i am not astray in england i fit in there no don t think i shall do harm in england when i am forced back there i shall settle down to some career i have sufficient money left to start myself and heaps of friends of my own type i shall be quite all right but oh the trouble i ve brought on everyone here i can never get over it my carefulness as to whether we should marry or not and in the end ronny and i part and aren t even sorry we ought never to have thought of marriage weren t you amazed when our engagement was originally announced,not much at my age one s seldom amazed marriage is too absurd in any case it begins and continues for such very slight reasons the social business props it up on one side and the theological business on the other but neither of them are marriage are they i ve friends who can t remember why they married no more can their wives i suspect that it mostly happens haphazard though afterwards various noble reasons are invented about marriage i am cynical,Cyril Fielding,F,major,M,major,APassageToIndia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
01387,Cyril Fielding,Adela Quested,1604,1605,not much at my age one s seldom amazed marriage is too absurd in any case it begins and continues for such very slight reasons the social business props it up on one side and the theological business on the other but neither of them are marriage are they i ve friends who can t remember why they married no more can their wives i suspect that it mostly happens haphazard though afterwards various noble reasons are invented about marriage i am cynical,i am not this false start has been all my own fault i was bringing to ronny nothing that ought to be brought that was why he rejected me really i entered that cave thinking am i fond of him i have not yet told you that mr fielding i didn t feel justified tenderness respect personal intercourse i tried to make them take the place of,Adela Quested,M,major,F,major,APassageToIndia,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
01388,Adela Quested,Cyril Fielding,1605,1606,i am not this false start has been all my own fault i was bringing to ronny nothing that ought to be brought that was why he rejected me really i entered that cave thinking am i fond of him i have not yet told you that mr fielding i didn t feel justified tenderness respect personal intercourse i tried to make them take the place of,i no longer want love,Cyril Fielding,F,major,M,major,APassageToIndia,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1
