uid,pair_id,side,text,Segment,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,quantity
p00124_A,00124,A,i have been most highly gratified indeed my dear sir such very superior dancing is not often seen it is evident that you belong to the first circles allow me to say however that your fair partner does not disgrace you and that i must hope to have this pleasure often repeated especially when a certain desirable event my dear miss eliza glancing at her sister and bingley shall take place what congratulations will then flow in i appeal to mr darcy but let me not interrupt you sir you will not thank me for detaining you from the bewitching converse of that young lady whose bright eyes are also upbraiding me,1,72.32,58.93,21.43,15.18,8.04,0,5.36,0.89,0,6.25,2.68,8.04,9.82,7.14,6.25,3.57,1.79
p00125_A,00125,A,i would by no means suspend any pleasure of yours,1,60,60,20,20,10,0,10,0,0,0,0,20,10,0,0,10,0
p00126_A,00126,A,i beg your pardon excuse my interference it was kindly meant,1,63.64,45.45,27.27,18.18,9.09,0,9.09,0,0,9.09,0,0,9.09,9.09,0,0,0
p00127_A,00127,A,you are not going to introduce yourself to mr darcy,1,60,60,20,20,0,0,20,0,0,0,0,20,10,0,0,10,0
p00128_A,00128,A,i have no reason i assure you to be dissatisfied with my reception mr darcy seemed much pleased with the attention he answered me with the utmost civility and even paid me the compliment of saying that he was so well convinced of lady catherine s discernment as to be certain she could never bestow a favour unworthily it was really a very handsome thought upon the whole i am much pleased with him,1,78.38,62.16,17.57,14.86,8.11,0,1.35,5.41,0,2.7,8.11,13.51,9.46,8.11,4.05,2.7,4.05
p00129_A,00129,A,lord how tired i am,1,80,60,20,20,20,0,0,0,0,0,0,0,20,20,0,0,0
p00130_A,00130,A,may i hope madam for your interest with your fair daughter elizabeth when i solicit for the honour of a private audience with her in the course of this morning,1,70,60,20,16.67,6.67,0,6.67,3.33,0,3.33,10,23.33,3.33,3.33,3.33,0,0
p00131_A,00131,A,dear ma am do not go i beg you will not go mr collins must excuse me he can have nothing to say to me that any body need not hear i am going away myself,1,83.33,61.11,19.44,16.67,11.11,0,2.78,2.78,0,2.78,0,8.33,19.44,0,0,11.11,0
p00132_A,00132,A,no no nonsense lizzy i desire you will stay where you are lizzy i insist upon your staying and hearing mr collins,1,63.64,54.55,22.73,22.73,9.09,0,13.64,0,0,0,0,4.55,9.09,4.55,4.55,9.09,0
p00133_A,00133,A,pardon me for interrupting you madam but if she is really headstrong and foolish i know not whether she would altogether be a very desirable wife to a man in my situation who naturally looks for happiness in the marriage state if therefore she actually persists in rejecting my suit perhaps it were better not to force her into accepting me because if liable to such defects of temper she could not contribute much to my felicity,1,70.13,66.23,18.18,16.88,7.79,0,1.3,6.49,0,1.3,3.9,14.29,6.49,7.79,9.09,3.9,1.3
p00134_A,00134,A,speak to lizzy about it yourself tell her that you insist upon her marrying him,1,80,66.67,46.67,33.33,0,0,13.33,20,0,13.33,0,20,0,6.67,0,0,0
p00135_A,00135,A,i have sir,1,66.67,66.67,33.33,33.33,33.33,0,0,0,0,0,0,0,33.33,0,0,0,0
p00136_A,00136,A,my dear i have two small favours to request first that you will allow me the free use of my understanding on the present occasion and secondly of my room i shall be glad to have the library to myself as soon as may be,1,82.22,71.11,20,17.78,15.56,0,2.22,0,0,2.22,6.67,17.78,15.56,4.44,6.67,0,8.89
p00137_A,00137,A,now i do insist upon it that you all of you hold your tongues and let mr collins and me have a little conversation together,1,76,64,28,20,8,0,12,0,0,8,4,8,8,4,8,0,8
p00138_A,00138,A,i found as the time drew near that i had better not meet mr darcy that to be in the same room the same party with him for so many hours together might be more than i could bear and that scenes might arise unpleasant to more than myself,1,77.55,61.22,16.33,10.2,8.16,0,0,2.04,0,6.12,6.12,18.37,12.24,2.04,10.2,2.04,8.16
p00139_A,00139,A,you cannot be too much on your guard risk any thing rather than her displeasure and if you find it likely to be raised by your coming to us again which i should think exceedingly probable stay quietly at home and be satisfied that we shall take no offence,1,81.63,67.35,24.49,16.33,2.04,4.08,8.16,2.04,0,8.16,0,12.24,12.24,8.16,8.16,4.08,2.04
p00140_A,00140,A,beyond a doubt they do wish him to chuse miss darcy but this may be from better feelings than you are supposing they have known her much longer than they have known me no wonder if they love her better but whatever may be their own wishes it is very unlikely they should have opposed their brother s what sister would think herself at liberty to do it unless there were something very objectionable if they believed him attached to me they would not try to part us if he were so they could not succeed by supposing such an affection you make every body acting unnaturally and wrong and me most unhappy do not distress me by the idea i am not ashamed of having been mistaken or at least it is slight it is nothing in comparison of what i should feel in thinking ill of him or his sisters let me take it in the best light in the light in which it may be understood,1,84.02,69.23,24.26,17.16,4.73,0.59,1.18,4.73,5.92,7.1,2.96,11.83,15.98,2.96,7.69,3.55,4.14
p00141_A,00141,A,i do not blame jane for jane would have got mr bingley if she could but lizzy oh sister it is very hard to think that she might have been mr collins s wife by this time had not it been for her own perverseness he made her an offer in this very room and she refused him the consequence of it is that lady lucas will have a daughter married before i have and that longbourn estate is just as much entailed as ever the lucases are very artful people indeed sister they are all for what they can get i am sorry to say it of them but so it is it makes me very nervous and poorly to be thwarted so in my own family and to have neighbours who think of themselves before anybody else however your coming just at this time is the greatest of comforts and i am very glad to hear what you tell us of long sleeves,1,78.18,67.88,21.82,12.73,3.64,0.61,1.21,4.24,2.42,9.09,3.03,12.73,14.55,8.48,9.09,1.21,1.82
p00142_A,00142,A,i am not likely to leave kent for some time promise me therefore to come to hunsford my father and maria are to come to me in march and i hope you will consent to be of the party indeed eliza you will be as welcome to me as either of them,1,78.85,69.23,17.31,17.31,11.54,0,3.85,0,1.92,0,1.92,25,11.54,3.85,9.62,1.92,1.92
p00143_A,00143,A,lady catherine is a very respectable sensible woman indeed and a most attentive neighbour,1,71.43,50,0,0,0,0,0,0,0,0,14.29,0,7.14,14.29,7.14,0,7.14
p00144_A,00144,A,very true my dear that is exactly what i say she is the sort of woman whom one cannot regard with too much deference,1,75,62.5,25,16.67,8.33,0,0,4.17,0,8.33,4.17,8.33,12.5,8.33,0,4.17,8.33
p00145_A,00145,A,do not make yourself uneasy my dear cousin about your apparel lady catherine is far from requiring that elegance of dress in us which becomes herself and daughter i would advise you merely to put on whatever of your clothes is superior to the rest there is no occasion for any thing more lady catherine will not think the worse of you for being simply dressed she likes to have the distinction of rank preserved,1,76,62.67,18.67,13.33,2.67,1.33,6.67,2.67,0,5.33,4,17.33,10.67,5.33,1.33,4,1.33
p00146_A,00146,A,you cannot be more than twenty i am sure therefore you need not conceal your age,1,81.25,68.75,25,25,6.25,0,18.75,0,0,0,0,6.25,18.75,6.25,6.25,12.5,12.5
p00147_A,00147,A,my eldest sister has been in town these three months have you never happened to see her there,1,83.33,66.67,22.22,16.67,5.56,0,5.56,5.56,0,5.56,0,11.11,16.67,11.11,0,5.56,11.11
p00148_A,00148,A,we are speaking of music madam,1,66.67,50,16.67,16.67,0,16.67,0,0,0,0,0,16.67,16.67,0,0,0,0
p00149_A,00149,A,i assure you madam that she does not need such advice she practises very constantly,1,80,66.67,33.33,26.67,6.67,0,6.67,13.33,0,6.67,0,0,6.67,13.33,0,6.67,0
p00150_A,00150,A,so much the better it cannot be done too much and when i next write to her i shall charge her not to neglect it on any account i often tell young ladies that no excellence in music is to be acquired without constant practice i have told miss bennet several times that she will never play really well unless she practises more and though mrs collins has no instrument she is very welcome as i have often told her to come to rosings every day and play on the piano forte in mrs jenkinson s room she would be in nobody s way you know in that part of the house,1,74.11,63.39,16.96,11.61,4.46,0,0.89,6.25,0,5.36,2.68,12.5,11.61,9.82,7.14,5.36,6.25
p00151_A,00151,A,your cousin will give you a very pretty notion of me and teach you not to believe a word i say i am particularly unlucky in meeting with a person so well able to expose my real character in a part of the world where i had hoped to pass myself off with some degree of credit indeed mr darcy it is very ungenerous in you to mention all that you knew to my disadvantage in hertfordshire and give me leave to say very impolitic too for it is provoking me to retaliate and such things may come out as will shock your relations to hear,1,79.25,65.09,17.92,14.15,8.49,0,5.66,0,0,3.77,4.72,19.81,6.6,9.43,4.72,0.94,3.77
p00152_A,00152,A,i am not afraid of you,1,100,83.33,33.33,33.33,16.67,0,16.67,0,0,0,0,16.67,16.67,0,0,16.67,0
p00153_A,00153,A,pray let me hear what you have to accuse him of i should like to know how he behaves among strangers,1,80.95,61.9,28.57,23.81,9.52,0,4.76,9.52,0,4.76,0,23.81,9.52,4.76,0,0,0
p00154_A,00154,A,perhaps i should have judged better had i sought an introduction but i am ill qualified to recommend myself to strangers,1,71.43,66.67,23.81,23.81,23.81,0,0,0,0,0,4.76,9.52,23.81,4.76,4.76,0,0
p00155_A,00155,A,shall we ask your cousin the reason of this shall we ask him why a man of sense and education and who has lived in the world is ill qualified to recommend himself to strangers,1,74.29,65.71,22.86,20,2.86,5.71,2.86,5.71,0,2.86,8.57,14.29,14.29,2.86,5.71,0,0
p00156_A,00156,A,i can answer your question without applying to him it is because he will not give himself the trouble,1,78.95,73.68,31.58,26.32,5.26,0,5.26,15.79,0,5.26,5.26,10.53,15.79,5.26,5.26,5.26,0
p00157_A,00157,A,you are perfectly right you have employed your time much better no one admitted to the privilege of hearing you can think any thing wanting we neither of us perform to strangers,1,75,62.5,25,18.75,0,6.25,12.5,0,0,6.25,3.13,12.5,9.38,3.13,0,6.25,3.13
p00158_A,00158,A,miss bennet would not play at all amiss if she practised more and could have the advantage of a london master she has a very good notion of fingering though her taste is not equal to anne s anne would have been a delightful performer had her health allowed her to learn,1,67.31,59.62,9.62,9.62,0,0,0,9.62,0,0,7.69,9.62,17.31,3.85,5.77,3.85,5.77
p00159_A,00159,A,you cannot have a right to such very strong local attachment you cannot have been always at longbourn are you pleased with kent,1,82.61,69.57,13.04,13.04,0,0,13.04,0,0,0,4.35,13.04,26.09,8.7,0,8.7,0
p00160_A,00160,A,our habits of expence make us too dependant and there are not many in my rank of life who can afford to marry without some attention to money,1,67.86,64.29,14.29,14.29,3.57,7.14,0,0,0,0,0,21.43,7.14,10.71,3.57,3.57,7.14
p00161_A,00161,A,my uncle is to send a servant for us,1,77.78,66.67,22.22,22.22,11.11,11.11,0,0,0,0,11.11,22.22,11.11,0,0,0,0
p00162_A,00162,A,oh your uncle he keeps a man servant does he i am very glad you have somebody who thinks of those things where shall you change horses oh bromley of course if you mention my name at the bell you will be attended to,1,75,63.64,29.55,22.73,4.55,0,11.36,4.55,0,6.82,4.55,9.09,13.64,4.55,2.27,0,0
p00163_A,00163,A,but you will of course wish to have your humble respects delivered to them with your grateful thanks for their kindness to you while you have been here,1,85.71,71.43,25,25,0,0,17.86,0,7.14,0,0,21.43,14.29,3.57,7.14,0,0
p00164_A,00164,A,and mary king is safe safe from a connection imprudent as to fortune,1,61.54,46.15,0,0,0,0,0,0,0,0,7.69,23.08,7.69,0,15.38,0,0
p00165_A,00165,A,i am glad you are come back lizzy,1,75,50,25,25,12.5,0,12.5,0,0,0,0,0,25,0,0,0,0
p00166_A,00166,A,far be it from me my dear sister to depreciate such pleasures they would doubtless be congenial with the generality of female minds but i confess they would have no charms for me i should infinitely prefer a book,1,71.79,64.1,20.51,17.95,12.82,0,0,0,5.13,2.56,5.13,12.82,15.38,0,2.56,2.56,2.56
p00167_A,00167,A,it was a subject which they could not mention before me,1,81.82,81.82,36.36,18.18,9.09,0,0,0,9.09,18.18,9.09,9.09,18.18,0,9.09,9.09,0
p00168_A,00168,A,if one could but go to brighton,1,85.71,71.43,0,0,0,0,0,0,0,0,0,14.29,14.29,0,28.57,0,14.29
p00169_A,00169,A,oh yes if one could but go to brighton but papa is so disagreeable,1,78.57,57.14,0,0,0,0,0,0,0,0,0,7.14,14.29,7.14,28.57,0,7.14
p00170_A,00170,A,i cannot see why mrs forster should not ask me as well as lydia though i am not her particular friend i have just as much right to be asked as she has and more too for i am two years older,1,88.1,73.81,16.67,16.67,11.9,0,0,4.76,0,0,0,14.29,16.67,11.9,14.29,7.14,9.52
p00171_A,00171,A,do not make yourself uneasy my love wherever you and jane are known you must be respected and valued and you will not appear to less advantage for having a couple of or i may say three very silly sisters we shall have no peace at longbourn if lydia does not go to brighton let her go then colonel forster is a sensible man and will keep her out of any real mischief and she is luckily too poor to be an object of prey to any body at brighton she will be of less importance even as a common flirt than she has been here the officers will find women better worth their notice let us hope therefore that her being there may teach her her own insignificance at any rate she cannot grow many degrees worse without authorizing us to lock her up for the rest of her life,1,78.81,63.58,14.57,13.91,1.32,1.99,2.65,7.28,0.66,0.66,3.97,13.25,13.91,5.96,7.28,3.31,4.64
p00172_A,00172,A,i have heard much of your master s fine person it is a handsome face but lizzy you can tell us whether it is like or not,1,81.48,66.67,22.22,14.81,3.7,3.7,7.41,0,0,7.41,3.7,7.41,14.81,0,11.11,3.7,3.7
p00173_A,00173,A,yes very handsome,1,100,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0
p00174_A,00174,A,is your master much at pemberley in the course of the year,1,75,66.67,8.33,8.33,0,0,8.33,0,0,0,16.67,25,8.33,0,0,0,16.67
p00175_A,00175,A,not so much as i could wish sir but i dare say he may spend half his time here and miss darcy is always down for the summer months,1,72.41,55.17,13.79,13.79,6.9,0,0,6.9,0,0,3.45,10.34,10.34,10.34,10.34,3.45,10.34
p00176_A,00176,A,if your master would marry you might see more of him,1,81.82,72.73,27.27,27.27,0,0,18.18,9.09,0,0,0,9.09,18.18,0,9.09,0,9.09
p00177_A,00177,A,it is very much to his credit i am sure that you should think so,1,100,80,33.33,20,6.67,0,6.67,6.67,0,13.33,0,6.67,20,13.33,6.67,0,13.33
p00178_A,00178,A,there are very few people of whom so much can be said you are lucky in having such a master,1,90,80,10,10,0,0,5,0,0,0,5,10,25,15,5,0,10
p00179_A,00179,A,yes sir i know i am if i was to go through the world i could not meet with a better but i have always observed that they who are good natured when children are good natured when they grow up and he was always the sweetest tempered most generous hearted boy in the world,1,80,63.64,18.18,16.36,9.09,0,0,1.82,3.64,1.82,7.27,9.09,12.73,7.27,9.09,1.82,1.82
p00180_A,00180,A,his father was an excellent man,1,66.67,50,16.67,16.67,0,0,0,16.67,0,0,16.67,0,16.67,0,0,0,0
p00181_A,00181,A,yes ma am that he was indeed and his son will be just like him just as affable to the poor he is the best landlord and the best master that ever lived not like the wild young men now a days who think of nothing but themselves there is not one of his tenants or servants but what will give him a good name some people call him proud but i am sure i never saw any thing of it to my fancy it is only because he does not rattle away like other young men,1,84.54,69.07,19.59,13.4,3.09,0,0,8.25,1.03,6.19,6.19,10.31,10.31,8.25,8.25,5.15,3.09
p00182_A,00182,A,and this is always the way with him whatever can give his sister any pleasure is sure to be done in a moment there is nothing he would not do for her,1,87.5,81.25,18.75,12.5,0,0,0,12.5,0,6.25,6.25,12.5,25,6.25,3.13,6.25,0
p00183_A,00183,A,for your housekeeper informed us that you would certainly not be here till to morrow and indeed before we left bakewell we understood that you were not immediately expected in the country,1,81.25,75,25,18.75,0,9.38,9.38,0,0,6.25,3.13,15.63,9.38,12.5,9.38,6.25,0
p00184_A,00184,A,they will join me early to morrow and among them are some who will claim an acquaintance with you mr bingley and his sisters there is also one other person in the party who more particularly wishes to be known to you will you allow me or do i ask too much to introduce my sister to your acquaintance during your stay at lambton,1,78.13,68.75,21.88,21.88,6.25,0,7.81,1.56,3.13,0,3.13,15.63,10.94,6.25,6.25,0,6.25
p00185_A,00185,A,pray miss eliza are not the shire militia removed from meryton they must be a great loss to your family,1,55,45,10,10,0,0,5,0,5,0,10,10,10,0,0,5,0
p00186_A,00186,A,yes and i told him we should not be able to keep our engagement that is all settled,1,88.89,66.67,27.78,22.22,5.56,11.11,0,5.56,0,5.56,0,5.56,16.67,0,5.56,5.56,5.56
p00187_A,00187,A,that is all settled,1,100,75,25,0,0,0,0,0,0,25,0,0,25,0,0,0,25
p00188_A,00188,A,i have been thinking it over again elizabeth and really upon serious consideration i am much more inclined than i was to judge as your eldest sister does of the matter it appears to me so very unlikely that any young man should form such a design against a girl who is by no means unprotected or friendless and who was actually staying in his colonel s family that i am strongly inclined to hope the best could he expect that her friends would not step forward could he expect to be noticed again by the regiment after such an affront to colonel forster his temptation is not adequate to the risk,1,73.21,63.39,16.07,11.61,4.46,0,0.89,4.46,0,4.46,6.25,14.29,12.5,5.36,6.25,2.68,1.79
p00189_A,00189,A,upon my word i begin to be of your uncle s opinion it is really too great a violation of decency honour and interest for him to be guilty of it i cannot think so very ill of wickham can you yourself lizzy so wholly give him up as to believe him capable of it,1,80,69.09,23.64,18.18,7.27,0,5.45,5.45,0,5.45,1.82,21.82,10.91,10.91,7.27,1.82,1.82
p00190_A,00190,A,but can you think that lydia is so lost to every thing but love of him as to consent to live with him on any other terms than marriage,1,82.76,72.41,17.24,10.34,0,0,3.45,6.9,0,6.9,0,27.59,6.9,3.45,17.24,0,3.45
p00191_A,00191,A,oh my dear brother that is exactly what i could most wish for and now do when you get to town find them out wherever they may be and if they are not married already make them marry and as for wedding clothes do not let them wait for that but tell lydia she shall have as much money as she chuses to buy them after they are married and above all things keep mr bennet from fighting tell him what a dreadful state i am in that i am frightened out of my wits and have such tremblings such flutterings all over me such spasms in my side and pains in my head and such beatings at heart that i can get no rest by night nor by day and tell my dear lydia not to give any directions about her clothes till she has seen me for she does not know which are the best warehouses oh brother how kind you are i know you will contrive it all,1,78.95,66.67,21.64,16.37,7.02,0,1.75,3.51,4.09,5.26,1.17,14.62,11.11,3.51,10.53,3.51,3.51
p00192_A,00192,A,she had better have stayed at home perhaps she meant well but under such a misfortune as this one cannot see too little of one s neighbours assistance is impossible condolence insufferable let them triumph over us at a distance and be satisfied,1,79.07,60.47,11.63,9.3,0,2.33,0,4.65,2.33,2.33,4.65,13.95,11.63,6.98,6.98,2.33,6.98
p00193_A,00193,A,do you suppose them to be in london,1,87.5,75,25,25,0,0,12.5,0,12.5,0,0,25,25,0,0,0,0
p00194_A,00194,A,and lydia used to want to go to london,1,77.78,44.44,0,0,0,0,0,0,0,0,0,33.33,0,0,11.11,0,0
p00195_A,00195,A,she is happy then and her residence there will probably be of some duration lizzy i bear you no ill will for being justified in your advice to me last may which considering the event shews some greatness of mind,1,72.5,67.5,20,17.5,7.5,0,5,5,0,2.5,2.5,12.5,17.5,5,5,2.5,5
p00196_A,00196,A,you go to brighton i would not trust you so near it as east bourne for fifty pounds no kitty i have at last learnt to be cautious and you will feel the effects of it no officer is ever to enter my house again nor even to pass through the village balls will be absolutely prohibited unless you stand up with one of your sisters and you are never to stir out of doors till you can prove that you have spent ten minutes of every day in a rational manner well well do not make yourself unhappy if you are a good girl for the next ten years i will take you to a review at the end of them,1,84.43,68.85,15.57,13.11,3.28,0,9.02,0,0.82,2.46,5.74,18.85,10.66,6.56,6.56,4.92,7.38
p00197_A,00197,A,dear madam don t you know there is an express come for master from mr gardiner he has been here this half hour and master has had a letter,1,68.97,51.72,10.34,6.9,0,0,3.45,3.45,0,3.45,6.9,6.9,17.24,6.9,3.45,0,6.9
p00198_A,00198,A,well and what news does it bring good or bad,1,80,60,20,0,0,0,0,0,0,20,0,0,10,10,20,0,0
p00199_A,00199,A,what is there of good to be expected but perhaps you would like to read it read it aloud for i hardly know myself what it is about,1,85.71,75,28.57,10.71,7.14,0,3.57,0,0,17.86,0,17.86,14.29,14.29,3.57,0,0
p00200_A,00200,A,wickham is not so undeserving then as we have thought him my dear father i congratulate you,1,76.47,64.71,29.41,29.41,11.76,5.88,5.88,5.88,0,0,0,5.88,11.76,5.88,17.65,5.88,0
p00201_A,00201,A,no but it must be done soon,1,85.71,85.71,14.29,0,0,0,0,0,0,14.29,0,0,28.57,14.29,14.29,14.29,0
p00202_A,00202,A,oh my dear father come back and write immediately consider how important every moment is in such a case,1,78.95,47.37,5.26,5.26,5.26,0,0,0,0,0,5.26,5.26,5.26,10.53,5.26,0,5.26
p00203_A,00203,A,let me write for you if you dislike the trouble yourself,1,90.91,63.64,36.36,36.36,9.09,0,27.27,0,0,0,9.09,9.09,0,0,9.09,0,0
p00204_A,00204,A,and they must marry yet he is such a man,1,80,80,20,20,0,0,0,10,10,0,10,0,20,10,10,0,0
p00205_A,00205,A,money my uncle what do you mean sir,1,50,50,37.5,25,12.5,0,12.5,0,0,12.5,0,0,12.5,0,0,0,0
p00206_A,00206,A,no wickham s a fool if he takes her with a farthing less than ten thousand pounds i should be sorry to think so ill of him in the very beginning of our relationship,1,82.35,70.59,17.65,17.65,5.88,2.94,0,8.82,0,0,8.82,17.65,8.82,5.88,8.82,2.94,11.76
p00207_A,00207,A,ten thousand pounds heaven forbid how is half such a sum to be repaid,1,85.71,57.14,0,0,0,0,0,0,0,0,7.14,7.14,14.29,7.14,0,0,35.71
p00208_A,00208,A,take whatever you like and get away,1,100,71.43,28.57,14.29,0,0,14.29,0,0,14.29,0,28.57,0,0,14.29,0,0
p00209_A,00209,A,for we must attribute this happy conclusion in a great measure to his kindness we are persuaded that he has pledged himself to assist mr wickham with money,1,75,57.14,25,17.86,0,7.14,0,10.71,0,7.14,3.57,17.86,10.71,0,0,0,0
p00210_A,00210,A,i should like it beyond any thing,1,100,100,42.86,14.29,14.29,0,0,0,0,28.57,0,28.57,14.29,14.29,0,0,0
p00211_A,00211,A,mr darcy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00212_A,00212,A,oh yes he was to come there with wickham you know but gracious me i quite forgot i ought not to have said a word about it i promised them so faithfully what will wickham say it was to be such a secret,1,86.05,67.44,23.26,16.28,9.3,0,2.33,2.33,2.33,6.98,4.65,11.63,13.95,9.3,4.65,2.33,0
p00213_A,00213,A,if it was to be secret say not another word on the subject you may depend upon my seeking no further,1,80.95,66.67,19.05,9.52,4.76,0,4.76,0,0,9.52,4.76,14.29,14.29,0,4.76,9.52,4.76
p00214_A,00214,A,write to me very often my dear,1,100,71.43,28.57,28.57,28.57,0,0,0,0,0,0,14.29,0,28.57,0,0,0
p00215_A,00215,A,as often as i can but you know married women have never much time for writing my sisters may write to me they will have nothing else to do,1,86.21,75.86,17.24,17.24,10.34,0,3.45,0,3.45,0,0,17.24,20.69,10.34,10.34,6.9,3.45
p00216_A,00216,A,he is as fine a fellow as ever i saw he simpers and smirks and makes love to us all i am prodigiously proud of him i defy even sir william lucas himself to produce a more valuable son in law,1,65.85,56.1,19.51,19.51,7.32,2.44,0,9.76,0,0,4.88,12.2,4.88,4.88,9.76,0,4.88
p00217_A,00217,A,this is the consequence you see madam of marrying a daughter it must make you better satisfied that your other four are single,1,78.26,65.22,26.09,13.04,0,0,13.04,0,0,13.04,8.7,4.35,13.04,0,0,0,8.7
p00218_A,00218,A,well well and so mr bingley is coming down sister well so much the better not that i care about it though he is nothing to us you know and i am sure i never want to see him again but however he is very welcome to come to netherfield if he likes it and who knows what may happen but that is nothing to us you know sister we agreed long ago never to mention a word about it and so is it quite certain he is coming,1,88.76,73.03,23.6,15.73,3.37,3.37,2.25,5.62,0,7.87,2.25,10.11,8.99,17.98,13.48,5.62,2.25
p00219_A,00219,A,you may depend on it for mrs nicholls was in meryton last night i saw her passing by and went out myself on purpose to know the truth of it and she told me that it was certain true he comes down on thursday at the latest very likely on wednesday she was going to the butcher s she told me on purpose to order in some meat on wednesday and she has got three couple of ducks just fit to be killed,1,77.11,60.24,18.07,13.25,4.82,0,1.2,7.23,0,4.82,3.61,22.89,7.23,2.41,3.61,0,3.61
p00220_A,00220,A,la it looks just like that man that used to be with him before mr what s his name that tall proud man,1,73.91,56.52,30.43,8.7,0,0,0,8.7,0,21.74,0,17.39,4.35,4.35,4.35,0,4.35
p00221_A,00221,A,you are quite a visit in my debt mr bingley for when you went to town last winter you promised to take a family dinner with us as soon as you returned i have not forgot you see and i assure you i was very much disappointed that you did not come back and keep your engagement,1,75.44,63.16,24.56,22.81,7.02,1.75,14.04,0,0,1.75,3.51,12.28,7.02,7.02,8.77,3.51,1.75
p00222_A,00222,A,my dear lizzy you cannot think me so weak as to be in danger now,1,86.67,66.67,20,20,13.33,0,6.67,0,0,0,0,20,13.33,13.33,13.33,6.67,0
p00223_A,00223,A,well girls what say you to the day i think every thing has passed off uncommonly well i assure you the dinner was as well dressed as any i ever saw the venison was roasted to a turn and everybody said they never saw so fat a haunch the soup was fifty times better than what we had at the lucas s last week and even mr darcy acknowledged that the partridges were remarkably well done and i suppose he has two or three french cooks at least and my dear jane i never saw you look in greater beauty mrs long said so too for i asked her whether you did not and what do you think she said besides she did indeed i do think mrs long is as good a creature as ever lived and her nieces are very pretty behaved girls and not at all handsome i like them prodigiously,1,81.82,64.94,18.18,14.29,5.84,0.65,3.25,3.25,1.3,3.9,5.84,9.74,9.09,11.04,10.39,2.6,6.49
p00224_A,00224,A,what is the matter mamma what do you keep winking at me for what am i to do,1,83.33,77.78,33.33,16.67,11.11,0,5.56,0,0,16.67,5.56,16.67,22.22,0,0,0,0
p00225_A,00225,A,nothing child nothing i did not wink at you come here my love i want to speak to you lizzy my dear i want to speak with you,1,85.71,64.29,28.57,28.57,17.86,0,10.71,0,0,0,0,17.86,3.57,3.57,0,10.71,0
p00226_A,00226,A,we may as well leave them by themselves you know kitty and i are going upstairs to sit in my dressing room,1,81.82,63.64,27.27,27.27,9.09,4.55,4.55,0,9.09,0,0,18.18,9.09,4.55,9.09,0,0
p00227_A,00227,A,jane i congratulate you you will be a very happy woman you are a good girl and i have great pleasure in thinking you will be so happily settled i have not a doubt of your doing very well together your tempers are by no means unlike you are each of you so complying that nothing will ever be resolved on so easy that every servant will cheat you and so generous that you will always exceed your income,1,78.48,69.62,21.52,17.72,3.8,0,13.92,0,0,3.8,3.8,7.59,17.72,11.39,7.59,3.8,1.27
p00228_A,00228,A,exceed their income my dear mr bennet what are you talking of why he has four or five thousand a year and very likely more oh my dear dear jane i am so happy i am sure i sha nt get a wink of sleep all night i knew how it would be i always said it must be so at last i was sure you could not be so beautiful for nothing i remember as soon as ever i saw him when he first came into hertfordshire last year i thought how likely it was that you should come together oh he is the handsomest young man that ever was seen,1,85.71,63.39,22.32,16.96,9.82,0,2.68,3.57,0.89,5.36,2.68,6.25,12.5,10.71,7.14,1.79,7.14
p00229_A,00229,A,yes very well i saw them the night before last miss bennet there seemed to be a prettyish kind of a little wilderness on one side of your lawn i should be glad to take a turn in it if you will favour me with your company,1,74.47,59.57,17.02,14.89,6.38,0,6.38,0,2.13,2.13,8.51,14.89,8.51,6.38,4.26,0,4.26
p00230_A,00230,A,go my dear and shew her ladyship about the different walks i think she will be pleased with the hermitage,1,85,55,20,20,10,0,0,10,0,0,10,10,10,5,5,0,0
p00231_A,00231,A,it did bingley is most unaffectedly modest his diffidence had prevented his depending on his own judgment in so anxious a case but his reliance on mine made every thing easy i was obliged to confess one thing which for a time and not unjustly offended him i could not allow myself to conceal that your sister had been in town three months last winter that i had known it and purposely kept it from him he was angry but his anger i am persuaded lasted no longer than he remained in any doubt of your sister s sentiments he has heartily forgiven me now,1,71.43,61.9,25.71,18.1,6.67,0,1.9,9.52,0,7.62,1.9,10.48,10.48,1.9,5.71,2.86,5.71
p00232_A,00232,A,it may do very well for the others but i am sure it will be too much for kitty wont it kitty,1,86.36,81.82,22.73,4.55,4.55,0,0,0,0,18.18,4.55,9.09,27.27,13.64,4.55,4.55,4.55
p00233_A,00233,A,go to your father he wants you in the library,1,80,60,30,30,0,0,20,10,0,0,10,20,0,0,0,0,0
p00234_A,00234,A,good gracious lord bless me only think dear me mr darcy who would have thought it and is it really true oh my sweetest lizzy how rich and how great you will be what pin money what jewels what carriages you will have jane s is nothing to it nothing at all i am so pleased so happy such a charming man so handsome so tall oh my dear lizzy pray apologise for my having disliked him so much before i hope he will overlook it dear dear lizzy a house in town every thing that is charming three daughters married ten thousand a year oh lord what will become of me i shall go distracted my dearest child i can think of nothing else ten thousand a year and very likely more tis as good as a lord and a special licence you must and shall be married by a special licence but my dearest love tell me what dish mr darcy is particularly fond of that i may have it to morrow,1,78.74,59.77,18.97,11.49,8.05,0,1.72,1.15,0,7.47,4.02,6.9,12.07,6.9,8.05,1.72,6.9
