uid,pair_id,side,text,Segment,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,quantity
p00154_A,00154,A,and make your fortun out of hand,1,71.43,57.14,14.29,14.29,0,0,14.29,0,0,0,0,28.57,0,0,14.29,0,0
p00155_A,00155,A,i don t like it i wish they would let me go i i would rather go,1,82.35,58.82,35.29,29.41,23.53,0,0,0,5.88,5.88,0,5.88,11.76,5.88,0,0,0
p00156_A,00156,A,oh blow that that s too mean that is,1,66.67,55.56,33.33,0,0,0,0,0,0,33.33,0,0,11.11,11.11,0,0,0
p00157_A,00157,A,you can leave your friends though and let them be punished for what you did,1,93.33,73.33,33.33,26.67,0,0,20,0,6.67,6.67,0,6.67,20,6.67,13.33,0,0
p00158_A,00158,A,that that was all out of consideration for fagin cause the traps know that we work together and he might have got into trouble if we hadn t made our lucky that was the move wasn t it charley look here here s a jolly life what s the odds where it comes from here catch hold there s plenty more where they were took from you won t won t you oh you precious flat,1,75,53.95,19.74,10.53,0,3.95,3.95,1.32,1.32,9.21,5.26,7.89,6.58,9.21,2.63,0,3.95
p00159_A,00159,A,i don t know what that means,1,71.43,42.86,42.86,14.29,14.29,0,0,0,0,28.57,0,0,0,0,0,0,0
p00160_A,00160,A,to be sure to be sure it all lies in a nutshell my dear in a nutshell take the dodger s word for it ha ha ha he understands the catechism of his trade,1,70.59,52.94,14.71,8.82,2.94,0,0,5.88,0,5.88,11.76,17.65,5.88,0,0,0,2.94
p00161_A,00161,A,where do you think the gentleman has come from oliver,1,80,60,10,10,0,0,10,0,0,0,10,10,20,10,0,0,0
p00162_A,00162,A,i i don t know sir,1,33.33,16.67,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0
p00163_A,00163,A,bring in your body then lie down you stupid brute don t you know the devil when he s got a great coat on well,1,68,48,16,16,0,0,12,4,0,0,8,12,0,8,8,0,0
p00164_A,00164,A,well my dear,1,100,66.67,33.33,33.33,33.33,0,0,0,0,0,0,0,0,33.33,0,0,0
p00165_A,00165,A,no more we should bill,1,80,80,20,20,0,20,0,0,0,0,0,0,20,0,0,20,20
p00166_A,00166,A,why you don t mind the old girl do you fagin you ve known her long enough to trust her or the devil s in it she ain t one to blab are you nancy,1,62.86,54.29,22.86,20,0,0,11.43,8.57,0,2.86,5.71,8.57,5.71,2.86,2.86,0,8.57
p00167_A,00167,A,i should think not,1,100,75,25,25,25,0,0,0,0,0,0,0,25,0,0,25,0
p00168_A,00168,A,but wot,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
p00169_A,00169,A,now fagin tell bill at once about oliver,1,62.5,50,0,0,0,0,0,0,0,0,0,25,0,37.5,0,0,12.5
p00170_A,00170,A,he s the boy for you my dear,1,75,62.5,37.5,37.5,12.5,0,12.5,12.5,0,0,12.5,12.5,0,0,0,0,0
p00171_A,00171,A,have him bill i would if i was in your place he mayn t be so much up as any of the others but that s not what you want if he s only to open a door for you depend upon it he s a safe one bill,1,81.63,73.47,26.53,18.37,4.08,0,6.12,8.16,0,8.16,6.12,14.29,8.16,4.08,10.2,2.04,4.08
p00172_A,00172,A,and wot wot makes you take so much pains about one chalk faced kid when you know there are fifty boys snoozing about common garden every night as you might pick and choose from,1,67.65,52.94,8.82,8.82,0,0,8.82,0,0,0,0,11.76,5.88,14.71,14.71,0,11.76
p00173_A,00173,A,when is it to be done,1,100,100,16.67,0,0,0,0,0,0,16.67,0,16.67,50,16.67,16.67,0,0
p00174_A,00174,A,oh ah it s all planned never mind particulars you d better bring the boy here to morrow night i shall get off the stone an hour arter daybreak then you hold your tongue and keep the melting pot ready and that s all you ll have to do,1,67.35,46.94,14.29,10.2,2.04,0,8.16,0,0,4.08,8.16,6.12,6.12,4.08,6.12,2.04,8.16
p00175_A,00175,A,good night,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00176_A,00176,A,like a lamb,1,66.67,66.67,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0
p00177_A,00177,A,yes i see it is sir,1,83.33,50,33.33,16.67,16.67,0,0,0,0,16.67,0,0,16.67,0,0,0,0
p00178_A,00178,A,the short and the long of what you mean is that if you re crossed by him in this job you have on hand you ll prevent his ever telling tales afterwards by shooting him through the head and will take your chance of swinging for it as you do for a great many other things in the way of business every month of your life,1,80.3,68.18,22.73,15.15,0,0,10.61,4.55,0,7.58,7.58,19.7,6.06,3.03,6.06,0,7.58
p00179_A,00179,A,going on to shepperton,1,75,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0
p00180_A,00180,A,yes the other gentleman s paid,1,66.67,33.33,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0
p00181_A,00181,A,i say that won t do you know,1,87.5,50,37.5,25,12.5,0,12.5,0,0,12.5,0,0,12.5,0,0,0,0
p00182_A,00182,A,don t make such a row show a glim toby,1,40,30,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
p00183_A,00183,A,a glim barney a glim show the gentleman in barney wake up first if convenient do you hear there s bill sikes in the passage with nobody to do the civil to him and you sleeping there as if you took laudanum with your meals and nothing stronger are you any fresher now or do you want the iron candlestick to wake you thoroughly,1,75,62.5,14.06,12.5,0,0,10.94,1.56,0,1.56,9.38,14.06,6.25,6.25,9.38,3.13,1.56
p00184_A,00184,A,bister sikes cub id sir cub id,1,28.57,28.57,28.57,28.57,28.57,0,0,0,0,0,0,0,28.57,0,0,0,0
p00185_A,00185,A,bill my boy i m glad to see you i was almost afraid you d given it up in which case i should have made a personal wentur hallo,1,75.86,55.17,27.59,20.69,13.79,0,6.9,0,0,6.9,3.45,10.34,10.34,3.45,0,0,0
p00186_A,00186,A,the boy only the boy,1,60,60,0,0,0,0,0,0,0,0,40,0,0,20,0,0,0
p00187_A,00187,A,wud of bister fagid s lads,1,16.67,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0
p00188_A,00188,A,there there s enough of that now if you ll give us something to eat and drink while we re waiting you ll put some heart in us or in me at all events sit down by the fire younker and rest yourself for you ll have to go out with us again to night though not very far off,1,75,65,18.33,15,1.67,6.67,6.67,0,0,3.33,1.67,20,1.67,10,10,1.67,5
p00189_A,00189,A,indeed indeed i,1,100,100,33.33,33.33,33.33,0,0,0,0,0,0,0,0,66.67,0,0,0
p00190_A,00190,A,he had better burn my body if he isn t more trouble than a whole family of dodgers drink it you perwerse imp drink it,1,56,48,24,16,4,0,4,8,0,8,4,8,4,0,8,0,8
p00191_A,00191,A,here they are you loaded them yourself,1,85.71,85.71,57.14,57.14,0,0,28.57,0,28.57,0,0,0,14.29,14.29,0,0,0
p00192_A,00192,A,crape keys centre bits darkies nothing forgotten,1,28.57,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0
p00193_A,00193,A,all right bring them bits of timber barney that s the time of day now then take his other hand toby look out barney,1,62.5,45.83,12.5,8.33,0,0,0,4.17,4.17,4.17,4.17,12.5,0,4.17,4.17,0,8.33
p00194_A,00194,A,the boy next hoist him up i ll catch hold of him,1,66.67,50,25,25,8.33,0,0,16.67,0,0,8.33,16.67,0,0,0,0,0
p00195_A,00195,A,get up get up or i ll strew your brains upon the grass,1,69.23,53.85,15.38,15.38,7.69,0,7.69,0,0,0,7.69,23.08,0,0,7.69,0,0
p00196_A,00196,A,oh for god s sake let me go let me run away and die in the fields i will never come near london never never oh pray have mercy on me and do not make me steal for the love of all the bright angels that rest in heaven have mercy upon me,1,77.36,56.6,13.21,11.32,11.32,0,0,0,0,1.89,5.66,16.98,7.55,5.66,3.77,7.55,1.89
p00197_A,00197,A,no no mistress nobody can she s far beyond the reach of help i ve seen a many people die little babes and great strong men and i know when death s a coming well enough but she s troubled in her mind and when the fits are not on her and that s not often for she is dying very hard she says she has got something to tell which you must hear she ll never die quiet till you come mistress,1,78.31,59.04,19.28,14.46,2.41,0,2.41,9.64,0,4.82,4.82,8.43,6.02,8.43,9.64,7.23,3.61
p00198_A,00198,A,if she lasts a couple of hours i shall be surprised it s a break up of the system altogether is she dozing old lady then perhaps she ll go off in that way if you don t make a row put the light on the floor she won t see it there,1,69.81,54.72,16.98,11.32,1.89,0,1.89,7.55,0,5.66,11.32,11.32,5.66,3.77,5.66,0,3.77
p00199_A,00199,A,i mind the time when she would have done the same and made rare fun of it afterwards,1,88.89,66.67,16.67,11.11,5.56,0,0,5.56,0,5.56,11.11,5.56,16.67,11.11,11.11,0,0
p00200_A,00200,A,hold your tongue you doting idiot you martha tell me has she been in this way before,1,70.59,58.82,35.29,29.41,5.88,0,17.65,5.88,0,5.88,0,11.76,11.76,0,5.88,0,0
p00201_A,00201,A,hush hush lie down lie down,1,33.33,33.33,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0
p00202_A,00202,A,i ll never lie down again alive i will tell her come here nearer let me whisper in your ear turn them away make haste make haste,1,81.48,48.15,22.22,22.22,11.11,0,3.7,3.7,3.7,0,0,11.11,3.7,11.11,0,3.7,0
p00203_A,00203,A,that s two doubles and the rub i never see such a feller as you jack you win everything even when we ve good cards charley and i can t make nothing of em,1,70.59,61.76,20.59,14.71,5.88,2.94,5.88,0,0,5.88,5.88,5.88,2.94,8.82,11.76,5.88,5.88
p00204_A,00204,A,matter fagin i wish you had watched the play tommy chitling hasn t won a point and i went partners with him against the artfull and dumb,1,62.96,44.44,14.81,14.81,7.41,0,3.7,3.7,0,0,11.11,7.41,3.7,0,7.41,0,0
p00205_A,00205,A,no more of it for me thank ee fagin i ve had enough that ere dodger has such a run of luck that there s no standing again him,1,68.97,65.52,20.69,10.34,6.9,0,0,3.45,0,10.34,3.45,10.34,6.9,6.9,0,6.9,6.9
p00206_A,00206,A,ha ha my dear you must get up very early in the morning to win against the dodger,1,77.78,55.56,11.11,11.11,5.56,0,5.56,0,0,0,11.11,22.22,5.56,5.56,0,0,0
p00207_A,00207,A,morning you must put your boots on over night and have a telescope at each eye and a opera glass between your shoulders if you want to come over him,1,73.33,63.33,16.67,16.67,0,0,13.33,3.33,0,0,6.67,20,6.67,0,10,0,0
p00208_A,00208,A,how should i know my dear about his losses maybe or the little retirement in the country that he s just left eh ha ha is that it my dear,1,80,60,26.67,16.67,10,0,0,6.67,0,10,6.67,6.67,6.67,13.33,3.33,0,3.33
p00209_A,00209,A,not a bit of it what do you say charley,1,90,70,30,10,0,0,10,0,0,20,10,10,10,0,0,10,10
p00210_A,00210,A,i should say that he was uncommon sweet upon betsy see how he s a blushing oh my eye here s a merry go rounder tommy chitling s in love oh fagin fagin what a spree,1,63.89,41.67,16.67,11.11,5.56,0,0,5.56,0,5.56,8.33,5.56,5.56,5.56,0,0,0
p00211_A,00211,A,so i do do as she bids me i shouldn t have been milled if it hadn t been for her advice but it turned out a good job for you didn t it fagin and what s six weeks of it it must come some time or another and why not in the winter time when you don t want to go out a walking so much eh fagin,1,72.86,62.86,20,10,4.29,0,2.86,2.86,0,10,4.29,11.43,8.57,5.71,12.86,1.43,7.14
p00212_A,00212,A,ah to be sure my dear,1,100,50,16.67,16.67,16.67,0,0,0,0,0,0,16.67,16.67,0,0,0,0
p00213_A,00213,A,you wouldn t mind it again tom would you if bet was all right,1,57.14,57.14,21.43,14.29,0,0,14.29,0,0,7.14,0,0,14.29,7.14,7.14,0,7.14
p00214_A,00214,A,no no to be sure you were too stout hearted for that a deal too stout my dear,1,77.78,66.67,16.67,11.11,5.56,0,5.56,0,0,5.56,5.56,11.11,11.11,11.11,0,11.11,0
p00215_A,00215,A,perhaps i was and if i was what s to laugh at in that eh fagin,1,81.25,75,25,12.5,12.5,0,0,0,0,12.5,0,18.75,12.5,6.25,12.5,0,0
p00216_A,00216,A,how are you faguey pop that shawl away in my castor dodger so that i may know where to find it when i cut that s the time of day you ll be a fine young cracksman afore the old file now see there faguey not a drop of day and martin since you know when not a bubble of blacking by jove but don t look at me in that way man all in good time i can t talk about business till i ve eat and drank so produce the sustainance and let s have a quiet fill out for the first time these three days,1,70.37,55.56,13.89,8.33,5.56,0,2.78,0,0,5.56,7.41,13.89,4.63,8.33,9.26,1.85,5.56
p00217_A,00217,A,bill had him on his back and scudded like the wind we stopped to take him between us his head hung down and he was cold they were close upon our heels every man for himself and each from the gallows we parted company and left the youngster lying in a ditch alive or dead that s all i know about him,1,74.19,62.9,22.58,20.97,1.61,6.45,0,11.29,1.61,1.61,6.45,16.13,4.84,1.61,8.06,0,3.23
p00218_A,00218,A,are you going up to the cripples fagin stop i don t mind if i have a drop there with you,1,66.67,61.9,19.05,19.05,9.52,0,9.52,0,0,0,9.52,14.29,9.52,4.76,4.76,0,0
p00219_A,00219,A,i say what a time this would be for a sell i ve got phil barker here so drunk that a boy might take him,1,76,60,24,12,8,0,0,4,0,12,12,4,12,8,4,0,0
p00220_A,00220,A,you must say it all over again if it s anything you want me to do and if it is you had better wait till to morrow you put me up for a minute but now i m stupid again,1,92.5,75,27.5,17.5,7.5,0,10,0,0,10,2.5,15,10,7.5,12.5,0,5
p00221_A,00221,A,what say that again sir say it again you wile owdacious fellow how dare you mention such a thing sir and how dare you encourage him you insolent minx kiss her faugh,1,59.38,53.13,31.25,18.75,0,0,12.5,6.25,0,12.5,3.13,0,0,12.5,3.13,0,0
p00222_A,00222,A,oh noah,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00223_A,00223,A,ho ho there pincher neptune come here come here,1,55.56,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0
p00224_A,00224,A,my advice or leastways i should say my orders is that we mediately go home again,1,68.75,56.25,31.25,25,18.75,6.25,0,0,0,6.25,0,0,12.5,6.25,6.25,0,0
p00225_A,00225,A,i shouldn t wish to appear ill mannered gentlemen mr giles ought to know,1,57.14,35.71,14.29,14.29,14.29,0,0,0,0,0,0,14.29,14.29,0,0,0,0
p00226_A,00226,A,you re a falsehood mr giles,1,33.33,33.33,16.67,16.67,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0
p00227_A,00227,A,speak for yourself sir,1,75,50,25,25,0,0,25,0,0,0,0,25,0,0,0,0,0
p00228_A,00228,A,so i do it s natural and proper to be afraid under such circumstances i am,1,87.5,68.75,18.75,12.5,12.5,0,0,0,0,6.25,0,12.5,18.75,6.25,12.5,0,0
p00229_A,00229,A,i shouldn t wonder if it was,1,71.43,57.14,28.57,14.29,14.29,0,0,0,0,14.29,0,0,14.29,0,14.29,0,0
p00230_A,00230,A,what sort of a noise,1,60,60,20,0,0,0,0,0,0,20,20,20,0,0,0,0,0
p00231_A,00231,A,ladies present mr giles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00232_A,00232,A,so you did,1,100,100,33.33,33.33,0,0,33.33,0,0,0,0,0,33.33,33.33,33.33,0,0
p00233_A,00233,A,was he frightened,1,66.67,66.67,33.33,33.33,0,0,0,33.33,0,0,0,0,33.33,0,0,0,0
p00234_A,00234,A,not a bit of it he was as firm ah pretty near as firm as i was,1,100,76.47,17.65,11.76,5.88,0,0,5.88,0,5.88,5.88,29.41,11.76,5.88,17.65,5.88,5.88
p00235_A,00235,A,i should have died at once i m sure if it had been me,1,92.86,78.57,28.57,21.43,21.43,0,0,0,0,7.14,0,7.14,28.57,7.14,7.14,0,7.14
p00236_A,00236,A,you re a woman,1,50,50,25,25,0,0,25,0,0,0,25,0,0,0,0,0,0
p00237_A,00237,A,brittles is right from a woman nothing else was to be expected we being men took a dark lantern that was standing on brittle s hob and groped our way downstairs in the pitch dark as it might be so it was a knock open the door somebody it seems a strange sort of a thing a knock coming at such a time in the morning but the door must be opened do you hear somebody,1,71.05,59.21,13.16,3.95,0,2.63,1.32,0,0,9.21,14.47,10.53,13.16,2.63,5.26,1.32,0
p00238_A,00238,A,so am i,1,100,100,33.33,33.33,33.33,0,0,0,0,0,0,0,33.33,33.33,33.33,0,0
p00239_A,00239,A,a boy what s the matter with the eh why brittles look here don t you know,1,64.71,47.06,11.76,5.88,0,0,5.88,0,0,5.88,17.65,5.88,0,11.76,0,0,0
p00240_A,00240,A,in a lantern miss,1,50,50,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0
p00241_A,00241,A,hush you frighten my aunt as much as the thieves did is the poor creature much hurt,1,64.71,58.82,11.76,11.76,5.88,0,5.88,0,0,0,11.76,11.76,11.76,0,11.76,0,11.76
p00242_A,00242,A,wounded desperate miss,1,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00243_A,00243,A,he looks as if he was a going miss wouldn t you like to come and look at him miss in case he should,1,79.17,62.5,20.83,20.83,0,0,4.17,16.67,0,0,4.17,20.83,8.33,0,12.5,0,0
p00244_A,00244,A,not now for the world poor fellow oh treat him kindly giles for my sake,1,66.67,53.33,13.33,13.33,6.67,0,0,6.67,0,0,6.67,13.33,0,13.33,0,6.67,0
p00245_A,00245,A,brittles always was a slow boy ma am,1,62.5,50,0,0,0,0,0,0,0,0,12.5,0,25,12.5,0,0,0
p00246_A,00246,A,oh very much so indeed but there is a poor creature upstairs whom aunt wishes you to see,1,83.33,61.11,11.11,11.11,0,0,5.56,0,0,0,5.56,5.56,5.56,22.22,11.11,0,5.56
p00247_A,00247,A,nor heard anything about him,1,100,80,40,20,0,0,0,20,0,20,0,20,0,20,20,20,0
p00248_A,00248,A,i beg your pardon ma am but i was going to tell you about him when doctor losberne came in,1,75,60,25,25,10,0,10,5,0,0,0,15,10,10,10,0,0
p00249_A,00249,A,if it be necessary certainly not,1,100,83.33,16.67,0,0,0,0,0,0,16.67,0,0,16.67,16.67,16.67,16.67,0
p00250_A,00250,A,then i think it is necessary at all events i am quite sure that you would deeply regret not having done so if you postponed it he is perfectly quiet and comfortable now allow me miss rose will you permit me not the slightest fear i pledge you my honour,1,72,64,28,22,12,0,8,2,0,6,2,2,14,8,8,4,4
p00251_A,00251,A,what can this mean this poor child can never have been the pupil of robbers,1,73.33,66.67,20,0,0,0,0,0,0,20,6.67,6.67,26.67,6.67,0,6.67,0
p00252_A,00252,A,my dear young lady crime like death is not confined to the old and withered alone the youngest and fairest are too often its chosen victims,1,73.08,53.85,7.69,3.85,3.85,0,0,0,0,3.85,7.69,7.69,7.69,11.54,7.69,3.85,0
p00253_A,00253,A,oh no,1,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
p00254_A,00254,A,unless there is some other way of preserving the child,1,70,70,0,0,0,0,0,0,0,0,10,10,10,10,10,0,10
p00255_A,00255,A,he cannot be hardened in vice it is impossible,1,77.78,66.67,22.22,11.11,0,0,0,11.11,0,11.11,0,11.11,33.33,0,0,11.11,0
p00256_A,00256,A,yes sir i hope so,1,80,40,20,20,20,0,0,0,0,0,0,0,0,20,20,0,0
p00257_A,00257,A,lord bless me sir i m the same as mr giles sir,1,41.67,33.33,16.67,16.67,16.67,0,0,0,0,0,8.33,8.33,0,0,8.33,0,0
p00258_A,00258,A,that s what it is sir,1,66.67,66.67,50,0,0,0,0,0,0,50,0,0,16.67,0,0,0,0
p00259_A,00259,A,who s that,1,66.67,66.67,66.67,33.33,0,0,0,0,0,33.33,0,0,0,0,0,0,0
p00260_A,00260,A,this is the lady of the house,1,71.43,71.43,14.29,0,0,0,0,0,0,14.29,28.57,14.29,14.29,0,0,0,0
p00261_A,00261,A,now with regard to this here robbery master what are the circumstances i can t say for certain till i see the work of course but my opinion at once is i don t mind committing myself to that extent that this wasn t done by a yokel eh duff,1,66,58,20,10,10,0,0,0,0,10,6,16,8,6,4,0,2
p00262_A,00262,A,certainly not,1,100,100,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0
p00263_A,00263,A,now what is this about this here boy that the servants are a talking on,1,86.67,80,26.67,0,0,0,0,0,0,26.67,13.33,13.33,13.33,20,0,0,0
p00264_A,00264,A,nothing at all one of the frightened servants chose to take it into his head that he had something to do with this attempt to break into the house but it s nonsense sheer absurdity,1,77.14,65.71,20,5.71,0,0,0,5.71,0,14.29,5.71,22.86,5.71,0,2.86,2.86,5.71
p00265_A,00265,A,wery easy disposed of if it is,1,71.43,57.14,14.29,0,0,0,0,0,0,14.29,0,14.29,14.29,0,14.29,0,0
p00266_A,00266,A,certainly we had better inspect the premises first and examine the servants afterwards that s the usual way of doing business,1,66.67,57.14,9.52,4.76,0,4.76,0,0,0,4.76,14.29,4.76,9.52,9.52,4.76,0,4.76
p00267_A,00267,A,no of course not bless the bright eyes of your sex they never see whether for good or bad more than one side of any question and that is always the one which first presents itself to them the more i think of it the more i see that it will occasion endless trouble and difficulty if we put these men in possession of the boy s real story i am certain it will not be believed and even if they can do nothing to him in the end still the dragging it forward and giving publicity to all the doubts that will be cast upon it must interfere materially with your benevolent plan of rescuing him from misery,1,76.47,65.55,18.49,9.24,2.52,0.84,1.68,1.68,2.52,9.24,6.72,13.45,8.4,3.36,7.56,4.2,5.04
p00268_A,00268,A,oh what is to be done dear dear why did they send for these people,1,93.33,66.67,20,6.67,0,0,0,0,6.67,13.33,0,13.33,26.67,6.67,0,0,0
p00269_A,00269,A,and what the devil s a put up thing,1,77.78,66.67,22.22,0,0,0,0,0,0,22.22,22.22,11.11,0,0,11.11,0,0
p00270_A,00270,A,nobody suspected them in this case,1,83.33,66.67,50,16.67,0,0,0,0,16.67,33.33,0,16.67,0,0,0,16.67,0
p00271_A,00271,A,wery pretty indeed it is,1,80,80,20,0,0,0,0,0,0,20,0,0,20,40,0,0,0
p00272_A,00272,A,there was two of em in it and they had a boy with em that s plain from the size of the window that s all to be said at present we ll see this lad that you ve got upstairs at once if you please,1,73.91,63.04,19.57,8.7,0,2.17,4.35,0,2.17,10.87,6.52,17.39,6.52,4.35,4.35,0,8.7
p00273_A,00273,A,perhaps they will take something to drink first mrs maylie,1,70,60,20,10,0,0,0,0,10,10,0,10,10,10,0,0,10
p00274_A,00274,A,oh to be sure you shall have it immediately if you will,1,100,83.33,25,16.67,0,0,16.67,0,0,8.33,0,8.33,33.33,8.33,8.33,0,0
p00275_A,00275,A,what shall it be,1,100,100,50,0,0,0,0,0,0,50,0,0,50,0,0,0,0
p00276_A,00276,A,a little drop of spirits master if it s all the same it s a cold ride from london ma am and i always find that spirits comes home warmer to the feelings,1,66.67,48.48,12.12,3.03,3.03,0,0,0,0,9.09,12.12,9.09,3.03,3.03,6.06,0,6.06
p00277_A,00277,A,you always gave that to him it was the family pet i tell you conkey hadn t any more to do with it than i had,1,80.77,73.08,30.77,19.23,7.69,0,7.69,3.85,0,11.54,3.85,15.38,11.54,3.85,3.85,0,3.85
p00278_A,00278,A,what was that,1,100,100,66.67,0,0,0,0,0,0,66.67,0,0,33.33,0,0,0,0
p00279_A,00279,A,if you please sir,1,50,50,25,25,0,0,25,0,0,0,0,0,0,0,25,0,0
p00280_A,00280,A,this this is the lad who being accidently wounded by a spring gun in some boyish trespass on mr what d ye call him s grounds at the back here comes to the house for assistance this morning and is immediately laid hold of and maltreated by that ingenious gentleman with the candle in his hand who has placed his life in considerable danger as i can professionally certify you don t mean to deny that i suppose,1,66.67,55.13,19.23,11.54,2.56,0,2.56,3.85,0,7.69,6.41,16.67,6.41,2.56,3.85,0,2.56
p00281_A,00281,A,i don t know what to think i don t think it is the boy indeed i m almost certain that it isn t you know it can t be,1,70,53.33,30,13.33,10,0,3.33,0,0,16.67,3.33,3.33,10,6.67,0,0,0
p00282_A,00282,A,will you if you ever want me i m here i haven t lived here mad and all alone for five and twenty years to be scared by you you shall pay for this you shall pay for this,1,84.62,74.36,25.64,20.51,7.69,0,12.82,0,0,5.13,0,12.82,10.26,10.26,7.69,0,10.26
p00283_A,00283,A,oh i hope so they were so good to me so very very good to me,1,87.5,75,25,25,18.75,0,0,0,6.25,0,0,12.5,6.25,31.25,18.75,0,0
p00284_A,00284,A,yes sir the old gentleman the housekeeper and a gentleman who was a friend of mr brownlow s all went together,1,57.14,42.86,4.76,4.76,0,0,0,0,0,0,19.05,4.76,4.76,0,4.76,0,4.76
p00285_A,00285,A,my child i never saw you so before,1,87.5,75,37.5,37.5,25,0,12.5,0,0,0,0,12.5,0,25,25,12.5,0
p00286_A,00286,A,i would not alarm you if i could avoid it but indeed i have tried very hard and cannot help this i fear i am ill aunt,1,81.48,74.07,33.33,25.93,22.22,0,3.7,0,0,7.41,0,0,22.22,7.41,11.11,7.41,0
p00287_A,00287,A,i think not i will wait until to morrow,1,88.89,66.67,22.22,22.22,22.22,0,0,0,0,0,0,22.22,11.11,0,11.11,11.11,0
p00288_A,00288,A,in fact it would be little short of a miracle if she recovered,1,69.23,61.54,15.38,7.69,0,0,0,7.69,0,7.69,7.69,15.38,15.38,0,7.69,0,7.69
p00289_A,00289,A,no as he is good and merciful she will live to bless us all for years to come,1,83.33,66.67,16.67,16.67,0,5.56,0,11.11,0,0,0,22.22,11.11,0,11.11,5.56,11.11
p00290_A,00290,A,here oliver what s the news miss rose master o li ver,1,25,25,8.33,0,0,0,0,0,0,8.33,8.33,0,0,8.33,0,0,0
p00291_A,00291,A,i beg your pardon mr harry but if you would leave the postboy to say that i should be very much obliged to you it wouldn t be proper for the maids to see me in this state sir i should never have any more authority with them if they did,1,78.43,68.63,23.53,17.65,7.84,0,5.88,0,3.92,5.88,3.92,11.76,13.73,3.92,5.88,1.96,3.92
p00292_A,00292,A,that i missed them in an instant,1,85.71,71.43,42.86,28.57,14.29,0,0,0,14.29,14.29,14.29,14.29,0,0,0,0,0
p00293_A,00293,A,then they are in the ditch follow and keep as near me as you can,1,93.33,80,20,20,6.67,0,6.67,0,6.67,0,6.67,26.67,13.33,0,26.67,0,0
p00294_A,00294,A,who was the other,1,100,100,25,25,0,0,0,0,0,0,25,0,25,0,0,0,0
p00295_A,00295,A,as i am that the men were at the window the tall man leaped over just there and the jew running a few paces to the right crept through that gap,1,77.42,64.52,9.68,3.23,3.23,0,0,0,0,6.45,19.35,16.13,6.45,6.45,6.45,0,6.45
p00296_A,00296,A,then let it be so it is but one pang the more and by that time i may be enabled to bear it better,1,83.33,75,20.83,4.17,4.17,0,0,0,0,16.67,4.17,8.33,16.67,4.17,16.67,0,8.33
p00297_A,00297,A,you will tell me a different tale one of these days,1,90.91,63.64,27.27,18.18,9.09,0,9.09,0,0,9.09,9.09,9.09,9.09,0,0,0,18.18
p00298_A,00298,A,i should have been very sorry not to have been at home when you and mr maylie went away sir,1,80,70,10,10,5,0,5,0,0,0,0,15,25,10,10,5,0
p00299_A,00299,A,well you are a queer fellow but of course they will get you into parliament at the election before christmas and these sudden shiftings and changes are no bad preparation for political life there s something in that good training is always desirable whether the race be for place cup or sweepstakes,1,67.31,57.69,11.54,5.77,0,0,3.85,0,1.92,5.77,5.77,13.46,9.62,5.77,11.54,1.92,0
p00300_A,00300,A,we shall see,1,100,66.67,33.33,33.33,0,33.33,0,0,0,0,0,0,33.33,0,0,0,0
p00301_A,00301,A,oh quite sir quite,1,75,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
p00302_A,00302,A,and to morrow two months it was done it seems a age,1,83.33,66.67,16.67,0,0,0,0,0,0,16.67,8.33,8.33,16.67,0,8.33,0,16.67
p00303_A,00303,A,have the goodness to look at me,1,85.71,71.43,14.29,14.29,14.29,0,0,0,0,0,14.29,28.57,14.29,0,0,0,0
p00304_A,00304,A,get up and take yourself away from here unless you want me to do something desperate are you going,1,100,73.68,26.32,21.05,5.26,0,15.79,0,0,5.26,0,21.05,10.53,5.26,10.53,0,0
p00305_A,00305,A,the place should be somewhere here,1,83.33,83.33,0,0,0,0,0,0,0,0,16.67,0,33.33,33.33,0,0,0
p00306_A,00306,A,is that the man then mind what i told you and be careful to say as little as you can or you ll betray us at once,1,85.19,70.37,25.93,18.52,3.7,3.7,11.11,0,0,7.41,3.7,14.81,11.11,3.7,18.52,0,7.41
