uid,pair_id,side,text
p00339_A,00339,A,there now bill if it hadn t been for the girl who but poor ould fagin was the means of your having such a handy girl about you
p00340_A,00340,A,he says true enough there let him be let him be
p00341_A,00341,A,has nobody been toby
p00342_A,00342,A,not a living leg it s been as dull as swipes you ought to stand something handsome fagin to recompense me for keeping house so long damme i m as flat as a juryman and should have gone to sleep as fast as newgate if i hadn t had the good natur to amuse this youngster horrid dull i m blessed if i an t
p00343_A,00343,A,wot a rum chap you are tom
p00344_A,00344,A,ah that s where it is he has cleaned me out but i can go and earn some more when i like can t i fagin
p00345_A,00345,A,and and good
p00346_A,00346,A,not bad any way i have been prompt enough this time let me have a word with you
p00347_A,00347,A,there ain t there ain t a stauncher hearted gal going or i d have cut her throat three months ago she s got the fever coming on that s it now come and sit aside of me and put on your own face or i ll alter it so that you won t know it agin when you do want it
p00348_A,00348,A,i shall be carried out if i go and i can make that a job that two of you won t like to do isn t there anybody here that will see a simple message carried for a poor wretch like me
p00349_A,00349,A,take it up for her joe can t you
p00350_A,00350,A,i say you re coming it strong
p00351_A,00351,A,you give the message and let me hear the answer
p00352_A,00352,A,it s no good being proper in this world
p00353_A,00353,A,what ladies was made of
p00354_A,00354,A,you would serve me best lady if you could take my life at once for i have felt more grief to think of what i am to night than i ever did before and it would be something not to die in the hell in which i have lived god bless you sweet lady and send as much happiness on your head as i have brought shame on mine
p00355_A,00355,A,oliver twist you knew him as
p00356_A,00356,A,do me the favour my dear young lady to leave entirely out of the question that goodness and benevolence of which you speak and of which nobody else knows anything and if you have it in your power to produce any evidence which will alter the unfavourable opinion i was once induced to entertain of that poor child in heaven s name put me in possession of it
p00357_A,00357,A,he is a child of a noble nature and a warm heart and that power which has thought fit to try him beyond his years has planted in his breast affections and feelings which would do honour to many who have numbered his days six times over
p00358_A,00358,A,and he d uncommonly like to see any man offer to do it
p00359_A,00359,A,he is waiting in a coach at the door
p00360_A,00360,A,i could have told you that but put on your glasses and see if you can t find out what you were wanted for will you
p00361_A,00361,A,he would come back i knew he would how well he looks and how like a gentleman s son he is dressed again where have you been this long long while ah the same sweet face but not so pale the same soft eye but not so sad i have never forgotten them or his quiet smile but have seen them every day side by side with those of my own dear children dead and gone since i was a lightsome young creature
p00362_A,00362,A,we must put it to the vote who may he be
p00363_A,00363,A,that lady s son and this young lady s very old friend
p00364_A,00364,A,cripples
p00365_A,00365,A,what advantage would it be to me to be anything else here let me have a word with you outside
p00366_A,00366,A,there s no occasion to trouble ourselves to move she ll take the luggage upstairs the while charlotte see to them bundles
p00367_A,00367,A,mrs bolter s humble servant i hope i shall know her better very shortly
p00368_A,00368,A,yes noah dear
p00369_A,00369,A,what do you mean by lagging and a lifer what s the good of talking in that way to me why don t yer speak so as i can understand yer
p00370_A,00370,A,mind what should he have to mind
p00371_A,00371,A,really nothing my dear really nothing
p00372_A,00372,A,has the boy ever been here before
p00373_A,00373,A,he ought to have been a many times he has been pretty well everywhere else i know him well your worship
p00374_A,00374,A,now then where are the witnesses
p00375_A,00375,A,i wouldn t abase myself by descending to hold no conversation with him
p00376_A,00376,A,have you anything to say at all
p00377_A,00377,A,i never see such an out and out young wagabond your worship do you mean to say anything you young shaver
p00378_A,00378,A,no not here for this ain t the shop for justice besides which my attorney is a breakfasting this morning with the wice president of the house of commons but i shall have something to say elsewhere and so will he and so will a wery numerous and spectable circle of acquaintance as ll make them beaks wish they d never been born or that they d got their footmen to hang em up to their own hat pegs afore they let em come out this morning to try it on upon me i ll
p00379_A,00379,A,there he s fully committed take him away
p00380_A,00380,A,it make you nervous bill reminds you of being nabbed does it
p00381_A,00381,A,not till you let me go not till you let me go never never
p00382_A,00382,A,why now she s on the other tack light him down it s a pity he should break his neck himself and disappoint the sight seers show him a light
p00383_A,00383,A,i know you well good night
p00384_A,00384,A,there is nothing unusual in that they have passed me often
p00385_A,00385,A,speak to her kindly poor creature she seems to need it
p00386_A,00386,A,then this fagin shall not be brought to justice without your consent in such a case i could show you reasons i think which would induce you to yield it
p00387_A,00387,A,you have my true and faithful pledge
p00388_A,00388,A,how s this you know him
p00389_A,00389,A,nothing sir you can do nothing to help me i am past all hope indeed
p00390_A,00390,A,she will be persuaded now she hesitates i am sure
p00391_A,00391,A,i fear not my dear
p00392_A,00392,A,home
p00393_A,00393,A,it is useless we compromise her safety perhaps by staying here we may have detained her longer than she expected already
p00394_A,00394,A,no i have not done this for money let me have that to think of and yet give me something that you have worn i should like to have something no no not a ring your gloves or handkerchief anything that i can keep as having belonged to you sweet lady there bless you god bless you good night good night
p00395_A,00395,A,wot d ye mean
p00396_A,00396,A,what more of him what more of the man she had told them of before tell him that tell him that
p00397_A,00397,A,why that she couldn t very easily get out of doors unless he knew where she was going to and so the first time she went to see the lady she ha ha ha it made me laugh when she said it that it did she gave him a drink of laudanum
p00398_A,00398,A,and what be that stoof good to eat harry
p00399_A,00399,A,was it sir man or woman pray sir
p00400_A,00400,A,a woman it is supposed
p00401_A,00401,A,when i last heard he had not been taken but he will be or is by this time they re sure of him
p00402_A,00402,A,i wish that you had picked out some other crib when the two old ones got too warm and had not come here my fine feller
p00403_A,00403,A,why didn t you blunder head
p00404_A,00404,A,well i thought you d have been a little more glad to see me than this
p00405_A,00405,A,especially when the exclusive young man has got a friend stopping with him that s arrived sooner than was expected from foreign parts and is too modest to want to be presented to the judges on his return
p00406_A,00406,A,and bet
p00407_A,00407,A,wot s come of young bates
p00408_A,00408,A,he hung about not to come over here afore dark but he ll be here soon there s nowhere else to go to now for the people at the cripples are all in custody and the bar of the ken i went up there and see it with my own eyes is filled with traps
p00409_A,00409,A,this is a smash there s more than one will go with this
p00410_A,00410,A,the sessions are on if they get the inquest over and bolter turns king s evidence as of course he will from what he s said already they can prove fagin an accessory before the fact and get the trial on on friday and he ll swing in six days from this by g
p00411_A,00411,A,you should have heard the people groan the officers fought like devils or they d have torn him away he was down once but they made a ring round him and fought their way along you should have seen how he looked about him all muddy and bleeding and clung to them as if they were his dearest friends i can see em now not able to stand upright with the pressing of the mob and draggin him along amongst em i can see the people jumping up one behind another and snarling with their teeth and making at him i can see the blood upon his hair and beard and hear the cries with which the women worked themselves into the centre of the crowd at the street corner and swore they d tear his heart out
p00412_A,00412,A,what s the meaning of this he can t be coming here i i hope not
p00413_A,00413,A,if he was coming here he d have come with the dog here give us some water for him he has run himself faint
p00414_A,00414,A,where can he have come from he s been to the other kens of course and finding them filled with strangers come on here where he s been many a time and often but where can he have come from first and how comes he here alone without the other
p00415_A,00415,A,he he can t have made away with himself what do you think
p00416_A,00416,A,true
p00417_A,00417,A,break down the door i tell you they ll never open it run straight to the room where the light is break down the door
p00418_A,00418,A,hold your tongue fool
p00419_A,00419,A,come sir suppress your feelings
p00420_A,00420,A,i will do my endeavours sir how do you do sir i hope you are very well
p00421_A,00421,A,no
p00422_A,00422,A,i never saw him in all my life
p00423_A,00423,A,certainly not why are we brought here to answer to such nonsense as this
p00424_A,00424,A,you shut the door the night old sally died but you couldn t shut out the sound nor stop the chinks no no no no no we heard her try to tell you what she d done and saw you take a paper from her hand and watched you too next day to the pawnbroker s shop yes and it was a locket and gold ring we found out that and saw it given you we were by oh we were by and we know more than that for she told us often long ago that the young mother had told her that feeling she should never get over it she was on her way at the time that she was taken ill to die near the grave of the father of the child
p00425_A,00425,A,would you like to see the pawnbroker himself
p00426_A,00426,A,no if he has been coward enough to confess as i see he has and you have sounded all these hags till you have found the right ones i have nothing more to say i did sell them and they re where you ll never get them what then
p00427_A,00427,A,if the law supposes that the law is a ass a idiot if that s the eye of the law the law is a bachelor and the worst i wish the law is that his eye may be opened by experience by experience
p00428_A,00428,A,if they have i do not know how they can but if they have any reference to me pray let me hear them at some other time i have not strength or spirits now
p00429_A,00429,A,nay you have more fortitude than this i am sure do you know this young lady sir
p00430_A,00430,A,i never saw you before
p00431_A,00431,A,do you see her now
p00432_A,00432,A,yes leaning on your arm
p00433_A,00433,A,the only friend i ever had the kindest best of friends my heart will burst i cannot bear all this
p00434_A,00434,A,not aunt i ll never call her aunt sister my own dear sister that something taught my heart to love so dearly from the first rose dear darling rose
p00435_A,00435,A,i mean but this that when i left you last i left you with a firm determination to level all fancied barriers between yourself and me resolved that if my world could not be yours i would make yours mine that no pride of birth should curl the lip at you for i would turn from it this i have done those who have shrunk from me because of this have shrunk from you and proved you so far right such power and patronage such relatives of influence and rank as smiled upon me then look coldly now but there are smiling fields and waving trees in england s richest county and by one village church mine rose my own there stands a rustic dwelling which you can make me prouder of than all the hopes i have renounced measured a thousandfold this is my rank and station now and here i lay it down
p00436_A,00436,A,oliver my child where have you been and why do you look so sad there are tears stealing down your face at this moment what is the matter
p00437_A,00437,A,i shan t be one long strike them all dead what right have they to butcher me
p00438_A,00438,A,steady now sir tell him what you want quick if you please for he grows worse as the time gets on
p00439_A,00439,A,for the love of god do not say that now upon the very verge of death but tell me where they are you know that sikes is dead that monks has confessed that there is no hope of any further gain where are those papers
p00440_A,00440,A,oh god forgive this wretched man
p00441_A,00441,A,that s right that s right that ll help us on this door first if i shake and tremble as we pass the gallows don t you mind but hurry on now now now
p00442_A,00442,A,no other question if i hoped we could recall him to a sense of his position
p00000_B,00000,B,lor bless her dear heart no lor bless her dear heart when she has lived as long as i have sir and had thirteen children of her own and all on em dead except two and them in the wurkus with me she ll know better than to take on in that way bless her dear heart think what it is to be a mother there s a dear young lamb do
p00001_B,00001,B,make a bow to the gentleman oliver
p00002_B,00002,B,will you go along with me oliver
p00003_B,00003,B,will she go with me
p00004_B,00004,B,bow to the board
p00005_B,00005,B,what s that sir
p00006_B,00006,B,the boy is a fool i thought he was
p00007_B,00007,B,hush you know you ve got no father or mother and that you were brought up by the parish don t you
p00008_B,00008,B,yes sir
p00009_B,00009,B,what are you crying for
p00010_B,00010,B,yes sir
p00011_B,00011,B,well you have come here to be educated and taught a useful trade
p00012_B,00012,B,so you ll begin to pick oakum to morrow morning at six o clock
p00013_B,00013,B,please sir i want some more
p00014_B,00014,B,that boy will be hung i know that boy will be hung
p00015_B,00015,B,i never was more convinced of anything in my life i never was more convinced of anything in my life than i am that that boy will come to be hung
p00016_B,00016,B,that s acause they damped the straw afore they lit it in the chimbley to make em come down again that s all smoke and no blaze vereas smoke ain t o no use at all in making a boy come down for it only sinds him to sleep and that s wot he likes boys is wery obstinit and wery lazy gen l men and there s nothink like a good hot blaze to make em come down vith a run it s humane too gen l men acause even if they ve stuck in the chimbley roasting their feet makes em struggle to hextricate theirselves
p00017_B,00017,B,we have considered your proposition and we don t approve of it
p00018_B,00018,B,not at all
p00019_B,00019,B,so you won t let me have him gen l men
p00020_B,00020,B,no at least as it s a nasty business we think you ought to take something less than the premium we offered
p00021_B,00021,B,ten shillings too much
p00022_B,00022,B,come say four pound gen l men say four pound and you ve got rid of him for good and all there
p00023_B,00023,B,three pound ten
p00024_B,00024,B,pooh pooh nonsense he d be cheap with nothing at all as a premium take him you silly fellow he s just the boy for you he wants the stick now and then it ll do him good and his board needn t come very expensive for he hasn t been overfed since he was born ha ha ha
p00025_B,00025,B,this is the boy your worship
p00026_B,00026,B,when i says i will i means i will
p00027_B,00027,B,stand a little away from him beadle now boy tell us what s the matter don t be afraid
p00028_B,00028,B,well well of all the artful and designing orphans that ever i see oliver you are one of the most bare facedest
p00029_B,00029,B,we refuse to sanction these indentures
p00030_B,00030,B,i hope i hope the magistrates will not form the opinion that the authorities have been guilty of any improper conduct on the unsupported testimony of a child
p00031_B,00031,B,the magistrates are not called upon to pronounce any opinion on the matter take the boy back to the workhouse and treat him kindly he seems to want it
p00032_B,00032,B,you ll make your fortune mr sowerberry i say you ll make your fortune mr sowerberry
p00033_B,00033,B,no one else mr sowerberry here i ve brought the boy
p00034_B,00034,B,why he is rather small he is small there s no denying it but he ll grow mrs sowerberry he ll grow
p00035_B,00035,B,here charlotte give this boy some of the cold bits that were put by for trip he hasn t come home since the morning so he may go without em i dare say the boy isn t too dainty to eat em are you boy
p00036_B,00036,B,i will directly sir
p00037_B,00037,B,aha an order for a coffin eh
p00038_B,00038,B,she was my daughter lord lord well it is strange that i who gave birth to her and was a woman then should be alive and merry now and she lying there so cold and stiff lord lord to think of it it s as good as a play as good as a play stop stop will she be buried to morrow or next day or to night i laid her out and i must walk you know send me a large cloak a good warm one for it is bitter cold we should have cake and wine too before we go never mind send some bread only a loaf of bread and a cup of water shall we have some bread dear
p00039_B,00039,B,yes yes of course anything you like
p00040_B,00040,B,now you must put your best leg foremost old lady we are rather late and it won t do to keep the clergyman waiting move on my men as quick as you like
p00041_B,00041,B,pretty well thank you sir not very much sir
p00042_B,00042,B,she s dead don t you say anything about her to me
p00043_B,00043,B,he ll murder me charlotte missis here s the new boy a murdering of me help help oliver s gone mad char lotte
p00044_B,00044,B,bless her she s going off a glass of water noah dear make haste
p00045_B,00045,B,oh charlotte oh charlotte what a mercy we have not all been murdered in our beds
p00046_B,00046,B,or the millingtary
p00047_B,00047,B,no no run to mr bumble noah and tell him to come here directly and not to lose a minute never mind your cap make haste you can hold a knife to that black eye as you run along it ll keep the swelling down
p00048_B,00048,B,mr bumble mr bumble oh mr bumble sir oliver sir oliver has
p00049_B,00049,B,and his missis
p00050_B,00050,B,ah said he wanted to did he my boy
p00051_B,00051,B,no i will not sir
p00052_B,00052,B,oliver
p00053_B,00053,B,oh you know mr bumble he must be mad no boy in half his senses could venture to speak so to you
p00054_B,00054,B,it s not madness ma am it s meat
p00055_B,00055,B,well and what if he did you little ungrateful wretch she deserved what he said and worse
p00056_B,00056,B,hush dick is any one up
p00057_B,00057,B,aha clever dogs clever dogs staunch to the last never told the old parson where they were never poached upon old fagin and why should they it wouldn t have loosened the knot or kept the drop up a minute longer no no no fine fellows fine fellows what a fine thing capital punishment is dead men never repent dead men never bring awkward stories to light ah it s a fine thing for the trade five of em strung up in a row and none left to play booty or turn white livered
p00058_B,00058,B,well i hope you ve been at work this morning my dears
p00059_B,00059,B,as nails
p00060_B,00060,B,good boys good boys what have you got dodger
p00061_B,00061,B,a couple of pocket books
p00062_B,00062,B,very indeed sir
p00063_B,00063,B,wipes
p00064_B,00064,B,if you please sir
p00065_B,00065,B,he is so jolly green
p00066_B,00066,B,there my dear that s a pleasant life isn t it they have gone out for the day
p00067_B,00067,B,have they done work sir
p00068_B,00068,B,a prime plant
p00069_B,00069,B,yes i am afraid it is the boy
p00070_B,00070,B,i did that sir and preciously i cut my knuckle agin his mouth i stopped him sir
p00071_B,00071,B,it wasn t me indeed sir indeed indeed it was two other boys they are here somewhere
p00072_B,00072,B,don t hurt him
p00073_B,00073,B,yes i am but i am not sure that this boy actually took the handkerchief i i would rather not press the case
p00074_B,00074,B,that is my name and address sir
p00075_B,00075,B,he s not charged at all your worship he appears against this boy your worship
p00076_B,00076,B,before i am sworn i must beg to say one word and that is that i really never without actual experience could have believed
p00077_B,00077,B,none your worship
p00078_B,00078,B,he has been hurt already and i fear i really fear that he is ill
p00079_B,00079,B,he says his name s tom white your worship
p00080_B,00080,B,take care of him officer he ll fall down
p00081_B,00081,B,i knew he was shamming let him lie there he ll soon be tired of that
p00082_B,00082,B,how do you propose to deal with the case sir
p00083_B,00083,B,he stands committed for three months hard labour of course clear the office
p00084_B,00084,B,dear me i forgot all about it
p00085_B,00085,B,a nice person to prefer a charge against a poor boy i consider sir that you have obtained possession of that book under very suspicious and disreputable circumstances and you may think yourself very fortunate that the owner of the property declines to prosecute let this be a lesson to you my man or the law will overtake you yet the boy is discharged clear the office
p00086_B,00086,B,may i accompany you
p00087_B,00087,B,never mind me my dear i m only having a regular good cry there it s all over now and i m quite comfortable
p00088_B,00088,B,you re very very kind to me ma am
p00089_B,00089,B,come in
p00090_B,00090,B,very happy sir and very grateful indeed sir for your goodness to me
p00091_B,00091,B,he has just had a basin of beautiful strong broth sir
p00092_B,00092,B,my name is oliver sir
p00093_B,00093,B,hush hush mr sikes don t speak so loud
p00094_B,00094,B,that it won t do so it s no use a trying it on fagin
p00095_B,00095,B,what do you mean by that
p00096_B,00096,B,stop a minute my dear carry that in one hand it looks more respectable my dear
p00097_B,00097,B,oh my brother my poor dear sweet innocent little brother what has become of him where have they taken him to oh do have pity and tell me what s been done with the dear boy gentlemen do gentlemen if you please gentlemen
p00098_B,00098,B,she s a honour to her sex here s her health and wishing they was all like her
p00099_B,00099,B,where is he
p00100_B,00100,B,me
p00101_B,00101,B,he has not peached so far if he means to blab us among his new friends we may stop his mouth yet
p00102_B,00102,B,a great number sir i never saw so many
p00103_B,00103,B,is he coming up
p00104_B,00104,B,shall i go downstairs sir
p00105_B,00105,B,no i would rather you remained here
p00106_B,00106,B,a great deal better thank you sir
p00107_B,00107,B,he is a nice looking boy is he not
p00108_B,00108,B,i don t know
p00109_B,00109,B,and when are you going to hear a full true and particular account of the life and adventures of oliver twist
p00110_B,00110,B,to morrow morning i would rather he was alone with me at the time come up to me to morrow morning at ten o clock my dear
p00111_B,00111,B,yes sir
p00112_B,00112,B,i ll tell you what he won t come up to you to morrow morning i saw him hesitate he is deceiving you my good friend
p00113_B,00113,B,i ll swear he is not
p00114_B,00114,B,send oliver with them he will be sure to deliver them safely you know
p00115_B,00115,B,yes do let me take them if you please sir i ll run all the way sir
p00116_B,00116,B,you shall go my dear the books are on a chair by my table fetch them down you are to say you are to say that you have brought those books back and that you have come to pay the four pound ten i owe him this is a five pound note so you will have to bring me back ten shillings change
p00117_B,00117,B,bless his sweet face i can t bear somehow to let him go out of my sight
p00118_B,00118,B,let me see he ll be back in twenty minutes at the longest it will be dark by that time
p00119_B,00119,B,oh you really expect him to come back do you
p00120_B,00120,B,nancy where strike me blind if i don t honour that ere girl for her native talents
p00121_B,00121,B,you are on the scent are you nancy
p00122_B,00122,B,ah nancy dear
p00123_B,00123,B,i am not i don t know her i haven t any sister or father and mother either i m an orphan i live at pentonville
p00124_B,00124,B,only hear him how he braves it out
p00125_B,00125,B,i don t belong to them i don t know them help help
p00126_B,00126,B,and he shall have it too come on you young villain here bull s eye mind him boy mind him
p00127_B,00127,B,do you hear give me the other here bull s eye see here boy if he speaks ever so soft a word hold him d ye mind he s as willing as a christian strike me blind if he isn t now you know what you ve got to expect master so call away as quick as you like the dog will soon stop that game get on young un
p00128_B,00128,B,eight o clock bill
p00129_B,00129,B,anybody here
p00130_B,00130,B,hallo what s that that s mine fagin
p00131_B,00131,B,they re very pretty beautiful writing isn t is oliver
p00132_B,00132,B,they belong to the old gentleman to the good kind old gentleman who took me into his house and had me nursed when i was near dying of the fever oh pray send them back send him back the books and money keep me here all my life long but pray pray send them back he ll think i stole them the old lady all of them who were so kind to me will think i stole them oh do have mercy upon me and send them back
p00133_B,00133,B,the boy s right you re right oliver you re right they will think you have stolen em ha ha it couldn t have happened better if we had chosen our time
p00134_B,00134,B,of course it couldn t i know d that directly i see him coming through clerkenwell with the books under his arm it s all right enough they re soft hearted psalm singers or they wouldn t have taken him in at all and they ll ask no questions after him fear they should be obliged to prosecute and so get him lagged he s safe enough
p00135_B,00135,B,keep back the dog bill keep back the dog he ll tear the boy to pieces
p00136_B,00136,B,no she hasn t no she hasn t fagin don t think it
p00137_B,00137,B,then keep quiet will you
p00138_B,00138,B,what do you mean by this what do you mean by it burn my body do you know who you are and what you are
p00139_B,00139,B,come come sikes we must have civil words civil words bill
p00140_B,00140,B,she s all right now she s uncommon strong in the arms when she s up in this way
p00141_B,00141,B,i suppose he d better not wear his best clothes tomorrow fagin had he
p00142_B,00142,B,here you dick can t you look at the gentleman you obstinate boy
p00143_B,00143,B,what s the matter with you porochial dick
p00144_B,00144,B,nothing sir
p00145_B,00145,B,i should think not
p00146_B,00146,B,you want for nothing i m sure
p00147_B,00147,B,i should like
p00148_B,00148,B,hey day i suppose you re going to say that you do want for something now why you little wretch
p00149_B,00149,B,stop mrs mann stop like what sir eh
p00150_B,00150,B,i should like if somebody that can write would put a few words down for me on a piece of paper and fold it up and seal it and keep it for me after i am laid in the ground
p00151_B,00151,B,i couldn t have believed it sir i never see such a hardened little wretch
p00152_B,00152,B,is mr brownlow at home
p00153_B,00153,B,yes sir
p00154_B,00154,B,and you are a beadle are you not
p00155_B,00155,B,do you know where this poor boy is now
p00156_B,00156,B,you don t happen to know any good of him do you you see
p00157_B,00157,B,mrs bedwin that boy oliver is an imposter
p00158_B,00158,B,you old women never believe anything but quack doctors and lying story books i knew it all along why didn t you take my advise in the beginning you would if he hadn t had a fever i suppose eh he was interesting wasn t he interesting bah
p00159_B,00159,B,silence never let me hear the boy s name again i rang to tell you that never never on any pretence mind you may leave the room mrs bedwin remember i am in earnest
p00160_B,00160,B,i think i know that it s a the you re one are you not
p00161_B,00161,B,and the least given to peaching
p00162_B,00162,B,i don t like it i wish they would let me go i i would rather go
p00163_B,00163,B,go why where s your spirit don t you take any pride out of yourself would you go and be dependent on your friends
p00164_B,00164,B,you can leave your friends though and let them be punished for what you did
p00165_B,00165,B,it s naughty ain t it oliver he ll come to be scragged won t he
p00166_B,00166,B,i don t know what that means
p00167_B,00167,B,you ve been brought up bad fagin will make something of you though or you ll be the first he ever had that turned out unprofitable you d better begin at once for you ll come to the trade long before you think of it and you re only losing time oliver and always put this in your pipe nolly if you don t take fogels and tickers
p00168_B,00168,B,i i don t know sir
p00169_B,00169,B,who s that
p00170_B,00170,B,a young friend of mine my dear
p00171_B,00171,B,ah nancy it is cold nancy dear it seems to go right through one
p00172_B,00172,B,it must be a piercer if it finds its way through your heart give him something to drink nancy burn my body make haste it s enough to turn a man ill to see his lean old carcase shivering in that way like a ugly ghost just rose from the grave
p00173_B,00173,B,you don t want any beer
p00174_B,00174,B,no no my dear i know you re not but
p00175_B,00175,B,but wot
p00176_B,00176,B,now fagin tell bill at once about oliver
p00177_B,00177,B,what about him
p00178_B,00178,B,have him bill i would if i was in your place he mayn t be so much up as any of the others but that s not what you want if he s only to open a door for you depend upon it he s a safe one bill
p00179_B,00179,B,i know he is he s been in good training these last few weeks and it s time he began to work for his bread besides the others are all too big
p00180_B,00180,B,well he is just the size i want
p00181_B,00181,B,when is it to be done
p00182_B,00182,B,i planned with toby the night arter to morrow if he heerd nothing from me to the contrairy
p00183_B,00183,B,good night
p00184_B,00184,B,is oliver a bed i want to speak to him
p00185_B,00185,B,bill
p00186_B,00186,B,yes i see it is sir
p00187_B,00187,B,the short and the long of what you mean is that if you re crossed by him in this job you have on hand you ll prevent his ever telling tales afterwards by shooting him through the head and will take your chance of swinging for it as you do for a great many other things in the way of business every month of your life
p00188_B,00188,B,now young un hard upon seven you must step out come don t lag behind already lazy legs
p00189_B,00189,B,is all paid becky
p00190_B,00190,B,why not you re a going to accommodate us and wot s to prevent my standing treat for a pint or so in return
p00191_B,00191,B,the water he has brought me to this lonely place to murder me
p00192_B,00192,B,a glim barney a glim show the gentleman in barney wake up first if convenient do you hear there s bill sikes in the passage with nobody to do the civil to him and you sleeping there as if you took laudanum with your meals and nothing stronger are you any fresher now or do you want the iron candlestick to wake you thoroughly
p00193_B,00193,B,here you get on first quicker or i shall tread upon your heels
p00194_B,00194,B,bill my boy i m glad to see you i was almost afraid you d given it up in which case i should have made a personal wentur hallo
p00195_B,00195,B,wud of bister fagid s lads
p00196_B,00196,B,fagin s eh wot an inwalable boy that ll make for the old ladies pockets in chapels his mug is a fortin to him
p00197_B,00197,B,there there s enough of that now if you ll give us something to eat and drink while we re waiting you ll put some heart in us or in me at all events sit down by the fire younker and rest yourself for you ll have to go out with us again to night though not very far off
p00198_B,00198,B,indeed indeed i
p00199_B,00199,B,he had better burn my body if he isn t more trouble than a whole family of dodgers drink it you perwerse imp drink it
p00200_B,00200,B,here they are you loaded them yourself
p00201_B,00201,B,i ve got em
p00202_B,00202,B,slap through the town there ll be nobody in the way to night to see us
p00203_B,00203,B,the boy next hoist him up i ll catch hold of him
p00204_B,00204,B,oh for god s sake let me go let me run away and die in the fields i will never come near london never never oh pray have mercy on me and do not make me steal for the love of all the bright angels that rest in heaven have mercy upon me
p00205_B,00205,B,hush it won t answer here say another word and i ll do your business myself with a crack on the head that makes no noise and is quite as certain and more genteel here bill wrench the shutter open he s game enough now i ll engage i ve seen older hands of his age took the same way for a minute or two on a cold night
p00206_B,00206,B,now listen you young limb i m a going to put you through there take this light go softly up the steps straight afore you and along the little hall to the street door unfasten it and let us in
p00207_B,00207,B,yes
p00208_B,00208,B,what s that
p00209_B,00209,B,very cold indeed sir
p00210_B,00210,B,not a word she plucked and tore at her arms for a little time but i held her hands and she soon dropped off she hasn t much strength in her so i easily kept her quiet i ain t so weak for an old woman although i am on parish allowance no no
p00211_B,00211,B,not long mistress we have none of us long to wait for death patience patience he ll be here soon enough for us all
p00212_B,00212,B,often
p00213_B,00213,B,but will never be again that is she ll never wake again but once and mind mistress that won t be for long
p00214_B,00214,B,long or short she won t find me here when she does wake take care both of you how you worry me again for nothing it s no part of my duty to see all the old women in the house die and i won t that s more mind that you impudent old harridans if you make a fool of me again i ll soon cure you i warrant you
p00215_B,00215,B,now listen to me in this very room in this very bed i once nursed a pretty young creetur that was brought into the house with her feet cut and bruised with walking and all soiled with dust and blood she gave birth to a boy and died let me think what was the year again
p00216_B,00216,B,never mind the year what about her
p00217_B,00217,B,ay ay try em again tom try em again
p00218_B,00218,B,no more of it for me thank ee fagin i ve had enough that ere dodger has such a run of luck that there s no standing again him
p00219_B,00219,B,morning you must put your boots on over night and have a telescope at each eye and a opera glass between your shoulders if you want to come over him
p00220_B,00220,B,how precious dull you are tommy what do you think he s thinking of fagin
p00221_B,00221,B,how should i know my dear about his losses maybe or the little retirement in the country that he s just left eh ha ha is that it my dear
p00222_B,00222,B,i should say that he was uncommon sweet upon betsy see how he s a blushing oh my eye here s a merry go rounder tommy chitling s in love oh fagin fagin what a spree
p00223_B,00223,B,never mind him my dear betsy s a fine girl stick up to her tom stick up to her
p00224_B,00224,B,what i mean to say fagin is that that isn t anything to anybody here
p00225_B,00225,B,you wouldn t mind it again tom would you if bet was all right
p00226_B,00226,B,i mean to say that i shouldn t there now ah who ll say as much as that i should like to know eh fagin
p00227_B,00227,B,nobody my dear not a soul tom i don t know one of em that would do it besides you not one of em my dear
p00228_B,00228,B,hark i heard the tinkler
p00229_B,00229,B,what alone where is he yes bring him down hush quiet charley gently tom scarce scarce
p00230_B,00230,B,yes yes
p00231_B,00231,B,the neighbourhood was a little too hot lively
p00232_B,00232,B,is he here
p00233_B,00233,B,now if there is any deep play here i shall have it out of you my girl cunning as you are she has been drinking or perhaps she is only miserable
p00234_B,00234,B,ah is that
p00235_B,00235,B,oh noah
p00236_B,00236,B,silence take yourself downstairs ma am noah you shut up the shop say another word till your master comes home at your peril and when he does come home tell him that mr bumble said he was to send a old woman s shell after breakfast to morrow morning do you hear sir kissing the sin and wickedness of the lower orders in this porochial district is frightful if parliament don t take their abominable courses under consideration this country s ruined and the character of the peasantry gone for ever
p00237_B,00237,B,i am agreeable to anything which is agreeable to mr giles
p00238_B,00238,B,i shouldn t wish to appear ill mannered gentlemen mr giles ought to know
p00239_B,00239,B,you are afraid brittles
p00240_B,00240,B,i ll tell you what it is gentlemen we re all afraid
p00241_B,00241,B,so am i only there s no call to tell a man he is so bounceably
p00242_B,00242,B,but it s wonderful what a man will do when his blood is up i should have committed murder i know i should if we d caught one of them rascals i know what it was it was the gate
p00243_B,00243,B,it was about half past two or i wouldn t swear that it mightn t have been a little nearer three when i woke up and turning round in my bed as it might be so here mr giles turned round in his chair and pulled the corner of the table cloth over him to imitate bed clothes i fancied i heerd a noise heerd a noise i says at first and was composing myself off to sleep when i heerd the noise again distinct
p00244_B,00244,B,more like the noise of powdering a iron bar on a nutmeg grater
p00245_B,00245,B,ladies present mr giles
p00246_B,00246,B,so you did
p00247_B,00247,B,was he frightened
p00248_B,00248,B,i should have died at once i m sure if it had been me
p00249_B,00249,B,you re a woman
