uid,pair_id,side,text,Segment,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,quantity
p00537_A,00537,A,it s immoral to game,1,40,40,20,0,0,0,0,0,0,20,0,20,0,0,0,0,0
p00538_A,00538,A,it s ridiculous ma am because the chances are against the players,1,66.67,58.33,8.33,0,0,0,0,0,0,8.33,16.67,8.33,16.67,0,8.33,0,0
p00539_A,00539,A,if you want to bring in for any place a handsome dog who can make you a devilish good speech look after my brother jem for he s your man,1,70,53.33,20,20,3.33,0,10,3.33,0,0,6.67,16.67,3.33,0,6.67,0,0
p00540_A,00540,A,my name sir is josiah bounderby of coketown coketown sir is not the kind of place you have been accustomed to therefore if you will allow me or whether you will or not for i am a plain man i ll tell you something about it before we go any further don t be too sure of that i don t promise it first of all you see our smoke that s meat and drink to us it s the healthiest thing in the world in all respects and particularly for the lungs if you are one of those who want us to consume it i differ from you we are not going to wear the bottoms of our boilers out any faster than we wear em out now for all the humbugging sentiment in great britain and ireland,1,73.38,64.75,21.58,15.11,4.32,5.04,5.04,0,0,6.47,5.04,15.83,7.19,3.6,7.19,2.16,3.6
p00541_A,00541,A,mr bounderby i assure you i am entirely and completely of your way of thinking on conviction,1,76.47,64.71,23.53,23.53,11.76,0,11.76,0,0,0,0,17.65,5.88,11.76,5.88,0,5.88
p00542_A,00542,A,i am glad to hear it now you have heard a lot of talk about the work in our mills no doubt you have very good i ll state the fact of it to you it s the pleasantest work there is and it s the lightest work there is and it s the best paid work there is more than that we couldn t improve the mills themselves unless we laid down turkey carpets on the floors which we re not a going to do,1,70.93,60.47,19.77,11.63,2.33,4.65,3.49,0,1.16,8.14,10.47,11.63,8.14,6.98,4.65,2.33,3.49
p00543_A,00543,A,mr bounderby perfectly right,1,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
p00544_A,00544,A,lastly as to our hands there s not a hand in this town sir man woman or child but has one ultimate object in life that object is to be fed on turtle soup and venison with a gold spoon now they re not a going none of em ever to be fed on turtle soup and venison with a gold spoon and now you know the place why you see it suits my disposition to have a full understanding with a man particularly with a public man when i make his acquaintance i have only one thing more to say to you mr harthouse before assuring you of the pleasure with which i shall respond to the utmost of my poor ability to my friend tom gradgrind s letter of introduction you are a man of family don t you deceive yourself by supposing for a moment that i am a man of family i am a bit of dirty riff raff and a genuine scrap of tag rag and bobtail so now we may shake hands on equal terms i say equal terms because although i know what i am and the exact depth of the gutter i have lifted myself out of better than any man does i am as proud as you are i am just as proud as you are having now asserted my independence in a proper manner i may come to how do you find yourself and i hope you re pretty well perhaps you know or perhaps you don t know i married tom gradgrind s daughter if you have nothing better to do than to walk up town with me i shall be glad to introduce you to tom gradgrind s daughter,1,74.23,60.82,16.84,14.09,7.22,0.69,5.5,0.34,0.34,2.75,6.19,16.15,8.59,6.19,7.9,1.37,3.09
p00545_A,00545,A,mr bounderby you anticipate my dearest wishes,1,42.86,28.57,28.57,28.57,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0
p00546_A,00546,A,this sir is my wife mrs bounderby tom gradgrind s eldest daughter loo mr james harthouse mr harthouse has joined your father s muster roll if he is not tom gradgrind s colleague before long i believe we shall at least hear of him in connexion with one of our neighbouring towns you observe mr harthouse that my wife is my junior i don t know what she saw in me to marry me but she saw something in me i suppose or she wouldn t have married me she has lots of expensive knowledge sir political and otherwise if you want to cram for anything i should be troubled to recommend you to a better adviser than loo bounderby,1,62.5,51.67,23.33,19.17,9.17,1.67,3.33,5,0,4.17,0.83,12.5,7.5,0,6.67,0.83,3.33
p00547_A,00547,A,come if you re in the complimentary line you ll get on here for you ll meet with no competition i have never been in the way of learning compliments myself and i don t profess to understand the art of paying em in fact despise em but your bringing up was different from mine mine was a real thing by george you re a gentleman and i don t pretend to be one i am josiah bounderby of coketown and that s enough for me however though i am not influenced by manners and station loo bounderby may be she hadn t my advantages disadvantages you would call em but i call em advantages so you ll not waste your power i dare say mr bounderby is a noble animal in a comparatively natural state quite free from the harness in which a conventional hack like myself works,1,65.77,56.38,16.78,14.77,8.72,0,5.37,0.67,0,2.01,6.04,13.42,7.38,4.7,6.71,2.68,1.34
p00548_A,00548,A,you respect mr bounderby very much it is natural that you should,1,75,66.67,33.33,16.67,0,0,16.67,0,0,16.67,0,0,16.67,8.33,0,0,8.33
p00549_A,00549,A,you are going to devote yourself as i gather from what mr bounderby has said to the service of your country you have made up your mind to show the nation the way out of all its difficulties,1,71.05,63.16,21.05,15.79,2.63,0,13.16,0,0,5.26,7.89,23.68,7.89,0,2.63,0,2.63
p00550_A,00550,A,mrs bounderby upon my honour no i will make no such pretence to you i have seen a little here and there up and down i have found it all to be very worthless as everybody has and as some confess they have and some do not and i am going in for your respected father s opinions really because i have no choice of opinions and may as well back them as anything else,1,84,76,17.33,13.33,8,0,2.67,0,2.67,4,1.33,16,13.33,8,14.67,5.33,5.33
p00551_A,00551,A,have you none of your own,1,83.33,83.33,50,33.33,0,0,33.33,0,0,16.67,0,16.67,16.67,0,0,16.67,16.67
p00552_A,00552,A,i have not so much as the slightest predilection left i assure you i attach not the least importance to any opinions the result of the varieties of boredom i have undergone is a conviction unless conviction is too industrious a word for the lazy sentiment i entertain on the subject that any set of ideas will do just as much good as any other set and just as much harm as any other set there s an english family with a charming italian motto what will be will be it s the only truth going the side that can prove anything in a line of units tens hundreds and thousands mrs bounderby seems to me to afford the most fun and to give a man the best chance i am quite as much attached to it as if i believed it i am quite ready to go in for it to the same extent as if i believed it and what more could i possibly do if i did believe it,1,72.67,63.95,13.95,7.56,6.98,0,0.58,0,0,6.4,9.88,14.53,8.72,4.65,9.3,1.16,5.81
p00553_A,00553,A,you are a singular politician,1,80,60,20,20,0,0,20,0,0,0,20,0,20,0,0,0,20
p00554_A,00554,A,when i was your age young tom i was punctual or i got no dinner,1,73.33,60,26.67,26.67,20,0,6.67,0,0,0,0,0,13.33,6.67,13.33,6.67,0
p00555_A,00555,A,when you were my age you hadn t a wrong balance to get right and hadn t to dress afterwards,1,60,50,15,15,5,0,10,0,0,0,5,10,5,10,10,0,0
p00556_A,00556,A,never mind that now,1,75,75,25,0,0,0,0,0,0,25,0,0,0,50,0,25,0
p00557_A,00557,A,well then don t begin with me,1,71.43,57.14,14.29,14.29,14.29,0,0,0,0,0,0,14.29,0,14.29,14.29,0,0
p00558_A,00558,A,mrs bounderby your brother s face is quite familiar to me can i have seen him abroad or at some public school perhaps,1,69.57,56.52,17.39,17.39,8.7,0,4.35,4.35,0,0,0,8.7,13.04,8.7,4.35,0,4.35
p00559_A,00559,A,no he has never been abroad yet and was educated here at home tom love i am telling mr harthouse that he never saw you abroad,1,69.23,61.54,19.23,15.38,3.85,0,3.85,7.69,0,3.85,0,3.85,15.38,15.38,3.85,11.54,0
p00560_A,00560,A,no such luck sir,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
p00561_A,00561,A,do you smoke,1,66.67,66.67,33.33,33.33,0,0,33.33,0,0,0,0,0,33.33,0,0,0,0
p00562_A,00562,A,thank ee thank ee well mr harthouse i hope you have had about a dose of old bounderby to night,1,70,45,10,10,5,0,5,0,0,0,5,15,10,10,0,0,5
p00563_A,00563,A,a very good fellow indeed,1,60,60,0,0,0,0,0,0,0,0,20,0,0,40,0,0,0
p00564_A,00564,A,you think so don t you,1,66.67,50,33.33,33.33,0,0,33.33,0,0,0,0,0,0,16.67,16.67,0,0
p00565_A,00565,A,what a comical brother in law you are,1,50,50,25,12.5,0,0,12.5,0,0,12.5,12.5,0,12.5,0,0,0,0
p00566_A,00566,A,what a comical brother in law old bounderby is i think you mean,1,53.85,38.46,23.08,15.38,7.69,0,7.69,0,0,7.69,7.69,0,7.69,0,0,0,0
p00567_A,00567,A,you are a piece of caustic tom,1,71.43,57.14,14.29,14.29,0,0,14.29,0,0,0,14.29,14.29,14.29,0,0,0,14.29
p00568_A,00568,A,oh i don t care for old bounderby if you mean that i have always called old bounderby by the same name when i have talked about him and i have always thought of him in the same way i am not going to begin to be polite now about old bounderby it would be rather late in the day,1,85,61.67,16.67,13.33,8.33,0,1.67,3.33,0,3.33,5,15,11.67,11.67,5,1.67,1.67
p00569_A,00569,A,don t mind me but take care when his wife is by you know,1,71.43,50,21.43,21.43,7.14,0,7.14,7.14,0,0,0,7.14,7.14,7.14,14.29,0,0
p00570_A,00570,A,his wife my sister loo o yes my sister loo she never cared for old bounderby,1,56.25,37.5,25,25,12.5,0,0,12.5,0,0,0,6.25,0,6.25,0,6.25,0
p00571_A,00571,A,that s the past tense tom we are in the present tense now,1,76.92,53.85,15.38,7.69,0,7.69,0,0,0,7.69,15.38,7.69,7.69,7.69,0,0,0
p00572_A,00572,A,verb neuter not to care indicative mood present tense first person singular i do not care second person singular thou dost not care third person singular she does not care,1,60,43.33,10,10,3.33,0,3.33,3.33,0,0,0,3.33,6.67,0,0,13.33,20
p00573_A,00573,A,good very quaint though you don t mean it,1,44.44,44.44,22.22,11.11,0,0,11.11,0,0,11.11,0,0,0,22.22,11.11,0,0
p00574_A,00574,A,but i do mean it upon my honour why you won t tell me mr harthouse that you really suppose my sister loo does care for old bounderby,1,71.43,53.57,28.57,21.43,14.29,0,7.14,0,0,7.14,0,7.14,7.14,7.14,3.57,0,0
p00575_A,00575,A,my dear fellow what am i bound to suppose when i find two married people living in harmony and happiness,1,70,50,20,15,15,0,0,0,0,5,0,10,5,5,10,0,5
p00576_A,00576,A,you know our governor mr harthouse and therefore you needn t be surprised that loo married old bounderby she never had a lover and the governor proposed old bounderby and she took him,1,60.61,48.48,21.21,18.18,0,3.03,6.06,9.09,0,3.03,6.06,0,6.06,6.06,9.09,3.03,0
p00577_A,00577,A,very dutiful in your interesting sister,1,50,50,16.67,16.67,0,0,16.67,0,0,0,0,16.67,0,16.67,0,0,0
p00578_A,00578,A,yes but she wouldn t have been as dutiful and it would not have come off as easily if it hadn t been for me i persuaded her i was stuck into old bounderby s bank where i never wanted to be and i knew i should get into scrapes there if she put old bounderby s pipe out so i told her my wishes and she came into them she would do anything for me it was very game of her wasn t it,1,82.35,65.88,25.88,20,10.59,0,0,8.24,1.18,5.88,0,12.94,12.94,5.88,10.59,2.35,0
p00579_A,00579,A,it was charming tom,1,75,50,25,0,0,0,0,0,0,25,0,0,25,0,0,0,0
p00580_A,00580,A,not that it was altogether so important to her as it was to me because my liberty and comfort and perhaps my getting on depended on it and she had no other lover and staying at home was like staying in jail especially when i was gone it wasn t as if she gave up another lover for old bounderby but still it was a good thing in her,1,82.61,72.46,23.19,11.59,5.8,0,0,5.8,0,11.59,1.45,15.94,8.7,8.7,15.94,2.9,1.45
p00581_A,00581,A,perfectly delightful and she gets on so placidly,1,75,62.5,12.5,12.5,0,0,0,12.5,0,0,0,12.5,0,25,25,0,0
p00582_A,00582,A,oh she s a regular girl a girl can get on anywhere she has settled down to the life and she don t mind it does just as well as another besides though loo is a girl she s not a common sort of girl she can shut herself up within herself and think as i have often known her sit and watch the fire for an hour at a stretch,1,78.87,64.79,15.49,12.68,1.41,0,0,11.27,0,2.82,11.27,16.9,8.45,8.45,9.86,1.41,2.82
p00583_A,00583,A,ay ay has resources of her own,1,42.86,42.86,14.29,14.29,0,0,0,14.29,0,0,0,14.29,14.29,0,0,0,0
p00584_A,00584,A,not so much of that as you may suppose for our governor had her crammed with all sorts of dry bones and sawdust it s his system,1,66.67,59.26,22.22,14.81,0,3.7,3.7,7.41,0,7.41,0,18.52,7.41,3.7,7.41,3.7,7.41
p00585_A,00585,A,formed his daughter on his own model,1,42.86,42.86,28.57,28.57,0,0,0,28.57,0,0,0,14.29,0,0,0,0,0
p00586_A,00586,A,his daughter ah and everybody else why he formed me that way,1,75,66.67,41.67,25,8.33,0,0,16.67,0,16.67,0,0,0,16.67,8.33,0,0
p00587_A,00587,A,impossible,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00588_A,00588,A,he did though i mean to say mr harthouse that when i first left home and went to old bounderby s i was as flat as a warming pan and knew no more about life than any oyster does,1,74.36,58.97,12.82,10.26,7.69,0,0,2.56,0,2.56,2.56,15.38,7.69,7.69,17.95,2.56,5.13
p00589_A,00589,A,come tom i can hardly believe that a joke s a joke,1,66.67,50,16.67,8.33,8.33,0,0,0,0,8.33,16.67,0,8.33,8.33,0,0,0
p00590_A,00590,A,upon my soul i am serious i am indeed oh i have picked up a little since i don t deny that but i have done it myself no thanks to the governor,1,87.88,69.7,27.27,21.21,21.21,0,0,0,0,6.06,6.06,12.12,15.15,3.03,6.06,3.03,3.03
p00591_A,00591,A,and your intelligent sister,1,50,50,25,25,0,0,25,0,0,0,0,0,0,0,25,0,0
p00592_A,00592,A,my intelligent sister is about where she was she used to complain to me that she had nothing to fall back upon that girls usually fall back upon and i don t see how she is to have got over that since but she don t mind girls can always get on somehow,1,73.58,66.04,20.75,15.09,5.66,0,0,9.43,0,5.66,0,18.87,11.32,11.32,5.66,1.89,0
p00593_A,00593,A,calling at the bank yesterday evening for mr bounderby s address i found an ancient lady there who seems to entertain great admiration for your sister,1,53.85,38.46,11.54,11.54,3.85,0,3.85,0,0,0,7.69,15.38,0,3.85,0,0,0
p00594_A,00594,A,mother sparsit what you have seen her already have you mother sparsit s feeling for loo is more than admiration i should think say affection and devotion mother sparsit never set her cap at bounderby when he was a bachelor oh no,1,59.52,50,16.67,14.29,2.38,0,4.76,7.14,0,2.38,2.38,7.14,11.9,7.14,7.14,4.76,2.38
p00595_A,00595,A,come it s late be off,1,83.33,50,16.67,0,0,0,0,0,0,16.67,0,16.67,16.67,0,0,0,0
p00596_A,00596,A,well i must take my leave of you though i say yours is very good tobacco but it s too mild,1,85.71,66.67,28.57,23.81,14.29,0,9.52,0,0,4.76,0,4.76,9.52,19.05,9.52,0,0
p00597_A,00597,A,yes it s too mild,1,80,40,20,0,0,0,0,0,0,20,0,0,0,20,0,0,0
p00598_A,00598,A,good hear hear hear hurrah,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00599_A,00599,A,is the man heer if the man s heer slackbridge let s hear the man himseln stead o yo,1,42.11,26.32,0,0,0,0,0,0,0,0,15.79,0,5.26,0,5.26,0,0
p00600_A,00600,A,oh my friends and fellow men i do not wonder that you the prostrate sons of labour are incredulous of the existence of such a man but he who sold his birthright for a mess of pottage existed and judas iscariot existed and castlereagh existed and this man exists my friends by virtue o my office as your president i askes o our friend slackbridge who may be a little over hetter in this business to take his seat whiles this man stephen blackpool is heern you all know this man stephen blackpool you know him awlung o his misfort ns and his good name,1,56.19,49.52,21.9,17.14,4.76,0.95,3.81,5.71,0,4.76,4.76,9.52,4.76,0,6.67,0.95,1.9
p00601_A,00601,A,my friends i ha hed what s been spok n o me and tis lickly that i shan t mend it but i d liefer you d hearn the truth concernin myseln fro my lips than fro onny other man s though i never cud n speak afore so monny wi out bein moydert and muddled i m th one single hand in bounderby s mill o a the men theer as don t coom in wi th proposed reg lations i canna coom in wi em my friends i doubt their doin yo onny good licker they ll do yo hurt but t an t sommuch for that as i stands out if that were aw i d coom in wi th rest but i ha my reasons mine yo see for being hindered not on y now but awlus awlus life long,1,46.53,40.97,16.67,13.19,11.11,0,0.69,0,1.39,3.47,2.78,8.33,2.78,2.78,8.33,1.39,2.08
p00602_A,00602,A,oh my friends what but this did i tell you oh my fellow countrymen what warning but this did i give you and how shows this recreant conduct in a man on whom unequal laws are known to have fallen heavy oh you englishmen i ask you how does this subornation show in one of yourselves who is thus consenting to his own undoing and to yours and to your children s and your children s children s,1,73.08,60.26,28.21,20.51,6.41,0,10.26,1.28,0,7.69,1.28,10.26,7.69,3.85,7.69,0,3.85
p00603_A,00603,A,slackbridge let the man be heern and howd thee tongue,1,60,50,10,10,0,0,10,0,0,0,10,0,20,10,10,0,0
p00604_A,00604,A,stephen blackpool think on t agen think on t once agen lad afore thou rt shunned by aw owd friends,1,40,25,5,5,0,0,5,0,0,0,0,15,0,5,0,0,5
p00605_A,00605,A,your name s blackpool ain t it,1,28.57,28.57,28.57,14.29,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0
p00606_A,00606,A,yes,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00607_A,00607,A,you are the hand they have sent to coventry i mean,1,72.73,63.64,27.27,27.27,9.09,0,9.09,0,9.09,0,9.09,9.09,18.18,0,0,0,0
p00608_A,00608,A,yes,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00609_A,00609,A,i supposed so from their all appearing to keep away from you mr bounderby wants to speak to you you know his house don t you,1,76.92,57.69,26.92,26.92,3.85,0,15.38,3.85,3.85,0,0,23.08,0,3.85,3.85,0,3.85
p00610_A,00610,A,yes,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00611_A,00611,A,well stephen what s this i hear what have these pests of the earth been doing to you come in and speak up this is the man i was telling you about harthouse,1,81.82,69.7,27.27,12.12,6.06,0,6.06,0,0,15.15,6.06,15.15,15.15,6.06,3.03,0,0
p00612_A,00612,A,oh really,1,100,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
p00613_A,00613,A,now speak up,1,100,66.67,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0
p00614_A,00614,A,what were it sir as yo were pleased to want wi me,1,83.33,58.33,25,8.33,8.33,0,0,0,0,16.67,0,16.67,16.67,0,8.33,0,0
p00615_A,00615,A,why i have told you speak up like a man since you are a man and tell us about yourself and this combination,1,86.96,73.91,26.09,21.74,4.35,4.35,13.04,0,0,4.35,8.7,17.39,8.7,8.7,13.04,0,0
p00616_A,00616,A,wi yor pardon sir i ha nowt to sen about it,1,45.45,36.36,18.18,9.09,9.09,0,0,0,0,9.09,0,18.18,0,9.09,0,0,0
p00617_A,00617,A,now look here harthouse here s a specimen of em when this man was here once before i warned this man against the mischievous strangers who are always about and who ought to be hanged wherever they are found and i told this man that he was going in the wrong direction now would you believe it that although they have put this mark upon him he is such a slave to them still that he s afraid to open his lips about them,1,84.52,70.24,26.19,16.67,2.38,0,1.19,5.95,4.76,9.52,4.76,11.9,10.71,14.29,7.14,0,1.19
p00618_A,00618,A,i sed as i had nowt to sen sir not as i was fearfo o openin my lips,1,55.56,55.56,22.22,22.22,22.22,0,0,0,0,0,0,16.67,11.11,0,11.11,5.56,0
p00619_A,00619,A,you said ah i know what you said more than that i know what you mean you see not always the same thing by the lord harry quite different things you had better tell us at once that that fellow slackbridge is not in the town stirring up the people to mutiny and that he is not a regular qualified leader of the people that is a most confounded scoundrel you had better tell us so at once you can t deceive me you want to tell us so why don t you,1,80.65,62.37,26.88,17.2,3.23,3.23,9.68,1.08,0,9.68,7.53,9.68,6.45,6.45,4.3,3.23,4.3
p00620_A,00620,A,i m as sooary as yo sir when the people s leaders is bad they taks such as offers haply tis na the sma est o their misfortuns when they can get no better,1,55.88,44.12,11.76,11.76,2.94,0,0,0,8.82,0,5.88,8.82,5.88,5.88,14.71,2.94,0
p00621_A,00621,A,now you ll think this pretty well harthouse you ll think this tolerably strong you ll say upon my soul this is a tidy specimen of what my friends have to deal with but this is nothing sir you shall hear me ask this man a question pray mr blackpool may i take the liberty of asking you how it happens that you refused to be in this combination,1,72.46,57.97,27.54,14.49,5.8,0,8.7,0,0,13.04,4.35,10.14,8.7,5.8,1.45,1.45,0
p00622_A,00622,A,how t happens,1,66.67,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0
p00623_A,00623,A,ah how it happens,1,100,50,25,0,0,0,0,0,0,25,0,0,0,25,0,0,0
p00624_A,00624,A,i d leefer not coom to t sir but sin you put th question an not want n t be ill manner n i ll answer i ha passed a promess,1,51.61,38.71,16.13,16.13,12.9,0,3.23,0,0,0,6.45,3.23,6.45,0,3.23,6.45,0
p00625_A,00625,A,not to me you know,1,100,80,40,40,20,0,20,0,0,0,0,20,0,0,0,20,0
p00626_A,00626,A,o no sir not to yo,1,66.67,50,0,0,0,0,0,0,0,0,0,16.67,0,0,0,33.33,0
p00627_A,00627,A,as for me any consideration for me has had just nothing at all to do with it if only josiah bounderby of coketown had been in question you would have joined and made no bones about it,1,83.78,78.38,13.51,8.11,5.41,0,2.7,0,0,5.41,0,24.32,18.92,8.11,8.11,5.41,2.7
p00628_A,00628,A,why yes sir tis true,1,60,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
p00629_A,00629,A,though he knows that there are a set of rascals and rebels whom transportation is too good for now mr harthouse you have been knocking about in the world some time did you ever meet with anything like that man out of this blessed country,1,75.56,66.67,17.78,8.89,0,0,4.44,2.22,0,8.89,4.44,17.78,11.11,13.33,4.44,0,2.22
p00630_A,00630,A,nay ma am not rebels nor yet rascals nowt o th kind ma am nowt o th kind they ve not doon me a kindness ma am as i know and feel but there s not a dozen men amoong em ma am a dozen not six but what believes as he has doon his duty by the rest and by himseln god forbid as i that ha known and had n experience o these men aw my life i that ha ett n an droonken wi em an seet n wi em and toil n wi em and lov n em should fail fur to stan by em wi the truth let em ha doon to me what they may no ma am no they re true to one another faithfo to one another fectionate to one another e en to death be poor amoong em be sick amoong em grieve amoong em for onny o th monny causes that carries grief to the poor man s door an they ll be tender wi yo gentle wi yo comfortable wi yo chrisen wi yo be sure o that ma am they d be riven to bits ere ever they d be different,1,54.19,42.86,11.82,6.9,2.96,0,0,0.99,2.96,4.93,4.43,7.39,7.88,1.48,5.42,3.45,4.43
p00631_A,00631,A,in short it s because they are so full of virtues that they have turned you adrift go through with it while you are about it out with it,1,89.66,75.86,31.03,13.79,0,0,6.9,0,6.9,17.24,0,24.14,10.34,6.9,10.34,0,6.9
p00632_A,00632,A,how tis ma am that what is best in us fok seems to turn us most to trouble an misfort n an mistake i dunno but tis so i know tis as i know the heavens is over me ahint the smoke we re patient too an wants in general to do right an i canna think the fawt is aw wi us,1,71.43,57.14,17.46,14.29,7.94,6.35,0,0,0,3.17,11.11,11.11,9.52,4.76,4.76,1.59,1.59
p00633_A,00633,A,now my friend if you will favour me with your attention for half a minute i should like to have a word or two with you you said just now that you had nothing to tell us about this business you are quite sure of that before we go any further,1,88.24,76.47,27.45,21.57,5.88,3.92,11.76,0,0,5.88,3.92,17.65,9.8,9.8,5.88,1.96,5.88
p00634_A,00634,A,sir i am sure on t,1,66.67,50,16.67,16.67,16.67,0,0,0,0,0,0,16.67,16.67,0,0,0,0
p00635_A,00635,A,here s a gentleman from london present a parliament gentleman i should like him to hear a short bit of dialogue between you and me instead of taking the substance of it for i know precious well beforehand what it will be nobody knows better than i do take notice instead of receiving it on trust from my mouth now what do you complain of,1,80,64.62,21.54,12.31,7.69,0,3.08,1.54,0,9.23,6.15,20,7.69,7.69,3.08,1.54,3.08
p00636_A,00636,A,i ha not coom here sir to complain i coom for that i were sent for,1,75,62.5,25,18.75,18.75,0,0,0,0,6.25,0,18.75,6.25,6.25,0,6.25,0
p00637_A,00637,A,what do you people in a general way complain of,1,70,60,20,10,0,0,10,0,0,10,10,20,10,0,0,0,0
p00638_A,00638,A,sir i were never good at showin o t though i ha had n my share in feeling o t deed we are in a muddle sir look round town so rich as tis and see the numbers o people as has been broughten into bein heer fur to weave an to card an to piece out a livin aw the same one way somehows twixt their cradles and their graves look how we live an wheer we live an in what numbers an by what chances and wi what sameness and look how the mills is awlus a goin and how they never works us no nigher to ony dis ant object ceptin awlus death look how you considers of us and writes of us and talks of us and goes up wi yor deputations to secretaries o state bout us and how yo are awlus right and how we are awlus wrong and never had n no reason in us sin ever we were born look how this ha growen an growen sir bigger an bigger broader an broader harder an harder fro year to year fro generation unto generation who can look on t sir and fairly tell a man tis not a muddle,1,66.67,50.24,11.59,9.18,1.45,5.31,0.48,0,1.45,2.42,8.21,10.63,5.31,6.76,7.73,2.9,3.86
p00639_A,00639,A,of course now perhaps you ll let the gentleman know how you would set this muddle as you re so fond of calling it to rights,1,69.23,57.69,19.23,11.54,0,0,11.54,0,0,7.69,3.85,15.38,3.85,15.38,7.69,0,0
p00640_A,00640,A,i donno sir i canna be expecten to t tis not me as should be looken to for that sir tis them as is put ower me and ower aw the rest of us what do they tak upon themseln sir if not to do t,1,63.04,60.87,19.57,15.22,8.7,2.17,0,0,4.35,4.35,2.17,17.39,13.04,0,8.7,4.35,2.17
p00641_A,00641,A,i ll tell you something towards it at any rate we will make an example of half a dozen slackbridges we ll indict the blackguards for felony and get em shipped off to penal settlements don t tell me we won t man because we will i tell you,1,69.39,53.06,22.45,18.37,6.12,8.16,4.08,0,0,4.08,6.12,12.24,4.08,0,4.08,0,6.12
p00642_A,00642,A,sir if yo was t tak a hundred slackbridges aw as there is and aw the number ten times towd an was t sew em up in separate sacks an sink em in the deepest ocean as were made ere ever dry land coom to be yo d leave the muddle just wheer tis mischeevous strangers when ha we not heern i am sure sin ever we can call to mind o th mischeevous strangers tis not by them the trouble s made sir tis not wi them t commences i ha no favour for em i ha no reason to favour em but tis hopeless and useless to dream o takin them fro their trade stead o takin their trade fro them aw that s now about me in this room were heer afore i coom an will be heer when i am gone put that clock aboard a ship an pack it off to norfolk island an the time will go on just the same so tis wi slackbridge every bit sir i canna wi my little learning an my common way tell the genelman what will better aw this though some working men o this town could above my powers but i can tell him what i know will never do t the strong hand will never do t vict ry and triumph will never do t agreeing fur to mak one side unnat rally awlus and for ever right and toother side unnat rally awlus and for ever wrong will never never do t nor yet lettin alone will never do t let thousands upon thousands alone aw leading the like lives and aw faw en into the like muddle and they will be as one and yo will be as anoother wi a black unpassable world betwixt yo just as long or short a time as sich like misery can last not drawin nigh to fok wi kindness and patience an cheery ways that so draws nigh to one another in their monny troubles and so cherishes one another in their distresses wi what they need themseln like i humbly believe as no people the genelman ha seen in aw his travels can beat will never do t till th sun turns t ice most o aw rating em as so much power and reg latin em as if they was figures in a soom or machines wi out loves and likens wi out memories and inclinations wi out souls to weary and souls to hope when aw goes quiet draggin on wi em as if they d nowt o th kind and when aw goes onquiet reproachin em for their want o sitch humanly feelins in their dealins wi yo this will never do t sir till god s work is onmade,1,59.4,48.5,9.4,6.62,2.78,0.43,0,0.43,2.99,2.78,4.91,10.9,7.91,6.41,9.62,3.42,4.06
p00643_A,00643,A,just stop a moment i told you the last time you were here with a grievance that you had better turn about and come out of that and i also told you if you remember that i was up to the gold spoon look out,1,84.44,68.89,24.44,17.78,6.67,0,11.11,0,0,6.67,8.89,15.56,6.67,8.89,8.89,0,0
p00644_A,00644,A,i were not up to t myseln sir i do assure yo,1,75,58.33,16.67,16.67,16.67,0,0,0,0,0,0,16.67,16.67,0,0,8.33,0
p00645_A,00645,A,now it s clear to me that you are one of those chaps who have always got a grievance and you go about sowing it and raising crops that s the business of your life my friend you are such a waspish raspish ill conditioned chap you see that even your own union the men who know you best will have nothing to do with you i never thought those fellows could be right in anything but i tell you what i so far go along with them for a novelty that i ll have nothing to do with you either you can finish off what you re at and then go elsewhere,1,79.65,69.91,29.2,19.47,6.19,0,10.62,0,0.88,9.73,4.42,12.39,10.62,6.19,6.19,2.65,0.88
p00646_A,00646,A,sir yo know weel that if i canna get work wi yo i canna get it elsewheer,1,58.82,29.41,23.53,11.76,11.76,0,0,0,0,11.76,0,0,0,0,5.88,0,0
p00647_A,00647,A,what i know i know and what you know you know i have no more to say about it,1,100,73.68,42.11,26.32,15.79,0,10.53,0,0,15.79,0,10.53,5.26,5.26,5.26,5.26,5.26
p00648_A,00648,A,ah rachael my dear missus thou wi her,1,62.5,37.5,37.5,37.5,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0
p00649_A,00649,A,well and now you are surprised to be sure and with reason i must say here i am again you see,1,90.48,76.19,19.05,19.05,9.52,0,9.52,0,0,0,0,9.52,19.05,19.05,9.52,0,0
p00650_A,00650,A,but how wi rachael,1,50,50,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0
